Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic,source_file
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),R746.traffic.htm
R746-1,Meherpur(College More) int.with R745- Muaibnagar(int.with R749),LRPS,0,0,LRP013,960,13.84,13.840,9.0,257.0,225.0,152.0,127.0,104.0,9.0,35.0,1298.0,1903.0,1917.0,977.0,0.0,4119.0,2894.0,7013.0,7013.0,R746.traffic.htm
R746-2,Muaibnagar(int.with R749)-Mujibnagar Srimity Shoudha,LRP013,960,13.84,LRPE,0,15.636,1.796,9.0,257.0,225.0,152.0,127.0,104.0,9.0,35.0,1298.0,1903.0,1917.0,977.0,0.0,4119.0,2894.0,7013.0,7013.0,R746.traffic.htm
,,,,,,,,,,,,,,,,,,,,,,,,,,R746.traffic.htm
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,,R746.traffic.htm
