,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,Start of paksey N604 at Chadhakhar bashtoola infront of Krishi biponon depertment S.P.Road Pabna.,23.9974997,89.2255549,,R603.lrps.htm
,LRP001,1,Km Post,Km post missing,24.0066667,89.2263882,,R603.lrps.htm
,LRP001a,1.28,Culvert,Box culvert,24.0066667,89.2242493,,R603.lrps.htm
,LRP002,1.61,Km Post,Pakshi bridge 22 km,24.0066667,89.2210549,,R603.lrps.htm
,LRP003,2.61,Km Post,Km post missing,24.0072222,89.2113889,,R603.lrps.htm
,LRP003a,3.59,Culvert,Box culvert,24.0125556,89.2065833,,R603.lrps.htm
,LRP004,3.61,Km Post,Km post missing,24.0125,89.2063889,,R603.lrps.htm
,LRP004a,3.97,Culvert,Box culvert,24.0144444,89.2036111,,R603.lrps.htm
,LRP005,4.53,Km Post,Jessore 142 km,24.0172216,89.1988886,,R603.lrps.htm
,LRP005a,5.074,Culvert,Slab culvert,24.0197216,89.1941663,,R603.lrps.htm
,LRP006,5.506,Km Post,Pakshi 18 km,24.0213882,89.1905552,,R603.lrps.htm
,LRP007,6.459,Km Post,Pabna 7 km,24.0252771,89.1822216,,R603.lrps.htm
,LRP008,7.434,Km Post,Kushtia 42 km,24.0294438,89.1736104,,R603.lrps.htm
,LRP008a,7.76,Culvert,Box culvert,24.0308327,89.1711104,,R603.lrps.htm
,LRP009,8.425,Km Post,Jessore 138 km,24.0347219,89.1661111,,R603.lrps.htm
,LRP009a,9.388,Culvert,3 Vent -Box culvert,24.0416663,89.1608333,,R603.lrps.htm
,LRP010,9.41,Km Post,Pakshi bridge 14 km,24.0419441,89.1608333,,R603.lrps.htm
,LRP011,10.396,Km Post,Khulna 195 km,25.0416663,89.1513889,,R603.lrps.htm
,LRP011a,10.87,Culvert,Slab culvert,24.043333,89.1486108,,R603.lrps.htm
,LRP012,11.391,Km Post,Kushtia 38 km,24.0452774,89.1441663,,R603.lrps.htm
,LRP012a,11.427,Culvert,Slab Culvert,24.0452774,89.1438886,,R603.lrps.htm
,LRP012b,12.005,Culvert,3 Vent-Box Culvert,24.0474997,89.1388886,,R603.lrps.htm
,LRP013,12.342,Km Post,Jessore 134 km,24.048333,89.1355552,,R603.lrps.htm
,LRP014,13.314,Km Post,Pakshi bridge 10 km,24.0494441,89.1261104,,R603.lrps.htm
,LRP015,14.306,Km Post,Nagarbari 65 km,24.0516667,89.1169438,,R603.lrps.htm
,LRP016,15.294,Km Post,Kushtia 34 km,24.0525,89.1088889,,R603.lrps.htm
,LRP017,16.25,Km Post,Infor.missing,24.0552778,89.1002778,,R603.lrps.htm
,LRP018,17.244,Km Post,Pakshi bridge 6 km,24.06,89.0922219,,R603.lrps.htm
,LRP019,18.197,Km Post,Khulna 187 km,24.0616667,89.0832771,,R603.lrps.htm
,LRP020,19.177,Km Post,Kushtia 30 km,24.0630556,89.0738882,,R603.lrps.htm
,LRP020a,19.935,Culvert,Box culvert,24.0641667,89.0665278,,R603.lrps.htm
,LRP021,20.173,Km Post,Jessore 126 km,24.0647222,89.0641667,,R603.lrps.htm
,LRP021a,20.899,Culvert,Box culvert,24.0658333,89.0572222,,R603.lrps.htm
,LRP022,21.153,Km Post,Pakshi bridge 2 km,24.0663889,89.0547222,,R603.lrps.htm
,LRP022a,21.922,Cross Road,N704 (Jhenaidah-Dasuria road),24.071666,89.0516667,,R603.lrps.htm
,LRP023,22.168,Km Post,Infor.missing,24.0738882,89.0511111,,R603.lrps.htm
,LRP023a,22.178,Rail Road Crossing,Road tunnel under railway,24.0740549,89.0510556,,R603.lrps.htm
,LRP024,23.168,Km Post,Km post missing,24.0824993,89.0488886,,R603.lrps.htm
,LRP024a,23.386,Culvert,Box Culvert,24.0844441,89.048333,,R603.lrps.htm
,LRP024b,23.614,Culvert,Box Culvert,24.0866663,89.0479163,,R603.lrps.htm
,LRP025,24.168,Km Post,Km post missing,24.0924997,89.0466663,,R603.lrps.htm
,LRP025a,24.876,Culvert,Box Culvert,24.0974997,89.0452774,,R603.lrps.htm
,LRP026,25.168,Km Post,Km post missing,24.1012778,89.0444163,,R603.lrps.htm
,LRPE,25.795,Others,"End of road at Taltala more,Iswardi,Pakshi,Pabna.",24.1066667,89.0430552,,R603.lrps.htm
,,,,,,,,R603.lrps.htm
,,,,,,,,R603.lrps.htm
