Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic,source_file
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),Z1411.traffic.htm
Z1411-1,Khajura-Barura,LRPS,0,0,LRP020,2305,19.71,19.710,0.0,24.0,97.0,0.0,0.0,20.0,0.0,5.0,624.0,398.0,766.0,330.0,5.0,1168.0,1101.0,2269.0,2269.0,Z1411.traffic.htm
,,,,,,,,,,,,,,,,,,,,,,,,,,Z1411.traffic.htm
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,,Z1411.traffic.htm
