Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT)
R162-1,"Rangamati (Manikchhari, int with N106) - Bogachhari (int with Z1612)",LRPS,0,0,LRP023,880,23.95,23.950,0.0,173.0,80.0,5.0,61.0,55.0,351.0,64.0,255.0,85.0,49.0,47.0,0.0,1129.0,96.0,1225.0,1225.0
R162-2,Bogachhari (int with Z1612) - Mohalchhari (int with Z1602),LRP023,894,23.964,LRP038,320,38.44,14.476,0.0,173.0,80.0,5.0,61.0,55.0,351.0,64.0,255.0,85.0,49.0,47.0,0.0,1129.0,96.0,1225.0,1225.0
R162-3,"Mohalchhari (int with Z1602) -Khagrachhari (Changi Bridge, int with R160) road end",LRP038,490,38.61,LRP061,985,61.505,22.895,0.0,30.0,19.0,19.0,81.0,46.0,192.0,0.0,85.0,258.0,61.0,58.0,0.0,730.0,119.0,849.0,849.0
,,,,,,,,,,,,,,,,,,,,,,,,,
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,
