,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,"Start of road at Darsana bus stand intersect with R 749 & R 748 Darsana, Chuadanga.",23.5272771,88.8076944,,R749.lrps.htm
,LRPSa,0.218,Culvert,Box Culvert,23.5273882,88.8059444,,R749.lrps.htm
,LRP001,1,Km Post,"Mujibnagar 29 km, Meherpur 42 km",23.5263604,88.7981386,,R749.lrps.htm
,LRP001a,1.355,Rail Road Crossing,Khulna - Darsana Rail,23.524166,88.7965274,,R749.lrps.htm
,LRP002,2,Km Post,"Mujibnagar 28 km, Meharpur 41 km",23.5255549,88.7907774,,R749.lrps.htm
,LRP002a,2.23,Culvert,Box culvert,23.525666,88.7889997,,R749.lrps.htm
,LRP003,3,Km Post,"Mujibnagar 27 km, Meharpur 40 km",23.5274716,88.781666,,R749.lrps.htm
,LRP004,4,Km Post,"Mujibnagar 26 km, Meharpur 39 km",23.5351941,88.7778604,,R749.lrps.htm
,LRP004a,4.141,Culvert,Box culvert,23.5359719,88.7768049,,R749.lrps.htm
,LRP005,5,Km Post,"Mujibnagar 25 km, Meharpur 38 km",23.5406941,88.7701938,,R749.lrps.htm
,LRP005a,5.583,Bridge,Baily bridge start,23.5431386,88.7651111,,R749.lrps.htm
,LRP005b,5.685,Bridge,Baily bridge End,23.5434997,88.7641667,,R749.lrps.htm
,LRP006,5.88,Km Post,"Mujibnagar 24 km, Meharpur 37 km",23.5441386,88.7622778,,R749.lrps.htm
,LRP006a,6.29,Culvert,Box culvert,23.5445552,88.7583056,,R749.lrps.htm
,LRP007,6.76,Km Post,"Kustia 93 km, Mujibnagar 23 km",23.5447774,88.75375,,R749.lrps.htm
,LRP007a,7.12,Culvert,Box culvert,23.5447774,88.7524167,,R749.lrps.htm
,LRP007b,7.228,Culvert,Box Culvert,23.5447774,88.7491386,,R749.lrps.htm
,LRP008,7.735,Km Post,"Kustia 92 km, Mujibnagar 22 km",23.5454997,88.7442774,,R749.lrps.htm
,LRP008a,8.051,Culvert,Box culvert,23.5469163,88.7416941,,R749.lrps.htm
,LRP008b,8.162,Culvert,Box culvert,23.5477219,88.7406108,,R749.lrps.htm
,LRP008c,8.406,Culvert,box culvert,23.5486108,88.7387497,,R749.lrps.htm
,LRP008d,8.625,Culvert,Slab Culvert,23.549583,88.7369719,,R749.lrps.htm
,LRP009,8.725,Km Post,"Mujibnagar 21 km, Meherpur 31 km",23.5501111,88.7361108,,R749.lrps.htm
,LRP009a,8.78,Culvert,Box culvert,23.5504167,88.7356663,,R749.lrps.htm
,LRP009b,9.03,Culvert,Box culvert,23.5516389,88.7336108,,R749.lrps.htm
,LRP009c,9.315,Culvert,Box Culvert,23.5531944,88.7313882,,R749.lrps.htm
,LRP009d,9.445,Culvert,Pipe Culvert,23.554,88.7304438,,R749.lrps.htm
,LRP010,9.785,Km Post,"Mujibnaga 20 km, Kushtia 90 km",23.5560833,88.7281104,,R749.lrps.htm
,LRP010a,10.045,Culvert,Pipe Culvert,23.5572778,88.7272771,,R749.lrps.htm
,LRP010b,10.65,Culvert,Box Culvert,23.5623056,88.7230827,,R749.lrps.htm
