Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic,source_file
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),Z1601.traffic.htm
Z1601-1,Manikchhari-Lakshmichhari,LRPS,0,0,LRP012,1935,13.835,13.835,0.0,5.0,2.0,0.0,22.0,0.0,60.0,3.0,165.0,762.0,103.0,75.0,0.0,1019.0,178.0,1197.0,1197.0,Z1601.traffic.htm
,,,,,,,,,,,,,,,,,,,,,,,,,,Z1601.traffic.htm
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,,Z1601.traffic.htm
