,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,"Road start from N2 at Soyedpur Bazar, Hobiganj.",24.6134167,91.6312493,,R241.lrps.htm
,LRP001,1.03,Km Post,Info Missing,24.6200549,91.6246104,,R241.lrps.htm
,LRP001a,1.055,Culvert,Box Culvert,24.6202216,91.6244438,,R241.lrps.htm
,LRP001b,1.573,Culvert,Box Culvert,24.623916,91.622166,,R241.lrps.htm
,LRP001c,1.794,Culvert,Box culvert,24.6257493,91.6215271,,R241.lrps.htm
,LRP002,2.03,Km Post,Info Missing,24.6263604,91.6192493,,R241.lrps.htm
,LRP002a,2.376,Culvert,Box Culvert,24.6273049,91.6165556,,R241.lrps.htm
,LRP003,2.935,Km Post,Info Missing,24.6308604,91.6127222,,R241.lrps.htm
,LRP003a,3.083,Bridge,Bridge Start,24.6320271,91.6121389,,R241.lrps.htm
,LRP003b,3.094,Bridge,Bridge End,24.6320549,91.6120556,,R241.lrps.htm
,LRP003c,3.86,Culvert,Box Culvert,24.6386108,91.6115278,,R241.lrps.htm
,LRP004,3.925,Km Post,Info Missing,24.6391386,91.6114167,,R241.lrps.htm
,LRP004a,4.719,Culvert,Box Culvert,24.6440274,91.6074167,,R241.lrps.htm
,LRP005,4.99,Km Post,Info Missing,24.6442497,91.6064722,,R241.lrps.htm
,LRP005a,5.615,Bridge,Bridge Start,24.644333,91.599333,,R241.lrps.htm
,LRP005b,5.648,Bridge,Bridge End,24.6444719,91.5989997,,R241.lrps.htm
,LRP006,5.99,Km Post,Km post missing,24.647833,91.591333,,R241.lrps.htm
,LRP007,6.99,Km Post,Km post missing,24.6488886,91.5816938,,R241.lrps.htm
,LRP008,7.99,Km Post,Km post missing,24.6571667,91.5818882,,R241.lrps.htm
,LRP008a,8.262,Culvert,Box culvert,24.6587778,91.5812493,,R241.lrps.htm
,LRP009,8.99,Km Post,Km post missing,24.6654167,91.5778882,,R241.lrps.htm
,LRP009a,9.04,Culvert,Box Culvert,24.6648333,91.5784993,,R241.lrps.htm
,LRP010,9.99,Km Post,Km post missing,24.6668049,91.5687771,,R241.lrps.htm
,LRP010a,10.267,Bridge,Bridge Start,24.6664444,91.5694993,,R241.lrps.htm
,LRP010b,10.314,Bridge,Bridge End,24.6665,91.5692216,,R241.lrps.htm
,LRP010c,10.59,Others,Start of Sunamganj Road Division,24.6661111,91.5699993,,R241.lrps.htm
,LRP010c,10.59,Others,Start of Sunamganj Road Division,24.6661111,91.5699993,,R241.lrps.htm
,LRP011,10.99,Km Post,Km post missing,24.6708049,91.5611944,,R241.lrps.htm
,LRP011a,11.452,Culvert,Box culvert,24.6739438,91.5595833,,R241.lrps.htm
,LRP011b,11.921,Culvert,Box Culvert,24.6768882,91.5575278,,R241.lrps.htm
,LRP012,11.99,Km Post,Km post mising,24.6750827,91.5577222,,R241.lrps.htm
,LRP012a,12.472,Culvert,Box culvert,24.6784438,91.5525833,,R241.lrps.htm
,LRP012b,12.591,Culvert,Box culvert,24.6792493,91.5517778,,R241.lrps.htm
,LRP013,12.99,Km Post,Km post missing,24.6810549,91.5659444,,R241.lrps.htm
,LRP013a,13.709,Culvert,Box culvert,24.6868608,91.5451941,,R241.lrps.htm
,LRP014,13.99,Km Post,Km post missing,24.6883886,91.5442774,,R241.lrps.htm
,LRP015,14.99,Km Post,Km post missing,24.6950552,91.5376941,,R241.lrps.htm
,LRP015a,15.32,Culvert,Box Culvert,24.6978052,91.5348886,,R241.lrps.htm
,LRP016,15.99,Km Post,Km post missing,24.7021944,91.5315271,,R241.lrps.htm
,LRP016a,16.021,Ferry-ghat Start,River Start,24.7020833,91.5315827,,R241.lrps.htm
,LRP016b,16.241,Ferry-ghat End,River End,24.7040556,91.532416,,R241.lrps.htm
,LRP017,16.99,Km Post,Km post missing,24.7066111,91.5363608,,R241.lrps.htm
,LRP017a,17.345,Bridge,Bridge Start,24.7094444,91.537833,,R241.lrps.htm
,LRP017b,17.372,Bridge,Bridge End,24.7095833,91.5379163,,R241.lrps.htm
,LRP018,17.99,Km Post,Km post missing,24.7147778,91.5373608,,R241.lrps.htm
,LRP018a,18.512,Culvert,Box Culvert,24.7184438,91.5350552,,R241.lrps.htm
,LRP019,18.99,Km Post,Km post missing,24.7222493,91.5372774,,R241.lrps.htm
,LRP019a,19.231,Culvert,Box Culvert,24.723916,91.5386663,,R241.lrps.htm
,LRP020,19.99,Km Post,Km post missing,24.7294993,91.542833,,R241.lrps.htm
,LRP020a,20.746,Culvert,Box Culvert,24.7355274,91.5459997,,R241.lrps.htm
,LRP021,20.99,Km Post,Km post missing,24.7377497,91.5469441,,R241.lrps.htm
,LRP021a,21.377,Culvert,Box Culvert,24.7411386,91.5472774,,R241.lrps.htm
,LRP021b,21.86,Bridge,Bridge Start,24.7454719,91.5473886,,R241.lrps.htm
,LRP022,21.99,Km Post,Km post missing Bridge end,24.746583,91.5473608,,R241.lrps.htm
,LRP022a,22.342,Culvert,Box Culvert,24.7496108,91.5480274,,R241.lrps.htm
,LRP022b,22.695,Culvert,Box culvert,24.7526389,91.5489997,,R241.lrps.htm
,LRP022c,22.95,Culvert,Box Culvert,24.7548611,91.5495274,,R241.lrps.htm
,LRP023,22.99,Km Post,Km post missing,24.7553333,91.5496663,,R241.lrps.htm
,LRP023a,23.128,Culvert,Box Culvert,24.7565,91.5499163,,R241.lrps.htm
,LRP024,23.99,Km Post,Km post missing,24.7633611,91.5500833,,R241.lrps.htm
,LRP025,24.99,Km Post,Km post missing,24.7688604,91.546333,,R241.lrps.htm
,LRP025a,25.592,Culvert,Box Culvert,24.7737493,91.5441663,,R241.lrps.htm
,LRP026,25.99,Km Post,Info missing,24.7798049,91.5433886,,R241.lrps.htm
,LRP026a,26.778,Culvert,Box Culvert,24.7867219,91.5423052,,R241.lrps.htm
,LRP027,26.99,Km Post,Info missing,24.7887219,91.5419997,,R241.lrps.htm
,LRP027a,27.234,Culvert,Box Culvert,24.790833,91.5416386,,R241.lrps.htm
,LRP027b,27.896,Bridge,Bridge Start,24.7966663,91.5419997,,R241.lrps.htm
,LRP027c,27.924,Bridge,Bridge End,24.7968886,91.542083,,R241.lrps.htm
,LRP028,28,Km Post,Sunamganj 39 km,24.7974997,91.5422774,,R241.lrps.htm
,LRP028a,28.867,Culvert,Box Culvert,24.8050833,91.5438608,,R241.lrps.htm
,LRP029,29,Km Post,Info missing,24.8061111,91.5435552,,R241.lrps.htm
,LRP030,30,Km Post,Info missing,24.8144722,91.5395552,,R241.lrps.htm
,LRP030a,30.259,Bridge,Bridge Start,24.8164167,91.5386386,,R241.lrps.htm
,LRP030b,30.276,Bridge,Bridge End,24.8167771,91.538583,,R241.lrps.htm
,LRP031,31.07,Km Post,Info missing,24.8231938,91.5349163,,R241.lrps.htm
,LRP031a,31.159,Culvert,Box Culvert,24.8238049,91.534333,,R241.lrps.htm
,LRP031b,31.748,Culvert,Box Culvert,24.8278882,91.530666,,R241.lrps.htm
,LRP032,32,Km Post,Info missing,24.829666,91.5290549,,R241.lrps.htm
,LRP032a,32.797,Bridge,Bridge Start,24.8351663,91.5240827,,R241.lrps.htm
,LRP032b,32.841,Bridge,Bridge End,24.8354997,91.5238327,,R241.lrps.htm
,LRP033,33,Km Post,Km post broken,24.8366386,91.5228604,,R241.lrps.htm
,LRP033a,33.834,Bridge,Bridge Start,24.8431386,91.5189438,,R241.lrps.htm
,LRP033b,33.905,Bridge,Bridge End,24.8436941,91.518666,,R241.lrps.htm
,LRP034,34,Km Post,Info missing,24.8446386,91.5182493,,R241.lrps.htm
,LRP034a,34.02,Culvert,Box Culvert,24.8448052,91.5181938,,R241.lrps.htm
,LRP034b,34.622,Culvert,Box Culvert,24.8498608,91.5161389,,R241.lrps.htm
,LRP035,35,Km Post,Sunamganj 32 km,24.8530556,91.5148333,,R241.lrps.htm
,LRP035a,35.224,Bridge,Bridge Start,24.8549167,91.5140278,,R241.lrps.htm
,LRP035b,35.261,Bridge,Bridge End,24.8551667,91.5139167,,R241.lrps.htm
,LRP036,36,Km Post,Sunamganj 31 km,24.8615,91.5113056,,R241.lrps.htm
,LRP037,37,Km Post,Info missing,24.8665833,91.5037222,,R241.lrps.htm
,LRP037a,37.39,Bridge,Bridge Start,24.8677216,91.5003333,,R241.lrps.htm
,LRP037b,37.46,Bridge,Bridge End,24.8682216,91.4999719,,R241.lrps.htm
,LRP037c,37.886,Bridge,Bridge Start,24.8697771,91.496333,,R241.lrps.htm
,LRP037d,37.995,Bridge,Bridge End,24.8705549,91.4957219,,R241.lrps.htm
,LRP038,38,Km Post,Info missing,24.8706382,91.4956386,,R241.lrps.htm
,LRP038a,38.409,Culvert,Box Culvert,24.8736104,91.4933052,,R241.lrps.htm
,LRP039,39,Km Post,Km post missing,24.8780549,91.4897497,,R241.lrps.htm
,LRP039a,39.086,Bridge,Bridge Start,24.8784438,91.4891386,,R241.lrps.htm
,LRP039b,39.306,Bridge,Bridge End,24.8793049,91.4871941,,R241.lrps.htm
,LRP040,40,Km Post,Km post missing,24.883333,91.481666,,R241.lrps.htm
,LRP041,40.995,Km Post,Sunamganj 26 km,24.8900552,91.4754993,,R241.lrps.htm
,LRP041a,41.064,Bridge,Bridge Start,24.8906941,91.475416,,R241.lrps.htm
,LRP041b,41.086,Bridge,Bridge End,24.8908608,91.475416,,R241.lrps.htm
,LRP041c,41.869,Bridge,Bridge Start,24.897833,91.4744438,,R241.lrps.htm
,LRP041d,41.916,Bridge,Bridge End,24.8982497,91.474416,,R241.lrps.htm
