,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,Road Start From N2 at Sunamgonj Bypass more.,24.8607778,91.8461663,,R283.lrps.htm
,LRP001,0.035,Km Post,Sunamgonj 67 Km,24.8609444,91.8461108,,R283.lrps.htm
,LRP001a,0.336,Culvert,Box Culvert,24.8637778,91.8455274,,R283.lrps.htm
,LRP001b,0.803,Culvert,Box Culvert,24.8674993,91.8445274,,R283.lrps.htm
,LRP002,1.035,Km Post,Km Post Missing,24.8697493,91.8430552,,R283.lrps.htm
,LRP002a,1.425,Culvert,Box Culvert,24.8718049,91.8410552,,R283.lrps.htm
,LRP003,1.985,Km Post,Sunamgonj 65 Km,24.8755549,91.8374441,,R283.lrps.htm
,LRP003a,2.306,Culvert,Box Culvert,24.8772771,91.8349719,,R283.lrps.htm
,LRP003b,2.518,Culvert,Box Culvert,24.8781104,91.8330827,,R283.lrps.htm
,LRP003c,2.992,Culvert,Box Culvert,24.8782493,91.8330549,,R283.lrps.htm
,LRP004,2.995,Km Post,Sunamgonj 64 Km,24.8820271,91.8313604,,R283.lrps.htm
,LRP004a,3.016,Culvert,Box Culvert,24.8821938,91.8313327,,R283.lrps.htm
,LRP004b,3.454,Rail Road Crossing,Rail road crossing,24.8859163,91.8305549,,R283.lrps.htm
,LRP004c,3.484,Culvert,Box Culvert,24.8861386,91.8304438,,R283.lrps.htm
,LRP005,4.005,Km Post,Sunamgonj 63 Km,24.890583,91.8286104,,R283.lrps.htm
,LRP005a,4.013,Culvert,Box Culvert,24.8906108,91.8285827,,R283.lrps.htm
,LRP006,5.025,Km Post,Sunamgonj 62 Km,24.8992497,91.8251938,,R283.lrps.htm
,LRP006a,5.231,Culvert,Box Culvert,24.9009722,91.8248604,,R283.lrps.htm
,LRP007,6.025,Km Post,Sunamgonj 61 Km,24.9078333,91.822916,,R283.lrps.htm
,LRP007a,6.123,Bridge,Bridge Start,24.9086667,91.8231382,,R283.lrps.htm
,LRP007b,6.391,Bridge,Bridge End,24.9109444,91.8239716,,R283.lrps.htm
,LRPE,6.625,Others,Road end with Intersection R280 at Kumar Gaon at more.,24.9129167,91.824666,,R283.lrps.htm
,,,,,,,,R283.lrps.htm
,,,,,,,,R283.lrps.htm
