Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic,source_file
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),R282.traffic.htm
R282-1,"Juri (road start, int with R281) - Juri Post office (Int.with Z2823)",LRPS,0,0,LRPS,601,0.601,0.601,0.0,47.0,115.0,0.0,66.0,148.0,63.0,121.0,1299.0,498.0,219.0,547.0,0.0,2357.0,766.0,3123.0,3123.0,R282.traffic.htm
R282-2,"Juri Post office (Int.with Z2823) - Lathitila (road end, BD border)",LRPS,601,0.601,LRP006,10722,16.722,16.121,0.0,47.0,115.0,0.0,66.0,148.0,63.0,121.0,1299.0,498.0,219.0,547.0,0.0,2357.0,766.0,3123.0,3123.0,R282.traffic.htm
,,,,,,,,,,,,,,,,,,,,,,,,,,R282.traffic.htm
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,,R282.traffic.htm
