,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,Road start from R170 at joldi Banshkhali.,22.0020278,91.9518333,,R171.lrps.htm
,LRPSa,0.435,Culvert,culvert,22.0028889,91.9551944,,R171.lrps.htm
,LRPSa,0.436,Culvert,Box culvert,22.0028889,91.9551944,,R171.lrps.htm
,LRPSb,0.975,Bridge,brije start,22.0031944,91.9599722,,R171.lrps.htm
,LRPSb,0.975,Bridge,Bridge start,22.0031944,91.9599722,,R171.lrps.htm
,LRPSc,0.984,Bridge,brije end,22.0032222,91.9600833,,R171.lrps.htm
,LRPSc,0.984,Bridge,Bridge end,22.0032222,91.9600833,,R171.lrps.htm
,LRP001,1,Km Post,Km post missing,22.00325,91.9603611,,R171.lrps.htm
,LRP001a,1.907,Others,The road Alignment has not been Completed and hilly area ahead,22.0040833,91.9684993,,R171.lrps.htm
,LRP002,2,Km Post,Assessment not done,0,0,,R171.lrps.htm
,LRP003,3,Km Post,Assessment not done,0,0,,R171.lrps.htm
,LRP004,4,Km Post,Assessment not done,0,0,,R171.lrps.htm
,LRP005,5,Km Post,Assessment not done,0,0,,R171.lrps.htm
,LRP006,6,Km Post,Assessment not done,0,0,,R171.lrps.htm
,LRP007,7,Km Post,Assessment not done,0,0,,R171.lrps.htm
,LRP008,8,Km Post,Assessment not done,0,0,,R171.lrps.htm
,LRP008a,9.248,Others,The brick soling road restarts,22.0077222,92.0392219,,R171.lrps.htm
,LRP008b,9.748,Others,Start of Bituminous road,22.0086389,92.0442219,,R171.lrps.htm
,LRP009,9.96,Km Post,Km post missing,22.0100833,92.0473886,,R171.lrps.htm
,LRP009a,10.38,Culvert,Slab Culvert,22.0093889,92.05125,,R171.lrps.htm
,LRP009b,10.6,Culvert,Box Culvert,22.0088333,92.0526389,,R171.lrps.htm
,LRP009c,10.7,Culvert,Pipe Culvert,22.0082778,92.0530556,,R171.lrps.htm
,LRP009d,10.78,"Side Road, Right","Z1037, Monufakirhat- Ghatiadanga road",22.0083611,92.0539167,,R171.lrps.htm
,LRP009e,10.86,Bridge,Baily bridge start,22.0076111,92.0539444,,R171.lrps.htm
,LRP009f,10.88,Bridge,Baily bridge end,22.0075,92.0539444,,R171.lrps.htm
,LRP010,10.96,Km Post,Km post missing,22.0065556,92.0540833,,R171.lrps.htm
,LRP010a,11.8,Culvert,Box Culvert,21.9995552,92.05525,,R171.lrps.htm
,LRP011,11.96,Km Post,Infor.missing,21.9984441,92.0553056,,R171.lrps.htm
,LRP011a,12.77,Culvert,Box Culvert,21.9949997,92.0600833,,R171.lrps.htm
,LRP012,12.93,Km Post,Infor.missing,21.9938052,92.0604444,,R171.lrps.htm
,LRP012a,13.31,Culvert,Box Culvert,21.9917219,92.0624444,,R171.lrps.htm
,LRP012b,13.4,Culvert,Box Culvert,21.9910274,92.0626667,,R171.lrps.htm
,LRP012c,13.75,Culvert,Box Culvert,21.9891663,92.0643056,,R171.lrps.htm
,LRP013,13.76,Km Post,Infor.missing,21.9877497,92.0642222,,R171.lrps.htm
,LRP013a,13.9,Culvert,Pipe Culvert,21.9877219,92.0641111,,R171.lrps.htm
,LRP013b,13.98,Culvert,Pipe Culvert,21.9881386,92.0641667,,R171.lrps.htm
,LRP013c,14.23,Culvert,Slab Culvert,21.9850552,92.06425,,R171.lrps.htm
,LRP013d,14.74,Culvert,Box Culvert,21.9976108,92.0654444,,R171.lrps.htm
,LRP014,14.97,Km Post,Km post missing,21.9773604,92.06475,,R171.lrps.htm
,LRP014a,15.165,Culvert,Slab Culvert,21.9805271,92.0638611,,R171.lrps.htm
,LRP014b,15.475,Culvert,Pipe Culvert,21.9756938,92.065,,R171.lrps.htm
,LRP014c,15.723,Culvert,Box Culvert,21.9738327,92.0653611,,R171.lrps.htm
,LRP014d,15.855,Culvert,Box Culvert,21.9722771,92.0656389,,R171.lrps.htm
,LRPE,15.872,Others,Road end with N1 at Chunti Bazar,21.9721382,92.0656944,,R171.lrps.htm
,,,,,,,,R171.lrps.htm
,,,,,,,,R171.lrps.htm
