,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRP011a,11.045,"Side Road, Left",Left Z7102 to Baliakandi,23.7494719,89.6377497,,R710.lrps.htm
,LRP011b,11.075,Culvert,Box culvert,23.7495552,89.6364441,,R710.lrps.htm
,LRP012,11.89,Km Post,"Kushtia 61 km,Pangsha 23 km",23.7534444,89.6296938,,R710.lrps.htm
,LRP012a,12.469,Culvert,Box culvert,23.75525,89.6244438,,R710.lrps.htm
,LRP013,12.9,Km Post,"Kushtia 60 km,Pangsha 22 km",23.7559167,89.6202216,,R710.lrps.htm
,LRP013a,13.553,Culvert,Box culvert,23.7549722,89.614,,R710.lrps.htm
,LRP014,13.8,Km Post,"Kushtia 59 km,Pangsha 21 km",23.7545,89.6115833,,R710.lrps.htm
,LRP014a,14.162,Culvert,Box culvert,23.7540278,89.6080556,,R710.lrps.htm
,LRP014b,14.175,"Side Road, Right",Right R711 Bagmara to Joukura Ferry Ghat,23.7540278,89.6078889,,R710.lrps.htm
,LRP015,14.8,Km Post,Km post missing,23.755,89.60225,,R710.lrps.htm
,LRP016,15.8,Km Post,"Kushtia 57 km,Pangsha 19 km",23.7546389,89.5921941,,R710.lrps.htm
,LRP016a,15.93,Bridge,Start of bridge,23.7546389,89.5907497,,R710.lrps.htm
,LRP016b,15.952,Bridge,End of bridge,23.7546389,89.590583,,R710.lrps.htm
,LRP017,16.8,Km Post,"Kushtia 56 km,Pangsha 18 km",23.7548611,89.582416,,R710.lrps.htm
,LRP017a,17.21,Bridge,Start of Bridge,23.75425,89.5784993,,R710.lrps.htm
,LRP017b,17.249,Bridge,End of Beidge,23.7543333,89.5782493,,R710.lrps.htm
,LRP018,17.8,Km Post,"Kushtia 55 km,Pangsha 17 km",23.7526667,89.5729438,,R710.lrps.htm
,LRP019,18.85,Km Post,"Kushtia 54 km ,Pangsha 16 km",23.7538889,89.5631111,,R710.lrps.htm
,LRP019a,19.238,Culvert,Box culvert,23.755,89.5595833,,R710.lrps.htm
,LRP020,19.85,Km Post,"Kushtia 53 km,Pangsha 15 km",23.756,89.5536667,,R710.lrps.htm
,LRP020a,20.12,Culvert,Box culvert,23.7558889,89.5510833,,R710.lrps.htm
,LRP021,20.85,Km Post,"Kushtia 52 km,Pangsha 14 km",23.7557778,89.5438886,,R710.lrps.htm
,LRP021a,21.66,Bridge,Start of bridge,23.7565556,89.5360552,,R710.lrps.htm
,LRP021b,21.68,Bridge,End of bridge,23.7565833,89.5359163,,R710.lrps.htm
,LRP021c,21.84,Culvert,Box culvert,23.7568056,89.5343608,,R710.lrps.htm
,LRP022,21.85,Km Post,"Kushtia 51 km,Pangsha 13 km",23.7568056,89.5343608,,R710.lrps.htm
,LRP023,22.83,Km Post,"Kushtia 50km,Pangsha 12 km",23.7598333,89.5250271,,R710.lrps.htm
,LRP023a,23.286,Culvert,Box culvert,23.7597778,89.5207493,,R710.lrps.htm
,LRP023b,23.667,Culvert,Box culvert,23.7597222,89.5169993,,R710.lrps.htm
,LRP024,23.84,Km Post,"Kushtia 49 km,Pangsha 11 km",23.75975,89.5152778,,R710.lrps.htm
,LRP025,24.84,Km Post,"Kushtia 48 km,Pangsha 10 km",23.7601944,89.5055278,,R710.lrps.htm
,LRP025a,25.07,Rail Road Crossing,Rail Road Crossing,23.7597778,89.5034167,,R710.lrps.htm
,LRP025b,25.354,Bridge,Start of bridge,23.7589167,89.5008333,,R710.lrps.htm
,LRP025c,25.41,Bridge,End of bridge,23.7587222,89.5003056,,R710.lrps.htm
,LRP026,25.81,Km Post,"Kushtia 47 km,Pangsha 9 km",23.7572778,89.4968052,,R710.lrps.htm
,LRP027,26.77,Km Post,"Kushtia 46 km, Pangsha 8 km",23.7512778,89.4902219,,R710.lrps.htm
,LRP028,27.77,Km Post,"Kushtia 45 km,Pangsha 7 km",23.7649167,89.4831382,,R710.lrps.htm
,LRP028a,28.306,Culvert,Box culvert,23.7506111,89.4784993,,R710.lrps.htm
,LRP029,28.75,Km Post,"Kushtia 44 km,Pangsha 6 km",23.7516944,89.4743604,,R710.lrps.htm
,LRP029a,29.7,Culvert,Box culvert,23.7539444,89.4652222,,R710.lrps.htm
,LRP030,29.75,Km Post,"Kushtia 43 km,Pangsha 5 km",23.7541944,89.4650556,,R710.lrps.htm
,LRP030a,30.33,Bridge,Start of bridge,23.7559167,89.4594722,,R710.lrps.htm
,LRP030b,30.355,Bridge,End of bridge,23.7558889,89.4593611,,R710.lrps.htm
,LRP031,30.75,Km Post,"Kushtia 42 km,Pangsha 4 km",23.7565556,89.4555278,,R710.lrps.htm
,LRP032,31.73,Km Post,"Kushtia 41 km,Pangsha 3 km",23.7606944,89.4473052,,R710.lrps.htm
,LRP032a,31.798,Culvert,Box culvert,23.7610833,89.4468608,,R710.lrps.htm
,LRP033,32.73,Km Post,Km post missing,23.7674438,89.4410274,,R710.lrps.htm
,LRP034,33.74,Km Post,"Kushtia 39 km,Pangsha 1 km",23.7751104,89.4348608,,R710.lrps.htm
,LRP034a,33.78,Culvert,Box culvert,23.7751104,89.4348608,,R710.lrps.htm
,LRP034b,34.508,Culvert,Box culvert,23.7779716,89.4290827,,R710.lrps.htm
,LRP035,34.78,Km Post,"Koksha 16 km,Pangsha 0 km",23.7783049,89.426416,,R710.lrps.htm
,LRP036,35.78,Km Post,"Khoksa 15 km,Kushtia 37 km",23.7793049,89.4167216,,R710.lrps.htm
,LRP037,36.75,Km Post,"Khoksa 14 km,Kushtia 36 km",23.7813327,89.4075,,R710.lrps.htm
,LRP037a,36.995,Culvert,Box culvert,23.7818882,89.4049167,,R710.lrps.htm
,LRP037b,37.37,Bridge,Start of bridge,23.782666,89.4014722,,R710.lrps.htm
,LRP037c,37.384,Bridge,End of bridge,23.782666,89.4014722,,R710.lrps.htm
,LRP038,37.75,Km Post,Km post missing,23.7834997,89.397833,,R710.lrps.htm
,LRP038a,38.206,Bridge,Start of bridge,23.7844441,89.3935552,,R710.lrps.htm
,LRP038b,38.22,Bridge,End of bridge,23.7844441,89.3935552,,R710.lrps.htm
,LRP039,38.77,Km Post,"Kushtia 34 km,Kumarkhali 20 km",23.7863886,89.3884441,,R710.lrps.htm
,LRP040,39.77,Km Post,"Khoksa 11 km,Kumarkhali 19 km",23.7899441,89.3797493,,R710.lrps.htm
,LRP040a,40.435,Culvert,2 vent Box culvert,23.7897497,89.3732771,,R710.lrps.htm
,LRP041,40.77,Km Post,"Kumarkhali 18 km, Kushtia 32 km",23.7901941,89.3699993,,R710.lrps.htm
,LRP042,41.77,Km Post,"Kushtia 31 km, Kumarkhali 17 km",23.7903608,89.3600556,,R710.lrps.htm
,LRP042a,42.51,"Side Road, Right",Right R712 to Maspara,23.7912219,89.3506111,,R710.lrps.htm
,LRP043,42.77,Km Post,Km post missing,23.7914441,89.3530833,,R710.lrps.htm
,LRP043a,43.59,Bridge,Start of bridge,23.7902774,89.3428052,,R710.lrps.htm
,LRP043b,43.607,Bridge,End of bridge,23.7902774,89.3428052,,R710.lrps.htm
,LRP044,43.77,Km Post,Km post missing,23.7896108,89.3408052,,R710.lrps.htm
,LRP045,44.78,Km Post,"Kumarkhali 14 km,Kushtia 28 km",23.7905552,89.3319716,,R710.lrps.htm
,LRP045a,45.578,Culvert,Box culvert,23.7954719,89.326416,,R710.lrps.htm
,LRP046,45.85,Km Post,"Kushtia 27 km , Kumarkhali 13 km",23.7959719,89.3256104,,R710.lrps.htm
,LRP046a,46.112,Others,Start RHD Kushtia,23.7967774,89.3242771,,R710.lrps.htm
,LRP046a,46.112,Others,Start RHD Kushtia,23.7967774,89.3242771,,R710.lrps.htm
,LRP047,46.8,Km Post,Kushtia 26 km,23.7998886,89.3171104,,R710.lrps.htm
,LRP047a,47.65,Cross Road,Z7105 Right meet with Z7106,23.801,89.3091389,,R710.lrps.htm
,LRP048,47.9,Km Post,Khoksa 3 km,23.8008611,89.30675,,R710.lrps.htm
,LRP048a,48.365,Culvert,Box culvert,23.8005,89.3018889,,R710.lrps.htm
,LRP049,48.9,Km Post,Km post missing,23.8003333,89.2966386,,R710.lrps.htm
,LRP049a,49.59,Culvert,Box culvert,23.8009444,89.2898886,,R710.lrps.htm
,LRP050,49.86,Km Post,Kushtia 23 km,23.8016667,89.2872774,,R710.lrps.htm
,LRP050a,49.92,Culvert,Box culvert,23.8019444,89.2869163,,R710.lrps.htm
,LRP050b,50.408,Culvert,Box culvert,23.8053333,89.2839719,,R710.lrps.htm
,LRP051,50.84,Km Post,Kushtia 22 km,23.8080278,89.2808882,,R710.lrps.htm
,LRP052,51.94,Km Post,Information missing,23.8153056,89.2735549,,R710.lrps.htm
,LRP052a,52.798,Culvert,Box culvert,23.8205549,89.2685271,,R710.lrps.htm
,LRP053,52.94,Km Post,Km post missing,23.8210549,89.2672216,,R710.lrps.htm
,LRP053a,53.286,Culvert,Regulator culvert,23.8221104,89.2639444,,R710.lrps.htm
,LRP053b,53.721,Culvert,Box culvert,23.8247493,89.2610833,,R710.lrps.htm
,LRP054,54.05,Km Post,Kushtia 19 km,23.8273327,89.2594722,,R710.lrps.htm
,LRP055,55.05,Km Post,Km post missing,23.8354719,89.2571111,,R710.lrps.htm
,LRP056,56.03,Km Post,Kushtia 17 km,23.8437497,89.258,,R710.lrps.htm
,LRP056a,56.375,Culvert,Box culvert,23.8467497,89.2571944,,R710.lrps.htm
,LRP057,57.03,Km Post,Kushtia 16 km,23.8524722,89.2556111,,R710.lrps.htm
,LRP057a,57.154,Rail Road Crossing,Rail Road Crossing,23.8535556,89.2553056,,R710.lrps.htm
,LRP057b,57.43,Culvert,Box culvert,23.8559444,89.2545833,,R710.lrps.htm
,LRP058,58.03,Km Post,Kushtia 15 km,23.8601389,89.2506389,,R710.lrps.htm
,LRP058a,58.32,"Side Road, Right",Right Z7106 to Sengram,23.8611389,89.2482497,,R710.lrps.htm
,LRP059,59.03,Km Post,Km post missing,23.8620556,89.2410552,,R710.lrps.htm
,LRP060,60.03,Km Post,Kushtia 13 km,23.8661667,89.232666,,R710.lrps.htm
,LRP060a,60.861,Culvert,Box culvert,23.869916,89.225666,,R710.lrps.htm
,LRP061,60.98,Km Post,Kushtia 12 km,23.8701104,89.2244438,,R710.lrps.htm
,LRP061a,61.5,Rail Road Crossing,Rail Road Crossing,23.8707216,89.2195271,,R710.lrps.htm
,LRP061b,61.96,Culvert,Box culvert,23.8719438,89.2153889,,R710.lrps.htm
,LRP062,62.05,Km Post,Kushtia 11 km,23.8723604,89.2144444,,R710.lrps.htm
,LRP062a,62.89,Culvert,Box culvert,23.8756382,89.2071111,,R710.lrps.htm
,LRP063,63.03,Km Post,Kushtia 10 km,23.876166,89.2059722,,R710.lrps.htm
,LRP063a,63.55,"Side Road, Right",Right R713 to Shelaidah,23.878166,89.2015,,R710.lrps.htm
,LRP063b,63.873,Culvert,Box culvert,23.8797216,89.1987219,,R710.lrps.htm
,LRP064,64.02,Km Post,Kushtia 9 km,23.8805549,89.197583,,R710.lrps.htm
,LRP065,65.145,Km Post,Kushtia 8 km,23.884583,89.1876386,,R710.lrps.htm
,LRP065a,65.63,Bridge,Start of bridge,23.8850552,89.182916,,R710.lrps.htm
,LRP065b,66.143,Bridge,End of Bridge,23.8854997,89.1779716,,R710.lrps.htm
,LRP066,66.145,Km Post,Km post missing,23.8856386,89.1776938,,R710.lrps.htm
,LRP067,67.07,Km Post,Jenidah 49 km,23.8863886,89.168666,,R710.lrps.htm
,LRP067a,67.394,Culvert,Box culvert,23.8864997,89.1656667,,R710.lrps.htm
,LRP068,68.08,Km Post,Kushtia 5 km,23.8867497,89.1589167,,R710.lrps.htm
,LRP069,69.07,Km Post,Kushtia 4 km,23.8881386,89.1493886,,R710.lrps.htm
,LRP070,70.08,Km Post,Kushtia 3 km,23.8887497,89.1395274,,R710.lrps.htm
,LRP070a,70.553,Culvert,Box culvert,23.8890552,89.1350552,,R710.lrps.htm
,LRP070b,70.655,Culvert,Box culvert,23.889083,89.134083,,R710.lrps.htm
,LRP071,71.05,Km Post,Kushtia 2 km,23.889333,89.1302771,,R710.lrps.htm
,LRP072,72.04,Km Post,Kushtia 1 km,23.8899441,89.1205271,,R710.lrps.htm
,LRP072a,72.62,Culvert,Box culvert,23.8902497,89.11475,,R710.lrps.htm
,LRPE,73.11,Others,"End of the road at Chourhash, Intersect with N704,Kushtia",23.8907219,89.1099722,,R710.lrps.htm
,,,,,,,,R710.lrps.htm
,,,,,,,,R710.lrps.htm
