,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRP028c,28.61,"Side Road, Right","Z3010, Kaliganj- Ulukhola road",23.8938886,90.4976386,,N105.lrps.htm
,LRP029,28.737,Km Post,"Bangabandhu Bridge- 103 km, Tangail-80 km, Gazipur- 22 km",23.8856108,90.4964719,,N105.lrps.htm
,LRP029a,29.15,Culvert,Box Culvert,23.8859163,90.4924441,,N105.lrps.htm
,LRP030,29.736,Km Post,Information missing,23.8868608,90.4867219,,N105.lrps.htm
,LRP031,30.736,Km Post,Km post missing,23.8939441,90.4831938,,N105.lrps.htm
,LRP031a,31.286,"Side Road, Left",Side Road Left Z3003,23.8984997,90.4815271,,N105.lrps.htm
,LRP031b,31.35,Others,RHD Gazipur Start,0,0,,N105.lrps.htm
,LRP031b,31.35,Others,RHD Gazipur Start,0,0,,N105.lrps.htm
,LRP031c,31.365,Bridge,Bridge Start,23.899083,90.4813049,,N105.lrps.htm
,LRP031d,31.546,Bridge,Bridge end,23.899083,90.4824993,,N105.lrps.htm
,LRP032,31.736,Km Post,Km post missing,23.9133889,90.4803882,,N105.lrps.htm
,LRP032a,31.809,Culvert,Box culvert,23.9028611,90.4802771,,N105.lrps.htm
,LRP032b,32.284,Culvert,Box culvert,23.9069167,90.4788882,,N105.lrps.htm
,LRP033,32.829,Km Post,"Gazipur 18 km,Tangail 76 km,Bangabandhu 99 km",23.9101944,90.4753327,,N105.lrps.htm
,LRP033a,33.087,Culvert,Box culvert,23.9117222,90.4734716,,N105.lrps.htm
,LRP033b,33.333,Culvert,Box Culvert,23.9139722,90.4703604,,N105.lrps.htm
,LRP034,33.829,Km Post,"Gazipur 17 km, Tangail 75 km, Bangabandhu 98 km,",23.9165833,90.4689438,,N105.lrps.htm
,LRP034a,33.83,Bridge,Bridge start,23.9165833,90.4689438,,N105.lrps.htm
,LRP034b,33.981,Bridge,Bridge end,23.9178604,90.4685549,,N105.lrps.htm
,LRP034c,34.589,Culvert,Box culvert,23.921416,90.4645278,,N105.lrps.htm
,LRP035,34.869,Km Post,"Gazipur 16 km,Tangail 74 km,Bangabandhu Bridge 97 km",23.9225827,90.4620833,,N105.lrps.htm
,LRP035a,35.199,Culvert,Box culvert,23.9240549,90.4591944,,N105.lrps.htm
,LRP036,35.869,Km Post,Km post missing,23.9277771,90.4543611,,N105.lrps.htm
,LRP036a,35.895,Rail Road Crossing,Rail Road Crossing,23.9279716,90.4543611,,N105.lrps.htm
,LRP036b,36.158,Cross Road,"R301, Tongi- Panchhona road",23.9298327,90.4530278,,N105.lrps.htm
,LRP037,36.895,Km Post,Km post missing,23.9338886,90.4475274,,N105.lrps.htm
,LRP037a,36.926,Culvert,Box culvert,23.9340274,90.4473052,,N105.lrps.htm
,LRP037b,37.348,Culvert,Box culvert,23.936333,90.4440552,,N105.lrps.htm
,LRP037c,37.573,Culvert,Box Culvert,23.9383608,90.4414163,,N105.lrps.htm
,LRP038,37.88,Km Post,"Gazipur 13 km,Mymensingh 98 km,Bangabandhu Bridge 94 km",23.9395552,90.4401663,,N105.lrps.htm
,LRP038a,38.293,Culvert,Pipe Culvert,23.9426108,90.4361663,,N105.lrps.htm
,LRP039,38.88,Km Post,"Gazipur 12 km,Tangail 70 km,Bangabandhu bridge 93 km",23.9447497,90.4322493,,N105.lrps.htm
,LRP039a,39.163,Culvert,Box Culvert,23.946333,90.4287493,,N105.lrps.htm
,LRP040,39.88,Km Post,Km post missing,23.9484719,90.4233327,,N105.lrps.htm
,LRP040a,40.804,Rail Road Crossing,Rail Road Crossing,23.9496663,90.4143889,,N105.lrps.htm
,LRP041,40.88,Km Post,Km post missing,23.9499163,90.4136667,,N105.lrps.htm
,LRP041a,41.216,Culvert,Box culvert,23.95075,90.4105278,,N105.lrps.htm
,LRP042,41.78,Km Post,"Gazipur 9 km, Tangail 67 km, Bangabandhu Bridge 90 km",23.9522222,90.4043889,,N105.lrps.htm
,LRP042a,41.914,Culvert,Box culvert,23.95225,90.4038889,,N105.lrps.htm
,LRP042b,42.426,Culvert,Box culvert,23.9563611,90.40125,,N105.lrps.htm
,LRP043,42.88,Km Post,Km post missing,23.9660278,90.3989163,,N105.lrps.htm
,LRP044,43.88,Km Post,B.Bridge 88 km,23.9684993,90.3978608,,N105.lrps.htm
,LRP044a,44.081,Culvert,Box culvert,23.970166,90.3972497,,N105.lrps.htm
,LRP044b,44.23,Cross Road,Cros Road Z3008,23.971416,90.3968052,,N105.lrps.htm
,LRP044c,44.513,Culvert,Box Culvert,23.9736104,90.3940274,,N105.lrps.htm
,LRP045,44.88,Km Post,"B.Bridge 87 km,Tangail 64 km",23.9744993,90.3916108,,N105.lrps.htm
,LRP045a,44.953,Culvert,Box Culvert,23.9751104,90.3900552,,N105.lrps.htm
,LRP045b,45.253,Culvert,Box Culvert,23.9761104,90.3873608,,N105.lrps.htm
,LRP045c,45.553,Culvert,Box Culvert,23.9772493,90.3843886,,N105.lrps.htm
,LRP046,45.88,Km Post,Km post missing,23.9769716,90.382166,,N105.lrps.htm
,LRP046a,45.998,Cross Road,Dhaka -Mymensingh N3 Road,23.9774993,90.3805549,,N105.lrps.htm
,LRP046b,46.223,Culvert,Box Culvert,23.9774438,90.3781104,,N105.lrps.htm
,LRP046c,46.563,Culvert,Box Culvert,23.9773604,90.3751938,,N105.lrps.htm
,LRP046d,46.803,Culvert,Box Culvert,23.9776382,90.372166,,N105.lrps.htm
,LRP047,46.859,Km Post,"B.Bridge 85 km,Tangail 162 km",23.9774993,90.3726382,,N105.lrps.htm
,LRP047a,47.643,Culvert,Box culvert,23.9826382,90.3669993,,N105.lrps.htm
,LRP047b,48.265,Culvert,Box Culvert,23.986583,90.3625,,N105.lrps.htm
,LRP048,48.87,Km Post,"B.Bridge 83 km,Tangail 60 km",23.9895274,90.3582222,,N105.lrps.htm
,LRPE,48.881,Others,End of Road Intersection at N4 at Joydebpur.,23.9895274,90.3582222,,N105.lrps.htm
,,,,,,,,N105.lrps.htm
,,,,,,,,N105.lrps.htm
