Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic,source_file
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),Z5501.traffic.htm
Z5501-1,Joypurhat (Bottoli)-Khetlal,LRPS,0,0,LRP012,1261,12.466,12.466,16.0,122.0,90.0,0.0,2.0,31.0,8.0,18.0,997.0,988.0,1035.0,1012.0,0.0,2272.0,2047.0,4319.0,4319.0,Z5501.traffic.htm
,,,,,,,,,,,,,,,,,,,,,,,,,,Z5501.traffic.htm
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,,Z5501.traffic.htm
