Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic,source_file
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),R546.traffic.htm
R546-1,Char matha (Int.with R 546 & R 545) -Shantahar,LRPS,0,0,LRP003,475,3.46,3.460,8.0,311.0,194.0,22.0,243.0,121.0,28.0,76.0,1260.0,1506.0,1524.0,1730.0,0.0,3769.0,3254.0,7023.0,7023.0,R546.traffic.htm
,,,,,,,,,,,,,,,,,,,,,,,,,,R546.traffic.htm
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,,R546.traffic.htm
