,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,"Start at Wapda more from N 5,Sayedpur.",25.8065278,88.8861386,,R570.lrps.htm
,LRP001,0.48,Km Post,Info missing,25.8106389,88.8848608,,R570.lrps.htm
,LRP002,1.482,Km Post,Info missing,25.8178049,88.8793327,,R570.lrps.htm
,LRP003,2.036,Km Post,Nilphamari 13 km,25.8207493,88.874916,,R570.lrps.htm
,LRP003a,2.882,Culvert,Box Culvert,25.8268049,88.8711382,,R570.lrps.htm
,LRP004,3.03,Km Post,Nilphamari 12 km,25.8281382,88.8713327,,R570.lrps.htm
,LRP004a,3.583,Culvert,Masonary Culvert,25.8331382,88.8719716,,R570.lrps.htm
,LRP005,4.06,Km Post,Nilphamari 11 km,25.837083,88.8724716,,R570.lrps.htm
,LRP006,5.07,Km Post,Nilphamari 10 km,25.8460552,88.8735549,,R570.lrps.htm
,LRP007,6.06,Km Post,Nilphamari 9 km,25.8549444,88.8720827,,R570.lrps.htm
,LRP007a,6.153,Culvert,Box Culvert,25.8556111,88.8719438,,R570.lrps.htm
,LRP007b,6.52,Others,Uttara EPZ,25.8588333,88.8714993,,R570.lrps.htm
,LRP008,7.07,Km Post,Nilphamari 8 km,25.8638056,88.8707493,,R570.lrps.htm
,LRP009,8.08,Km Post,Nilphamari 7 km,25.8727493,88.8694716,,R570.lrps.htm
,LRP009a,8.381,Culvert,Box Culvert,25.8753882,88.8690827,,R570.lrps.htm
,LRP010,9.085,Km Post,Nilphamari 6 km,25.8817493,88.8683049,,R570.lrps.htm
,LRP010a,9.194,Culvert,Box Culvert,25.8826382,88.8682216,,R570.lrps.htm
,LRP010b,9.735,"Side Road, Left",Road to Tebaria (Z5008) Infront of post office Nilphamari.,25.8874997,88.8735827,,R570.lrps.htm
,LRP011,10.09,Km Post,Nilphamari 5 km,25.8904163,88.8693604,,R570.lrps.htm
,LRP011a,10.644,Culvert,Box Culvert,25.8949719,88.871166,,R570.lrps.htm
,LRP012,11.105,Km Post,Nilphamari 4 km,25.8990552,88.8707771,,R570.lrps.htm
,LRP013,12.1,Km Post,Nilphamari 3 km,25.9079167,88.8694438,,R570.lrps.htm
,LRP013a,12.43,Culvert,Box culvert,25.9115278,88.8681938,,R570.lrps.htm
,LRP014,13.105,Km Post,Nilphamari 2 km,25.9163333,88.8658333,,R570.lrps.htm
,LRP014a,13.15,Bridge,R.C.C Bridge start,25.9166389,88.8657222,,R570.lrps.htm
,LRP014b,13.174,Bridge,R.C.C Bridge end,25.9168327,88.86575,,R570.lrps.htm
,LRP014c,13.21,"Side Road, Right",Nilphamari by pass road (Z5709),25.9171382,88.86575,,R570.lrps.htm
,LRP014d,13.22,Monument,Muktijuddo Stomvo,25.9171382,88.86575,,R570.lrps.htm
,LRP014e,13.942,Culvert,Box culvert,25.9230271,88.8624722,,R570.lrps.htm
,LRP015,14.105,Km Post,Nilphamari 1 km,25.9241938,88.8614444,,R570.lrps.htm
,LRP016,15.105,Km Post,Km post missing,25.930666,88.855,,R570.lrps.htm
,LRPE,15.33,Others,End at G.P.O. more infront at post office Nilphamari,25.9322771,88.8535556,,R570.lrps.htm
,,,,,,,,R570.lrps.htm
,,,,,,,,R570.lrps.htm
