,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,Road start from Z2403,24.3932497,91.4082778,,R221.lrps.htm
,LRPSa,0.146,Bridge,Bridge start,24.3921108,91.4078889,,R221.lrps.htm
,LRPSb,0.282,Bridge,Bridge end,24.525666,91.3777493,,R221.lrps.htm
,LRP001,1,Km Post,Km post missing,24.3904997,91.4182493,,R221.lrps.htm
,LRP001a,1.121,Culvert,Box Culvert,24.3876108,91.4081389,,R221.lrps.htm
,LRP001b,1.422,Culvert,Box Culvert,24.3807216,91.4080278,,R221.lrps.htm
,LRP002,2,Km Post,Km post missing,24.3753882,91.4086944,,R221.lrps.htm
,LRP002a,2.021,Culvert,Box Culvert,24.3754993,91.4086944,,R221.lrps.htm
,LRP002b,2.672,Cross Road,"R220, Sarail- Habiganj Road",24.3697771,91.4086944,,R221.lrps.htm
,LRP002c,2.921,Culvert,Box Culvert,24.3681104,91.4123056,,R221.lrps.htm
,LRP003,3,Km Post,Km post missing,24.3673049,91.4130556,,R221.lrps.htm
,LRP003a,3.331,Culvert,Box Culvert,24.3826938,91.4155556,,R221.lrps.htm
,LRP003b,3.975,Culvert,Box Culvert,24.3622778,91.4200549,,R221.lrps.htm
,LRP004,3.994,Km Post,Nasratpur 10 km,24.3611389,91.4205549,,R221.lrps.htm
,LRP004a,4.431,Culvert,Box Culvert,24.3581389,91.4216104,,R221.lrps.htm
,LRP005,4.994,Km Post,Km post missing,24.3528611,91.4234438,,R221.lrps.htm
,LRP005a,5.031,Culvert,Box Culvert,24.3534167,91.4232771,,R221.lrps.htm
,LRP005b,5.671,Culvert,Box Culvert,24.3479997,91.4252216,,R221.lrps.htm
,LRP005c,5.903,Culvert,Box Culvert,24.346083,91.4258604,,R221.lrps.htm
,LRP006,6.072,Km Post,Nasratpur 8 km,24.346083,91.4258604,,R221.lrps.htm
,LRP007,7,Km Post,Km post missing,24.3445274,91.4278604,,R221.lrps.htm
,LRP007a,7.252,Culvert,Box Culvert,24.3346386,91.4300549,,R221.lrps.htm
,LRP008,8.122,Km Post,Nasratpur 6 km,24.3274993,91.432416,,R221.lrps.htm
,LRP008a,8.672,Culvert,Box Culvert,24.3227216,91.4341108,,R221.lrps.htm
,LRP009,9.131,Km Post,Nasratpur 5 km,24.3189438,91.4353052,,R221.lrps.htm
,LRP010,10.16,Km Post,Nasratpur 4 km,24.3109722,91.4338608,,R221.lrps.htm
,LRP010a,10.521,Culvert,Box Culvert,24.3080556,91.4323604,,R221.lrps.htm
,LRP010b,10.75,Culvert,Box Culvert,24.30575,91.4319716,,R221.lrps.htm
,LRP011,11.115,Km Post,Nasratpur 3 km,24.3025,91.4304438,,R221.lrps.htm
,LRP011a,11.382,Culvert,Box Culvert,24.3006667,91.4294438,,R221.lrps.htm
,LRP011b,11.692,Culvert,Box Culvert,24.2983608,91.4281104,,R221.lrps.htm
,LRP011c,12.011,Culvert,Box Culvert,24.2965274,91.4256382,,R221.lrps.htm
,LRP012,12.181,Km Post,Nasratpur 2 km,24.2951386,91.4248049,,R221.lrps.htm
,LRP012a,12.834,Culvert,Box Culvert,24.2896663,91.4236382,,R221.lrps.htm
,LRP013,13.672,Km Post,Nasratpur 1 km,24.286583,91.4228604,,R221.lrps.htm
,LRP014,14.426,Km Post,Nasratpur 0 km,24.282416,91.4222216,,R221.lrps.htm
,LRPE,14.442,Others,End of The road intersecting N2 at Nasratpur.,24.2822493,91.422166,,R221.lrps.htm
,,,,,,,,R221.lrps.htm
,,,,,,,,R221.lrps.htm
