,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,Road start from N2 at Mirpur.,24.2948608,91.51025,,N207.lrps.htm
,LRPSa,0.226,Culvert,Pipe culvert,24.2964163,91.5120833,,N207.lrps.htm
,LRPSb,0.457,Bridge,Bridge Start,24.297583,91.5135278,,N207.lrps.htm
,LRPSc,0.479,Bridge,Bridge end,24.2975552,91.5137222,,N207.lrps.htm
,LRP001,1,Km Post,Km post missing,24.2967774,91.5188049,,N207.lrps.htm
,LRP001a,1.515,Bridge,Bridge start,24.2958608,91.5238049,,N207.lrps.htm
,LRP001b,1.539,Bridge,Bridge end,24.295833,91.5239438,,N207.lrps.htm
,LRP002,2,Km Post,Km post missing,24.2951108,91.528416,,N207.lrps.htm
,LRP002a,2.893,Bridge,Bridge start,24.2936663,91.5370552,,N207.lrps.htm
,LRP002b,2.924,Bridge,Bridge end,24.2936386,91.5372497,,N207.lrps.htm
,LRP002c,2.99,"Side Road, Right","Z2008 ,Nutan Bazar-Chunarughar road",24.2935274,91.5379163,,N207.lrps.htm
,LRP003,3,Km Post,Km post missing,24.2934441,91.5380552,,N207.lrps.htm
,LRP003a,3.863,Bridge,Bridge start,24.2929719,91.5463886,,N207.lrps.htm
,LRP003b,3.898,Bridge,Bridge end,24.2929441,91.5467497,,N207.lrps.htm
,LRP004,4,Km Post,Km post missing,24.2927497,91.5479163,,N207.lrps.htm
,LRP005,5,Km Post,Km post missing,24.2908608,91.5575833,,N207.lrps.htm
,LRP006,6,Km Post,Km post missing,24.2909719,91.5663889,,N207.lrps.htm
,LRP006a,6.6,Culvert,Pipe culvert,24.2895274,91.5713049,,N207.lrps.htm
,LRP007,7,Km Post,Km post missing,24.2916663,91.5747771,,N207.lrps.htm
,LRP008,8,Km Post,Km post missing,24.2941108,91.5837497,,N207.lrps.htm
,LRP008a,8.132,Culvert,Box Culvert,24.2949441,91.5846663,,N207.lrps.htm
,LRP008b,8.814,Culvert,Box Culvert,24.2944441,91.5901663,,N207.lrps.htm
,LRP009,9,Km Post,Km post missing,24.2944163,91.592083,,N207.lrps.htm
,LRP009a,9.075,Culvert,Box Culvert,24.2944719,91.592833,,N207.lrps.htm
,LRP009b,9.267,Culvert,Box Culvert,24.2949719,91.5945274,,N207.lrps.htm
,LRP009c,9.427,Culvert,Box Culvert,24.2961108,91.5975274,,N207.lrps.htm
,LRP010,10,Km Post,Km post missing,24.2964441,91.6011944,,N207.lrps.htm
,LRP010a,10.211,Culvert,Box Culvert,24.2957774,91.6028889,,N207.lrps.htm
,LRP011,11,Km Post,Km post missing,24.2920552,91.6091389,,N207.lrps.htm
,LRP012,12,Km Post,Km post missing/ Start of Moulavibazar road Division,24.2937219,91.6161667,,N207.lrps.htm
,LRP012,12,Km Post,Km post missing/ Start of Moulavibazar road Division,24.2937219,91.6161667,,N207.lrps.htm
,LRP012a,12.48,Culvert,Box Culvert,24.2932774,91.6223882,,N207.lrps.htm
,LRP013,12.85,Km Post,Srimongal 12 km,24.2947774,91.6238327,,N207.lrps.htm
,LRP014,13.85,Km Post,Srimongal 11 km,24.2979719,91.632416,,N207.lrps.htm
,LRP014a,14.68,Culvert,Box Culvert,24.299333,91.639083,,N207.lrps.htm
,LRP015,14.85,Km Post,Srimongal 10 km,24.3000556,91.6418886,,N207.lrps.htm
,LRP016,15.765,Km Post,Srimongal 9 km,24.30025,91.6508611,,N207.lrps.htm
,LRP017,16.705,Km Post,Srimongal 8km,24.3007778,91.6600556,,N207.lrps.htm
,LRP017a,17.175,Culvert,Box Culvert,24.3016389,91.6646111,,N207.lrps.htm
,LRP017b,17.67,Culvert,Box Culvert,24.3025556,91.6693882,,N207.lrps.htm
,LRP018,17.855,Km Post,Srimongal 7 km,24.3029167,91.671166,,N207.lrps.htm
,LRP018a,18.164,Bridge,Bridge start,24.3035,91.6740827,,N207.lrps.htm
,LRP018b,18.196,Bridge,Bridge end,24.3035556,91.6743882,,N207.lrps.htm
