,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,Road start from at Shaistaganj Intersection of N2 (Dhaka- Syhlet Road) + R240,24.2676104,91.4768882,,R240.lrps.htm
,LRPSa,0.4,"Side Road, Right",R 222,24.2727771,91.4677216,,R240.lrps.htm
,LRPSb,0.835,"Side Road, Right",Z 2009,24.2735549,91.4723327,,R240.lrps.htm
,LRP001,1,Km Post,Km post Missing,24.2736104,91.4707771,,R240.lrps.htm
,LRP002,2,Km Post,Km post Missing,24.2756938,91.4610833,,R240.lrps.htm
,LRP002a,2.61,Rail Road Crossing,Rail Road Crossing,24.2768882,91.45525,,R240.lrps.htm
,LRP002b,2.81,Culvert,Box Culvert,24.2769993,91.4533056,,R240.lrps.htm
,LRP002c,2.965,Rail Road Crossing,Rail Road Crossing,24.2778604,91.45275,,R240.lrps.htm
,LRP003,3,Km Post,Km post Missing,24.2783327,91.4526944,,R240.lrps.htm
,LRP003a,3.01,Culvert,Box Culvert,24.2784438,91.4526667,,R240.lrps.htm
,LRP003b,3.21,Culvert,Box culvert,24.279916,91.4519722,,R240.lrps.htm
,LRP004,4,Km Post,Km post Missing,24.2867219,91.4545833,,R240.lrps.htm
,LRP004a,4.055,Culvert,Box Culvert,24.2871663,91.4547778,,R240.lrps.htm
,LRP004b,4.92,Culvert,Box Culvert,24.2947774,91.45575,,R240.lrps.htm
,LRP004c,4.988,"Turn off, Right",Z2009 to Kalimnagar,24.2954163,91.4557222,,R240.lrps.htm
,LRP005,5,Km Post,Km post Missing,24.295583,91.4556389,,R240.lrps.htm
,LRP006,6,Km Post,Km post Missing,24.3031944,91.4501389,,R240.lrps.htm
,LRP007,7,Km Post,Km post Missing,24.3113611,91.445583,,R240.lrps.htm
,LRP007a,7.034,Culvert,Box culvert,24.3116111,91.4454719,,R240.lrps.htm
,LRP007b,7.965,Culvert,Box Culvert,24.318416,91.4411941,,R240.lrps.htm
,LRP008,8,Km Post,Km post Missing,24.3192216,91.4406663,,R240.lrps.htm
,LRP008a,8.61,Culvert,Box Culvert,24.3238882,91.4376386,,R240.lrps.htm
,LRP009,9,Km Post,Km post Missing,24.3269716,91.4357219,,R240.lrps.htm
,LRP010,10,Km Post,Km post Missing,24.3357497,91.4339997,,R240.lrps.htm
,LRP011,11,Km Post,Km post Missing,24.3436941,91.4291104,,R240.lrps.htm
,LRP011a,11.313,Culvert,Box Culvert,24.340583,91.4275271,,R240.lrps.htm
,LRP011b,11.611,Culvert,Box Culvert,24.3483886,91.4259993,,R240.lrps.htm
,LRP012,12,Km Post,Km post Missing,24.3518056,91.4240827,,R240.lrps.htm
,LRP012a,12.19,Culvert,Box Culvert,24.3534444,91.4235271,,R240.lrps.htm
,LRP012b,12.73,Culvert,Box Culvert,24.3579722,91.4217493,,R240.lrps.htm
,LRP013,13,Km Post,Km post Missing,24.3604444,91.4211938,,R240.lrps.htm
,LRP013a,13.25,Culvert,Box Culvert,24.3625278,91.4204438,,R240.lrps.htm
,LRP014,14,Km Post,Km post Missing,24.3689438,91.4180549,,R240.lrps.htm
,LRP014a,14.42,"Turn off, Left",R220 to Lakhai,24.3728882,91.4161944,,R240.lrps.htm
,LRP015,15,Km Post,Km post Missing,24.377416,91.4151667,,R240.lrps.htm
,LRP016,16,Km Post,Km post Missing,24.385333,91.4134444,,R240.lrps.htm
,LRP016a,16.708,Bridge,Bridge Start,24.3912774,91.4126389,,R240.lrps.htm
,LRP016b,16.795,Bridge,Bridge End,24.392083,91.4125,,R240.lrps.htm
,LRP016c,16.8,"Side Road, Left",Z2403 to Baniyachang,24.3921941,91.4125,,R240.lrps.htm
,LRP017,17,Km Post,Km post Missing,24.3925274,91.4144722,,R240.lrps.htm
,LRP017a,17.485,Culvert,Box Culvert,24.3958052,91.4169438,,R240.lrps.htm
,LRP018,18,Km Post,Km post Missing,24.4003889,91.4185827,,R240.lrps.htm
,LRP018a,18.235,Culvert,Box Culvert,24.4023333,91.4193604,,R240.lrps.htm
,LRP019,19,Km Post,Km post Missing,24.4060556,91.4256938,,R240.lrps.htm
,LRP019a,19.1,Culvert,Box Culvert,24.4063889,91.4265271,,R240.lrps.htm
,LRP019b,19.252,Culvert,Box Culvert,24.4069722,91.427916,,R240.lrps.htm
,LRP019c,19.635,Culvert,Box Culvert,24.4090556,91.4303882,,R240.lrps.htm
,LRP020,20,Km Post,Km post Missing,24.41225,91.4303049,,R240.lrps.htm
,LRP020a,20.164,Culvert,Box culvert,24.4136944,91.4303049,,R240.lrps.htm
,LRP020b,20.56,Bridge,Bridge Start,24.4172493,91.4303327,,R240.lrps.htm
,LRP020c,20.674,Bridge,Bridge End,24.4180549,91.4309993,,R240.lrps.htm
,LRP021,21,Km Post,Km post Missing,24.4204716,91.4213882,,R240.lrps.htm
,LRP021a,21.339,Culvert,Box Culvert,24.4223049,91.4351941,,R240.lrps.htm
,LRP021b,21.81,Culvert,Box culvert,24.4250549,91.4386663,,R240.lrps.htm
,LRP022,22,Km Post,Km post Missing,24.4261382,91.4402219,,R240.lrps.htm
,LRP022a,22.484,Culvert,Box Culvert,24.4295549,91.4429719,,R240.lrps.htm
,LRP023,23,Km Post,Km post Missing,24.4333608,91.446083,,R240.lrps.htm
,LRP023a,23.368,Culvert,Box Culvert,24.4358886,91.4483608,,R240.lrps.htm
,LRP023b,23.826,Bridge,Bridge Start,24.4391386,91.4510556,,R240.lrps.htm
,LRP023c,23.842,Bridge,Bridge End,24.4392774,91.4511389,,R240.lrps.htm
