,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRP032b,32.323,Culvert,Box culvert,24.035833,89.3442219,,N6.lrps.htm
,LRP033,32.952,Km Post,Pabna 12 km,24.0347219,89.3389719,,N6.lrps.htm
,LRP034,33.949,Km Post,Natore 69 km,24.0329716,89.3293882,,N6.lrps.htm
,LRP035,34.947,Km Post,Pabna 10 km,24.0299993,89.3200271,,N6.lrps.htm
,LRP035a,35.503,Culvert,Box Culvert,24.0286938,89.3151389,,N6.lrps.htm
,LRP036,35.943,Km Post,Natore 67 km,24.0271938,89.3106111,,N6.lrps.htm
,LRP037,36.941,Km Post,Pabna 8 km,24.0245549,89.3013056,,N6.lrps.htm
,LRP038,37.941,Km Post,Natore 65 km,24.0211382,89.3088333,,N6.lrps.htm
,LRP038a,38.191,Culvert,Box culvert,24.0202771,89.2898052,,N6.lrps.htm
,LRP039,38.94,Km Post,Rajshahi 113 km,24.0175271,89.2831382,,N6.lrps.htm
,LRP039a,39.04,Culvert,Box Culvert,24.0169438,89.2819438,,N6.lrps.htm
,LRP039b,39.44,Culvert,Box Culvert,24.015,89.279166,,N6.lrps.htm
,LRP040,39.937,Km Post,Km post broken,24.0119722,89.274416,,N6.lrps.htm
,LRP040a,40.537,Culvert,Box Culvert,24.0102778,89.2697216,,N6.lrps.htm
,LRP041,40.935,Km Post,Kushtia 68 km,24.0088056,89.2660833,,N6.lrps.htm
,LRP041a,41.755,Round About,Towards Left Pabna N 604,24.0075,89.2586111,,N6.lrps.htm
,LRP042,41.957,Km Post,Chapainawabganj 159 km,24.0090833,89.2573333,,N6.lrps.htm
,LRP043,42.957,Km Post,Km post missing,24.0170271,89.2527222,,N6.lrps.htm
,LRP043a,43.873,Bridge,PC Girder Bridge start,24.0239716,89.248083,,N6.lrps.htm
,LRP043b,43.94,Bridge,PC Girder Bridge end,24.0243882,89.2476108,,N6.lrps.htm
,LRP044,43.952,Km Post,Rajshahi 108 km,24.0246104,89.2474163,,N6.lrps.htm
,LRP045,44.949,Km Post,Natore 58 km,24.0278049,89.2384997,,N6.lrps.htm
,LRP046,45.949,Km Post,Km post missing,24.030916,89.2289716,,N6.lrps.htm
,LRP046a,46.269,"Side Road, Left",Towards left Pabna (N604),24.0318327,89.2261382,,N6.lrps.htm
,LRP046b,46.849,Culvert,Box Culvert,24.035833,89.2222216,,N6.lrps.htm
,LRP047,46.912,Km Post,Ishwardi 20 km,24.0363052,89.2216104,,N6.lrps.htm
,LRP047a,47.365,Culvert,Box Culvert,24.0392219,89.2186104,,N6.lrps.htm
,LRP047b,47.839,Bridge,Start of Bridge,24.0424441,89.2155,,N6.lrps.htm
,LRP047c,47.88,Bridge,End of Bridge,24.0424719,89.2152778,,N6.lrps.htm
,LRP048,47.936,Km Post,Natore 55 km,24.0430552,89.2150556,,N6.lrps.htm
,LRP048a,48.736,Culvert,Box culvert,24.0486108,89.2097222,,N6.lrps.htm
,LRP049,48.932,Km Post,Rajshahi 103 km,24.0496108,89.2084167,,N6.lrps.htm
,LRP049a,49.432,Culvert,Box culvert,24.0541667,89.2066667,,N6.lrps.htm
,LRP050,49.929,Km Post,Kushtia 59 km,24.0582778,89.2068611,,N6.lrps.htm
,LRP050a,50.229,Culvert,Box culvert,24.0613889,89.2072222,,N6.lrps.htm
,LRP051,50.929,Km Post,Km post missing,24.0677493,89.2075833,,N6.lrps.htm
,LRP051a,51.339,"Side Road, Right",R 604,24.0714438,89.2078611,,N6.lrps.htm
,LRP052,51.924,Km Post,Km post missing,24.0739716,89.2025556,,N6.lrps.htm
,LRP052a,51.934,Culvert,Box culvert,24.0738882,89.2029167,,N6.lrps.htm
,LRP052b,52.674,Culvert,Box Culvert,24.076666,89.1963886,,N6.lrps.htm
,LRP053,52.924,Km Post,Natore 50 km,24.0771938,89.1933052,,N6.lrps.htm
,LRP054,53.919,Km Post,Rajshahi 98 km,24.0789993,89.1839163,,N6.lrps.htm
,LRP054a,54.469,Culvert,Box culvert,24.0808327,89.1802771,,N6.lrps.htm
,LRP055,54.859,Km Post,Kushtia 56 km,24.0825271,89.1755827,,N6.lrps.htm
,LRP056,55.809,Km Post,Natore 47 km,24.0872219,89.1683604,,N6.lrps.htm
,LRP057,56.859,Km Post,Infor.not clear,24.091833,89.1598611,,N6.lrps.htm
,LRP058,57.859,Km Post,Km post missing,24.0954719,89.1503611,,N6.lrps.htm
,LRP058a,58.299,Culvert,Box Culvert,24.0976941,89.1468608,,N6.lrps.htm
,LRP059,58.856,Km Post,Infor.not clear,24.1001944,89.1421663,,N6.lrps.htm
,LRP059a,59.206,Culvert,Box Culvert,24.1016667,89.1391663,,N6.lrps.htm
,LRP060,60.206,Km Post,Natore 43 km,24.1061389,89.1303049,,N6.lrps.htm
,LRP060a,60.806,Culvert,Box culvert,24.1066667,89.1299993,,N6.lrps.htm
,LRP061,61.206,Km Post,Km post missing,24.1116389,89.1228604,,N6.lrps.htm
,LRP061a,61.306,"Side Road, Right",N 704 (Towards Paksey),24.1126389,89.1216104,,N6.lrps.htm
,LRP062,62.029,Km Post,Natore 40 km,24.1174993,89.1174993,,N6.lrps.htm
,LRP062a,62.629,Culvert,Box culvert,24.1224993,89.1272216,,N6.lrps.htm
,LRP062b,63.016,Culvert,Box culvert,24.1252771,89.1286104,,N6.lrps.htm
,LRP063,63.029,Km Post,Rajshahi 88 km,24.1253049,89.1286938,,N6.lrps.htm
,LRP063a,63.219,Culvert,Box Culvert,24.128166,89.1299993,,N6.lrps.htm
,LRP063b,63.399,Culvert,Box Culvert,24.129666,89.1303882,,N6.lrps.htm
,LRP064,64.032,Km Post,Muladoli 4 km,24.1338886,89.1319716,,N6.lrps.htm
,LRP064a,64.091,Culvert,Box culvert,24.1345274,89.1314993,,N6.lrps.htm
,LRP064b,64.406,Culvert,Box Culvert,24.1372774,89.1318327,,N6.lrps.htm
,LRP064c,64.811,Culvert,Box Culvert,24.1408608,89.1324716,,N6.lrps.htm
,LRP065,65.028,Km Post,Chapainawabganj 131 km,24.1428886,89.133166,,N6.lrps.htm
,LRP065a,65.105,Culvert,Box Culvert,24.1435552,89.1167216,,N6.lrps.htm
,LRP066,66.026,Km Post,Sanamoszid 165 km,24.1515833,89.1189716,,N6.lrps.htm
,LRP067,67.026,Km Post,Rajshahi 84 km,24.1600833,89.1389997,,N6.lrps.htm
,LRP067a,67.463,Rail Road Crossing,Rail road crossing,24.1636111,89.1406663,,N6.lrps.htm
,LRP067b,67.896,"Turn off, Left",Left Turn,24.1679438,89.1423052,,N6.lrps.htm
,LRP067c,67.926,Culvert,Box culvert,24.1680271,89.1421941,,N6.lrps.htm
,LRP067d,68.008,Others,Start of Natore road Division,24.1680549,89.1421108,,N6.lrps.htm
,LRP067d,68.008,Others,Start of Natore road Division,24.1680549,89.1421108,,N6.lrps.htm
,LRP068,68.024,Km Post,Natore 34 km,24.1686938,89.1413608,,N6.lrps.htm
,LRP068a,68.504,"Turn off, Right",Right Turn,24.1692493,89.1383608,,N6.lrps.htm
,LRP069,69.044,Km Post,Bogra 102 km,24.1759993,89.1379719,,N6.lrps.htm
,LRP069a,69.514,Culvert,Box Culvert,24.1802493,89.1384163,,N6.lrps.htm
,LRP070,70.054,Km Post,Bonpara 13 km,24.1878052,89.1381108,,N6.lrps.htm
,LRP071,71.044,Km Post,Chapainawabganj 125 km,24.1936663,89.1359441,,N6.lrps.htm
,LRP072,72.064,Km Post,Rajshahi 78 km,24.2025833,89.1339719,,N6.lrps.htm
,LRP072a,72.114,Culvert,Box Culvert,24.203,89.1338886,,N6.lrps.htm
,LRP072b,72.909,Culvert,Box Culvert,24.21,89.1323327,,N6.lrps.htm
,LRP073,73.064,Km Post,Bonpara 10 km,24.2113611,89.1318327,,N6.lrps.htm
,LRP073a,73.744,Culvert,Box culvert,24.2161111,89.1283604,,N6.lrps.htm
,LRP074,74.074,Km Post,Bogra 97 km,24.2216938,89.1262493,,N6.lrps.htm
,LRP074a,74.584,Culvert,Box Culvert,24.222666,89.1239993,,N6.lrps.htm
,LRP075,75.094,Km Post,Sonamoszid 155 km,24.226666,89.1216382,,N6.lrps.htm
,LRP075a,75.654,Bridge,P.C.Girder Bridge start,24.231166,89.1194993,,N6.lrps.htm
,LRP075b,75.744,Bridge,P.C.Girder Bridge end,24.2319438,89.1196938,,N6.lrps.htm
,LRP076,76.104,Km Post,Natore 26 km,24.2340552,89.1176938,,N6.lrps.htm
,LRP077,77.104,Km Post,Rajshahi 73 km,24.2386386,89.1092222,,N6.lrps.htm
,LRP077a,77.524,Culvert,Box culvert,24.240583,89.1056944,,N6.lrps.htm
,LRP078,78.104,Km Post,Chapainawabganj 116 km,24.2599722,89.1008056,,N6.lrps.htm
,LRP078a,78.624,"Side Road, Left",Z 6022,24.2456386,89.0964441,,N6.lrps.htm
,LRP079,79.104,Km Post,Sonamoszid 151 km,24.2492497,89.0943886,,N6.lrps.htm
,LRP079a,79.374,Culvert,Box culvert,24.2515833,89.0937219,,N6.lrps.htm
,LRP080,80.114,Km Post,Natore 22 km,24.2581944,89.0926108,,N6.lrps.htm
,LRP081,81.124,Km Post,Rajshahi 69 km,24.2672771,89.0909719,,N6.lrps.htm
,LRP081a,81.714,Culvert,Box culvert,24.2731104,89.0895552,,N6.lrps.htm
,LRP082,82.124,Km Post,Bogra 88 km,24.2756382,89.0881663,,N6.lrps.htm
,LRP082a,82.284,Culvert,Box Culvert,24.2768049,89.0874997,,N6.lrps.htm
,LRP083,83.124,Km Post,Rangpur 194 km,24.283583,89.0836108,,N6.lrps.htm
,LRP083a,83.424,"Side Road, Left",Z 6014,24.2859163,89.0823049,,N6.lrps.htm
,LRP083b,84.084,Culvert,Box culvert,24.291583,89.0811938,,N6.lrps.htm
,LRP084,84.144,Km Post,Natore 18 km,24.2922219,89.0810549,,N6.lrps.htm
,LRP084a,84.844,"Side Road, Right",N 507 (Towaeds Sirajganj),24.2984441,89.0798327,,N6.lrps.htm
,LRP085,85.144,Km Post,Rajshahi 65 km,24.3011111,89.0793604,,N6.lrps.htm
,LRP086,86.154,Km Post,Chapainawabganj 110 km,24.31,89.078666,,N6.lrps.htm
,LRP087,87.164,Km Post,Sonamosjid 143 km,24.3187493,89.0766382,,N6.lrps.htm
,LRP087a,87.374,Culvert,Box culvert,24.3205827,89.0762216,,N6.lrps.htm
,LRP087b,87.849,Culvert,Box culvert,24.3248049,89.0752771,,N6.lrps.htm
,LRP088,88.179,Km Post,Bogra 82 km,24.327666,89.074666,,N6.lrps.htm
,LRP088a,88.436,Culvert,Box culvert,24.3298604,89.0742216,,N6.lrps.htm
,LRP088b,88.836,Culvert,Box culvert,24.333333,89.0734716,,N6.lrps.htm
,LRP089,89.574,Km Post,Rajshahi 61 km,24.3364997,89.0727493,,N6.lrps.htm
,LRP089a,90.064,"Side Road, Right",Z 6015 (Right side Gurudaspur),24.3443052,89.0705827,,N6.lrps.htm
,LRP090,90.177,Km Post,Km post broken,24.3451663,89.0701382,,N6.lrps.htm
,LRP090a,90.824,Bridge,PC Girder Bridge start,24.3496108,89.0678882,,N6.lrps.htm
,LRP090b,90.924,Bridge,PC Girder Bridge end,24.3496386,89.0668604,,N6.lrps.htm
,LRP091,91.199,Km Post,Natore 11 km,24.35075,89.0647222,,N6.lrps.htm
,LRP092,92.199,Km Post,Rajshahi 58 km,24.3581389,89.0593889,,N6.lrps.htm
,LRP093,93.199,Km Post,Sonamosjid 137 km,24.3661389,89.0548611,,N6.lrps.htm
,LRP093a,93.944,Culvert,Box culvert,24.3704993,89.0492497,,N6.lrps.htm
,LRP094,94.209,Km Post,Chapinawabganj 102 km,24.3718882,89.0472774,,N6.lrps.htm
,LRP094a,95.209,Culvert,Slab Culvert,24.3792493,89.0419719,,N6.lrps.htm
,LRP095,95.214,Km Post,Rajshahi 55 km,24.3793882,89.0419163,,N6.lrps.htm
,LRP096,96.214,Km Post,Bogra 74 km,24.3872774,89.0371663,,N6.lrps.htm
,LRP096a,96.799,Culvert,Box culvert,24.3918608,89.0344441,,N6.lrps.htm
,LRP097,97.239,Km Post,Natore 5 km,24.3951663,89.0324716,,N6.lrps.htm
,LRP097a,97.724,Bridge,Bridge start,24.3991941,89.0311104,,N6.lrps.htm
,LRP097b,97.725,Bridge,Bridge end,24.3994997,89.0311104,,N6.lrps.htm
,LRP098,98.234,Km Post,Sonamosjid 132 km,24.4033333,89.029166,,N6.lrps.htm
,LRP098a,99.249,Culvert,Box culvert,24.4064722,89.0203049,,N6.lrps.htm
,LRP099,99.264,Km Post,Rajshahi 51 km,24.4065,89.0201938,,N6.lrps.htm
,LRP099a,100.124,Culvert,Slab culvert,24.4090556,89.0122222,,N6.lrps.htm
,LRP100,100.264,Km Post,Km post missing,24.4095,89.0105556,,N6.lrps.htm
,LRP100a,100.644,"Side Road, Right",N602 at Sohid Zakir Chattor,24.4103889,89.0076389,,N6.lrps.htm
,LRP100b,101.174,Bridge,P.C.Girder Bridge start,24.4071667,89.0039167,,N6.lrps.htm
,LRP100c,101.204,Bridge,P.C.Girder Bridge end,24.4069167,89.0036389,,N6.lrps.htm
,LRP101,101.264,Km Post,Rajshahi 49 km,24.4064444,89.0031667,,N6.lrps.htm
,LRP101a,101.684,Culvert,Box culvert,24.4054444,88.9993608,,N6.lrps.htm
,LRP102,102.269,Km Post,"Rajshahi 47 km,N.Ganj 93 km",24.4052222,88.9936108,,N6.lrps.htm
,LRP102a,103.174,Cross Road,Z 6011,24.4039167,88.9847497,,N6.lrps.htm
,LRP103,103.269,Km Post,Rajshahi 46 km,24.4036389,88.9839719,,N6.lrps.htm
,LRP103a,103.674,Culvert,Box culvert,24.4018333,88.9805549,,N6.lrps.htm
,LRP103b,104.264,Culvert,Box Culvert,24.4010556,88.9750271,,N6.lrps.htm
,LRP104,104.269,Km Post,Km post missing,24.4011111,88.9745827,,N6.lrps.htm
,LRP104a,104.904,Bridge,P.C.Girder Bridge start,24.4020278,88.9687771,,N6.lrps.htm
,LRP104b,104.949,Bridge,P.C.Girder Bridge end,24.4020833,88.968416,,N6.lrps.htm
,LRP104c,105.224,Rail Road Crossing,"Ishwardi ,Saidpur Rail",24.4024167,88.9654722,,N6.lrps.htm
,LRP105,105.284,Km Post,"N.Ganj 90 km,Rajshahi 40 km",24.4025556,88.9651389,,N6.lrps.htm
,LRP105a,105.524,Culvert,Slab culvert,24.4028611,88.9628889,,N6.lrps.htm
,LRP105b,105.844,Culvert,Box Culvert,24.4035833,88.9598056,,N6.lrps.htm
,LRP105c,106.274,"Side Road, Right",N 602 (Bus stand-Harishpur road),24.4063889,88.9570556,,N6.lrps.htm
,LRP106,106.284,Km Post,Km post missing,24.4063889,88.9565556,,N6.lrps.htm
,LRP106a,107.054,Culvert,2 V- Box Box culvert,24.4035833,88.9500833,,N6.lrps.htm
,LRP107,107.284,Km Post,"Rajshahi 43 km,N Ganj 89 km",24.4026111,88.9482774,,N6.lrps.htm
,LRP108,108.264,Km Post,"Rajshahi 42 km,N Ganj 88 km",24.3979441,88.9400552,,N6.lrps.htm
,LRP108a,108.265,Culvert,Slab Culvert,24.3979163,88.9399997,,N6.lrps.htm
,LRP109,109.284,Km Post,"Rajshahi 41 km, Shibganj 109 km",24.393083,89.9315549,,N6.lrps.htm
,LRP110,110.284,Km Post,"Rajshahi 40 km, Shibganj 108 km",24.3882497,89.9231104,,N6.lrps.htm
,LRP111,111.294,Km Post,"Rajshahi 39 km,Sonamoszid 119 km",24.3838052,89.9145556,,N6.lrps.htm
,LRP111a,111.604,Culvert,3 V-Box culvert,24.3818882,89.9123056,,N6.lrps.htm
,LRP112,112.294,Km Post,Rajshahi 38 km,24.3759716,89.9059444,,N6.lrps.htm
,LRP112a,112.709,Culvert,Box Culvert,24.3734993,88.9045556,,N6.lrps.htm
,LRP113,113.314,Km Post,Rajshahi 37 km,24.372666,88.8995274,,N6.lrps.htm
,LRP113a,113.824,Others,RHD Rajshahi,24.3722493,88.8945274,,N6.lrps.htm
,LRP113a,113.824,Others,RHD Rajshahi,24.3722493,88.8945274,,N6.lrps.htm
,LRP114,114.314,Km Post,"Rajshahi 36 km,Godagari 67 km",24.372416,88.8893886,,N6.lrps.htm
,LRP115,115.284,Km Post,"Rajshahi 35 km,N.Ganj 81 km",24.3718327,88.8803882,,N6.lrps.htm
,LRP116,116.284,Km Post,Km post missing,24.3683604,88.8701938,,N6.lrps.htm
,LRP116a,116.324,Culvert,Box Culvert,24.3686382,88.8709438,,N6.lrps.htm
,LRP117,117.324,Km Post,Km post missing,0,0,,N6.lrps.htm
,LRP117a,117.344,Bridge,R.C.C Girder Bridge start,24.3669438,88.8511389,,N6.lrps.htm
,LRP117b,117.384,Bridge,R.C.C Girder Bridge end,24.3670271,88.8607778,,N6.lrps.htm
,LRP118,118.294,Km Post,"Rajshahi 32 km,Shibganj 100 km",24.3683882,88.8523056,,N6.lrps.htm
,LRP119,119.294,Km Post,Km post missing,24.3713049,88.8428052,,N6.lrps.htm
,LRP119a,119.454,"Side Road, Right",Z 6004,24.371666,88.8414997,,N6.lrps.htm
,LRP119b,119.694,"Side Road, Left",Z 6019,24.3721382,88.8391663,,N6.lrps.htm
,LRP120,120.304,Km Post,"Rajshahi 30 km,Sonamosjid 110 km",24.3728049,88.8333049,,N6.lrps.htm
,LRP121,121.304,Km Post,"Rajshahi 29 km,Sonamosjid 109 km",24.3734438,88.8235549,,N6.lrps.htm
,LRP121a,121.584,Culvert,4 V-Box culvert,24.3739716,88.8208604,,N6.lrps.htm
,LRP122,122.304,Km Post,"Rajshahi 28 km,N.Ganj 74 km",24.3756104,88.8140278,,N6.lrps.htm
,LRP122a,123.144,Culvert,Box Culvert,24.3778327,88.8061667,,N6.lrps.htm
,LRP123,123.304,Km Post,"Rajshahi 27 km,Shibganj 95 km",24.3783049,88.8046667,,N6.lrps.htm
,LRP123a,123.704,Bridge,P.C Girder Bridge start,24.3794438,88.8008889,,N6.lrps.htm
,LRP123b,123.764,Bridge,P.C Girder Bridge end,24.3795827,88.8003333,,N6.lrps.htm
,LRP124,124.304,Km Post,Km post missing,24.3803327,88.795083,,N6.lrps.htm
,LRP125,125.314,Km Post,"Rajshahi 25 km,Sonamosjid 105 km",24.3808327,88.7852774,,N6.lrps.htm
,LRP125a,125.624,Culvert,Box Culvert,24.3819438,88.7826382,,N6.lrps.htm
,LRP126,126.314,Km Post,Km post broken,24.3821938,88.7760271,,N6.lrps.htm
,LRP126a,126.434,Culvert,Box culvert,24.3824438,88.7751382,,N6.lrps.htm
,LRP126b,126.944,"Side Road, Right","Z-6005,Durgapur",24.3813882,88.7702771,,N6.lrps.htm
,LRP127,127.314,Km Post,Km post missing,24.3798882,88.7662222,,N6.lrps.htm
,LRP128,128.414,Km Post,"Rajshahi 22 km,N.Gani 68 km",24.3741382,88.7605556,,N6.lrps.htm
,LRP129,129.424,Km Post,"Rajshahi 21 km,Godaganj 52 km",24.366666,88.7559722,,N6.lrps.htm
,LRP129a,129.53,"Side Road, Left","Z-6006,Police Academi",24.3667216,88.7550556,,N6.lrps.htm
,LRP129b,130.388,Culvert,Box culvert,24.3690549,88.747083,,N6.lrps.htm
,LRP130,130.434,Km Post,Rajshahi 20 km,24.3690549,88.7466941,,N6.lrps.htm
,LRP131,131.434,Km Post,"Rajshahi 19 km,Naogan 93 km",24.3667493,88.7371941,,N6.lrps.htm
,LRP131a,131.486,Culvert,Box culvert,24.3667216,88.7367774,,N6.lrps.htm
,LRP131b,132.177,Culvert,Box culvert,24.3666389,88.7299993,,N6.lrps.htm
,LRP132,132.424,Km Post,"Rajshahi 18 km,Naogan 92 km",24.3663889,88.7275271,,N6.lrps.htm
,LRP132a,132.589,"Side Road, Right",N 603 (Rajshahi By pass),24.3661944,88.7261104,,N6.lrps.htm
,LRP132b,132.819,Rail Road Crossing,Rajshahi Rail,24.3655556,88.7238327,,N6.lrps.htm
,LRP132c,133.128,Bridge,P.C Girder Bridge start,24.3651389,88.7208604,,N6.lrps.htm
,LRP132d,133.19,Bridge,P.C Girder Bridge end,24.3650278,88.7202493,,N6.lrps.htm
,LRP133,133.434,Km Post,Rajshahi 17 km,24.3644167,88.7179716,,N6.lrps.htm
,LRP134,134.434,Km Post,Rajshahi 16 km,24.3618889,88.7252216,,N6.lrps.htm
,LRP135,135.434,Km Post,Infor.missing,24.3597222,88.6986108,,N6.lrps.htm
,LRP135a,135.804,Culvert,4 V-Box culvert,24.3606944,88.6956108,,N6.lrps.htm
,LRP136,136.434,Km Post,Km post missing,24.3624722,88.6891663,,N6.lrps.htm
,LRP136a,136.524,Culvert,4 V-Box Culvert,24.3625278,88.6888886,,N6.lrps.htm
,LRP137,137.434,Km Post,Rajshahi 13 km,24.3647778,88.6801938,,N6.lrps.htm
,LRP137a,138.064,Culvert,Box Culvert,24.3654167,88.6742771,,N6.lrps.htm
,LRP138,138.444,Km Post,"Rajshahi 12 km,N.Ganj 58 km",24.3653056,88.670416,,N6.lrps.htm
,LRP139,139.454,Km Post,"Rajshahi 11 km,Naogaon 85 km",24.3830549,88.6606944,,N6.lrps.htm
,LRP139a,140.029,Culvert,Box culvert,24.3673049,88.6552778,,N6.lrps.htm
,LRP140,140.454,Km Post,"Rajshahi 10 km,Naogaon 84 km",24.3677216,88.6508333,,N6.lrps.htm
,LRP141,141.454,Km Post,Km post missing,24.366666,88.6413052,,N6.lrps.htm
,LRP142,142.454,Km Post,Km post missing,24.3642222,88.6322216,,N6.lrps.htm
,LRP142a,142.624,Culvert,Box culvert,24.3634444,88.6307493,,N6.lrps.htm
,LRP142b,142.734,"Side Road, Right",Z 6010,24.3628333,88.6296104,,N6.lrps.htm
,LRP142c,143.374,Culvert,Box Culvert,24.3603889,88.6242216,,N6.lrps.htm
,LRP143,143.444,Km Post,Rajshahi 7 km,24.3600833,88.6237216,,N6.lrps.htm
,LRP144,144.444,Km Post,Km post missing,24.3616944,88.6138333,,N6.lrps.htm
,LRP145,145.444,Km Post,Km post missing,24.3635,88.6043889,,N6.lrps.htm
,LRP146,146.444,Km Post,Km post missing,24.3663889,88.5954163,,N6.lrps.htm
,LRP147,147.444,Km Post,Km post missing,24.3678327,88.5851386,,N6.lrps.htm
,LRP147a,147.704,Culvert,Box Culvert,24.3680549,88.5834163,,N6.lrps.htm
,LRP147b,147.974,Culvert,Box Culvert,24.3683882,88.581416,,N6.lrps.htm
,LRP148,148.924,Km Post,"Rajshahi 1 km,N.Ganj 49 km",24.369666,88.5721938,,N6.lrps.htm
,LRP149,149.924,Km Post,Km post missing,0,0,,N6.lrps.htm
,LRP149a,149.944,Others,Rajshahi Infront of Life Care Farmacy Intersection at N6 &,24.3731382,88.5636944,,N6.lrps.htm
