Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic,source_file
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),Z1062.traffic.htm
Z1062-1,Daudkandi-Sriraierchar(Int.with Z1069),LRPS,0,0,LRP009,1588,10.58,10.580,0.0,8.0,180.0,0.0,0.0,281.0,31.0,224.0,2836.0,130.0,60.0,154.0,0.0,3690.0,214.0,3904.0,3904.0,Z1062.traffic.htm
Z1062-2,Int.with Z1069-Changerchar,LRP009,1588,10.58,LRP017,9719,26.774,16.194,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,*  NS,Z1062.traffic.htm
,,,,,,,,,,,,,,,,,,,,,,,,,,Z1062.traffic.htm
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,,Z1062.traffic.htm
