,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,Start from N7 at Bank more East Rupsha,22.8005833,89.5867497,,R771.lrps.htm
,LRP001,0.815,Km Post,km post broken,22.8038333,89.5911108,,R771.lrps.htm
,LRP001a,1.314,Culvert,Box Culvert,22.8034444,89.5959163,,R771.lrps.htm
,LRP001b,1.597,Culvert,Box Culvert,22.8028056,89.5986663,,R771.lrps.htm
,LRP002,1.815,Km Post,Km Post Missing,22.8015833,89.6027778,,R771.lrps.htm
,LRP003,2.815,Km Post,Km Post Missing,22.7994997,89.6099167,,R771.lrps.htm
,LRP003a,3.81,Culvert,Box Culvert,22.7964997,89.6191104,,R771.lrps.htm
,LRP004,3.815,Km Post,Km Post Missing,22.7963886,89.6191104,,R771.lrps.htm
,LRP004a,4.082,Culvert,Box Culvert,22.7957219,89.6215549,,R771.lrps.htm
,LRP005,4.21,Km Post,Information Missing,22.7954719,89.6227216,,R771.lrps.htm
,LRP005a,4.997,Culvert,Box Culvert,22.7941108,89.6302216,,R771.lrps.htm
,LRP006,5.21,Km Post,Km Post Missing,22.7941941,89.632166,,R771.lrps.htm
,LRP006a,6.084,Culvert,Box Culvert,22.7968886,89.6398052,,R771.lrps.htm
,LRP007,6.345,Km Post,Information Missing,22.7987219,89.6412774,,R771.lrps.htm
,LRP008,7.86,Km Post,Information Missing,22.793333,89.6543333,,R771.lrps.htm
,LRP009,8.86,Km Post,Km Post Missing,22.791833,89.6634722,,R771.lrps.htm
,LRP009a,9,Others,Start Bagerhat road,22.7912774,89.6649444,,R771.lrps.htm
,LRP009a,9,Others,Start Bagerhat road,22.7912774,89.6649444,,R771.lrps.htm
,LRP010,9.86,Km Post,Km Post Missing,22.789083,89.6728882,,R771.lrps.htm
,LRP011,10.86,Km Post,Km Post Missing,22.7864441,89.6818882,,R771.lrps.htm
,LRP012,11.86,Km Post,Km Post Missing,22.7833049,89.6905552,,R771.lrps.htm
,LRP012a,12.432,Culvert,Box Culvert,22.7814438,89.6957497,,R771.lrps.htm
,LRP013,13.37,Km Post,Info missing,22.7769438,89.7035,,R771.lrps.htm
,LRP014,13.86,Km Post,Km Post Missing,22.7754716,89.7083056,,R771.lrps.htm
,LRP014a,13.933,Culvert,Box Culvert,22.7754716,89.7085833,,R771.lrps.htm
,LRP014b,14.585,Cross Road,"Cross Road, N805",22.7715271,89.71275,,R771.lrps.htm
,LRP015,14.86,Km Post,Km Post Missing,22.7650278,89.7148611,,R771.lrps.htm
,LRP016,15.37,Km Post,Infofmation Missing,22.7605,89.7161944,,R771.lrps.htm
,LRP016a,16.023,Culvert,Box Culvert,22.7595,89.7164444,,R771.lrps.htm
,LRP017,16.86,Km Post,km Post Missing,22.7514444,89.7164444,,R771.lrps.htm
,LRP018,17.86,Km Post,Km Post Missing,22.7431386,89.7178049,,R771.lrps.htm
,LRP019,18.86,Km Post,Km Post Missing,22.735083,89.7209993,,R771.lrps.htm
,LRP020,19.86,Km Post,Km Post Missing,22.7288604,89.7280271,,R771.lrps.htm
,LRP021,20.86,Km Post,Km Post Missing,22.7239438,89.7361108,,R771.lrps.htm
,LRP022,21.86,Km Post,Km Post Missing,22.7234993,89.744083,,R771.lrps.htm
,LRP023,22.86,Km Post,Km post missing,22.7194716,89.7544444,,R771.lrps.htm
,LRP024,23.86,Km Post,Km Post Missing,22.7142222,89.7600833,,R771.lrps.htm
,LRP024a,24.12,Culvert,Box Culvert,22.7118611,89.7609444,,R771.lrps.htm
,LRP024b,24.395,Culvert,Box Culvert,22.7103889,89.7628889,,R771.lrps.htm
,LRP025,24.43,Km Post,Information missing,22.7101111,89.7630278,,R771.lrps.htm
,LRP025a,25.185,Culvert,Box Culvert,22.7035556,89.7645278,,R771.lrps.htm
,LRP026,25.4,Km Post,Km Post Broken,22.7017222,89.7653056,,R771.lrps.htm
,LRP026a,25.89,Culvert,Box Culvert,22.6988052,89.7623611,,R771.lrps.htm
,LRP027,26.4,Km Post,Km Post Missing,22.6952219,89.7593056,,R771.lrps.htm
,LRP027a,27.05,Bridge,Start Of Bridge,22.6907219,89.7614167,,R771.lrps.htm
,LRP027b,27.062,Bridge,End Of Bridge,22.6906663,89.7614444,,R771.lrps.htm
,LRP028,27.36,Km Post,Information Missing,22.6902219,89.7639444,,R771.lrps.htm
,LRP029,28.342,Km Post,Km Post Missing,22.6839163,89.7662778,,R771.lrps.htm
,LRP029a,29.3,Culvert,Box Culvert,22.6755549,89.7654167,,R771.lrps.htm
,LRP030,29.36,Km Post,Information Missing,22.6748882,89.7655278,,R771.lrps.htm
,LRP030a,30.097,Culvert,Box Culvert,22.6685549,89.7639722,,R771.lrps.htm
,LRP030b,30.325,"Turn off, Right",Turn Off Right,22.6665833,89.7635,,R771.lrps.htm
,LRP031,30.36,Km Post,Km Post Missing,22.666666,89.7630833,,R771.lrps.htm
,LRP031a,30.835,"Turn off, Left",Turn Off Left,22.6516111,89.7588889,,R771.lrps.htm
,LRPE,31.18,Others,End At khan jahan Ali dargah More And Intersection With R770,22.6652778,89.7583889,,R771.lrps.htm
,,,,,,,,R771.lrps.htm
,,,,,,,,R771.lrps.htm
