,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,Start from N 809 at paran Talukderhat Bhola.,22.7290271,90.634333,,R890.lrps.htm
,LRPSa,0.17,Bridge,Bridge start,22.7275827,90.6347774,,R890.lrps.htm
,LRPSb,0.184,Bridge,Bridge end,22.7273327,90.6348052,,R890.lrps.htm
,LRPSc,0.505,Culvert,Box Culvert,22.7247493,90.6356108,,R890.lrps.htm
,LRP001,0.98,Km Post,Babarhat Laonchghat 110 km,22.7205827,90.6368608,,R890.lrps.htm
,LRP001a,1.657,Culvert,Box Culvert,22.7150833,90.6388608,,R890.lrps.htm
,LRP002,2,Km Post,Lalmohon 49 km,22.7121944,90.6397219,,R890.lrps.htm
,LRP003,3,Km Post,Char fashion 70 km,22.7035556,90.6411941,,R890.lrps.htm
,LRP003a,3.29,Bridge,Bridge start,22.7009722,90.6416108,,R890.lrps.htm
,LRP003b,3.303,Bridge,Bridge end,22.7009722,90.6416108,,R890.lrps.htm
,LRP004,4.02,Km Post,Char fashion 69 km,22.6948052,90.6434441,,R890.lrps.htm
,LRP004a,4.35,Culvert,Box Culvert,22.6921941,90.642083,,R890.lrps.htm
,LRP004b,4.65,Bridge,Bridge start,22.6899719,90.6411941,,R890.lrps.htm
,LRP004c,4.66,Bridge,Bridge end,22.689833,90.6408886,,R890.lrps.htm
,LRP005,5.02,Km Post,Km post missing,22.6877219,90.6411108,,R890.lrps.htm
,LRP006,6.02,Km Post,Km post missing,22.6814716,90.6476108,,R890.lrps.htm
,LRP007,6.91,Km Post,Daulatkhan 20 km,22.6745549,90.6520556,,R890.lrps.htm
,LRP008,7.92,Km Post,"Baburhat Launchghat 103 km, Char Fashion 64 km",22.6686104,90.6591667,,R890.lrps.htm
,LRP009,8.93,Km Post,Babushat Launchghat 102 km Char Fashion 63 km,22.6603333,90.6628056,,R890.lrps.htm
,LRP009a,9.762,Culvert,Box Culvert,22.653,90.6628611,,R890.lrps.htm
,LRP010,9.95,Km Post,Borhanuddin 18 km,22.6514722,90.6620833,,R890.lrps.htm
,LRP011,10.98,Km Post,Lalmohon 41 km,22.6424997,90.6619167,,R890.lrps.htm
,LRP012,11.98,Km Post,Char fashion 60 km,22.6335274,90.6618611,,R890.lrps.htm
,LRP012a,12.854,Culvert,Box Culvert,22.459,90.6617778,,R890.lrps.htm
,LRP012b,12.872,"Side Road, Left",Left Z 8916,22.6254993,90.6617222,,R890.lrps.htm
,LRP013,13,Km Post,Tuzumuddin 40 km,22.6244438,90.6613056,,R890.lrps.htm
,LRP014,14.01,Km Post,Daulatkhan 12 km,22.6159444,90.6579444,,R890.lrps.htm
