Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT)
R760-1,Khulna bus stand - Intersection with N709,LRPS,0,0,LRP004,884,4.615,4.615,13.0,778.0,586.0,376.0,458.0,279.0,262.0,338.0,4574.0,3633.0,3109.0,3074.0,9.0,11297.0,6192.0,17489.0,17489.0
R760-2,Intersection With N709 - Chuknagar ( Int with R755),LRP004,884,4.615,LRP030,533,30.246,25.631,49.0,861.0,611.0,422.0,422.0,295.0,148.0,176.0,938.0,990.0,725.0,750.0,0.0,4912.0,1475.0,6387.0,6387.0
R760-3,Chuknagar ( Int with R755)- Satkhira,LRP030,533,30.246,LRPE,0,58.5,28.254,49.0,861.0,611.0,422.0,422.0,295.0,148.0,176.0,938.0,990.0,725.0,750.0,0.0,4912.0,1475.0,6387.0,6387.0
,,,,,,,,,,,,,,,,,,,,,,,,,
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,
