Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic,source_file
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),Z8709.traffic.htm
Z8709-1,Satpakhia-Ferryghat (North),LRPS,0,0,LRP003,337,3.464,3.464,0.0,90.0,46.0,0.0,42.0,61.0,12.0,34.0,394.0,436.0,408.0,412.0,0.0,1115.0,820.0,1935.0,1935.0,Z8709.traffic.htm
,,,,,,,,,,,,,,,,,,,,,,,,,,Z8709.traffic.htm
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,,Z8709.traffic.htm
