,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,"Start of the road at college more, intersection with R745",23.7669716,88.6404163,,R746.lrps.htm
,LRPSa,0.541,Others,Meherpur Bus stand,23.7693327,88.6384719,,R746.lrps.htm
,LRPSb,0.84,"Turn off, Left","Traffic More, Hotel Bazar, Turn off, left",23.7696104,88.6327493,,R746.lrps.htm
,LRP001,1,Km Post,Km post missing,23.7681938,88.6331938,,R746.lrps.htm
,LRP002,1.84,Km Post,Mujibnagar 14 km,23.7608889,88.6320549,,R746.lrps.htm
,LRP003,2.87,Km Post,Mujibnagar 13 km,23.7522778,88.6294716,,R746.lrps.htm
,LRP004,3.86,Km Post,Mujibnagar 14km,23.7454441,88.6251938,,R746.lrps.htm
,LRP005,4.88,Km Post,Mujibnagar 11 km,23.7367497,88.6218882,,R746.lrps.htm
,LRP006,5.88,Km Post,Mujibnagar 10 km,23.745333,88.6180549,,R746.lrps.htm
,LRP006a,6.152,Culvert,Slub Culvert,23.7251104,88.6168327,,R746.lrps.htm
,LRP007,6.89,Km Post,Mujibnagar 09km,23.7200827,88.6151389,,R746.lrps.htm
,LRP007a,7.78,Bridge,P.C Girder Bridge start,23.7127222,88.6130278,,R746.lrps.htm
,LRP007b,7.88,Bridge,P.C Girder Bridge end,23.7127222,88.6121111,,R746.lrps.htm
,LRP008,7.9,Km Post,Mujibnagar 08 km,23.7126944,88.6118889,,R746.lrps.htm
,LRP008a,8.08,Culvert,Box culvert,23.7115,88.6111389,,R746.lrps.htm
,LRP008b,8.45,Culvert,Box culvert,23.7082222,88.6100278,,R746.lrps.htm
,LRP008c,8.695,Culvert,Box Culvert,23.7063889,88.6088611,,R746.lrps.htm
,LRP008d,8.785,Culvert,Box Culvert,23.70575,88.6083611,,R746.lrps.htm
,LRP009,8.89,Km Post,Mujibnagar 07 km,23.7050278,88.6077778,,R746.lrps.htm
,LRP009a,9.11,Culvert,Box culvert,23.7035556,88.6065278,,R746.lrps.htm
,LRP009b,9.21,Culvert,Box culvert,23.7027778,88.6058889,,R746.lrps.htm
,LRP010,9.91,Km Post,Mujibnagar 06 km,23.6987497,88.6021389,,R746.lrps.htm
,LRP010a,10.03,Culvert,Box culvert,23.6973886,88.6020556,,R746.lrps.htm
,LRP010b,10.68,Culvert,Box Culvert,23.6921108,88.6038333,,R746.lrps.htm
,LRP011,10.9,Km Post,Mujibnagar 05 km,23.690333,88.6044167,,R746.lrps.htm
,LRP011a,11.86,Culvert,Box culvert,23.681916,88.6047222,,R746.lrps.htm
,LRP012,11.9,Km Post,Mujibnagar 04 km,23.6816104,88.6047222,,R746.lrps.htm
,LRP012a,12.61,Culvert,Box culvert,23.6752771,88.6048333,,R746.lrps.htm
,LRP013,12.88,Km Post,Mujibnagar 03 km,23.672916,88.6048333,,R746.lrps.htm
,LRP013a,13.27,Culvert,Box Culvert,23.6695549,88.6046111,,R746.lrps.htm
,LRP013b,13.84,"Side Road, Left","Left R749, Darsuna",23.6644722,88.6042222,,R746.lrps.htm
,LRP013c,13.875,Bridge,R.C.C Bridge start,23.6640556,88.6041667,,R746.lrps.htm
,LRP013d,13.886,Bridge,R.C.C Bridge end,23.6639444,88.6041111,,R746.lrps.htm
,LRP013e,14.18,Culvert,Slub Culvert,23.6614722,88.6034722,,R746.lrps.htm
,LRP014,14.7,Km Post,Mujibnagar 01 km,23.6563333,88.6006389,,R746.lrps.htm
,LRP015,15.44,Km Post,Mujibnagar 0km,23.6509444,88.5963608,,R746.lrps.htm
,LRPE,15.636,Others,End of road Infront of Mujibnagar Smrity Soudha.,23.649583,88.5952497,,R746.lrps.htm
,,,,,,,,R746.lrps.htm
,,,,,,,,R746.lrps.htm
