,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,Road Start at Comilla Zero Point Any Round About at Kandirpar,23.4604722,91.1807216,,R140.lrps.htm
,LRPSa,0.515,Culvert,Box culvert,23.456,91.1799438,,R140.lrps.htm
,LRP001,1,Km Post,Km post missing,23.4517222,91.1790549,,R140.lrps.htm
,LRP001a,1.23,"Side Road, Right",Road to Barura (Z1052),23.4496941,91.1785827,,R140.lrps.htm
,LRP001b,1.835,Culvert,Slab culvert,23.4448052,91.1760271,,R140.lrps.htm
,LRP002,2.03,Km Post,Chandpur 66 km,23.4431663,91.1749716,,R140.lrps.htm
,LRP002a,2.084,Culvert,Slab Culvert,23.4427497,91.1747216,,R140.lrps.htm
,LRP002b,2.224,Culvert,Pipe culvert,23.4416108,91.1743882,,R140.lrps.htm
,LRP003,3.02,Km Post,Km post broken,23.434833,91.1717771,,R140.lrps.htm
,LRP004,4.02,Km Post,Chandpur 64 km,23.425666,91.171916,,R140.lrps.htm
,LRP004a,4.745,Cross Road,Intersection N1 at Paduar Bazar,23.419166,91.1723327,,R140.lrps.htm
,LRP005,5.02,Km Post,Km post missing,23.4166111,91.1727771,,R140.lrps.htm
,LRP005a,5.86,Culvert,Box culvert,23.4091389,91.1732493,,R140.lrps.htm
,LRP006,6.15,Km Post,Chandpur 62 km,23.4064167,91.1730549,,R140.lrps.htm
,LRP007,7.15,Km Post,Chandpur 61 km,23.3984163,91.1686104,,R140.lrps.htm
,LRP007a,8.09,Culvert,Box culvert,23.3914163,91.1634444,,R140.lrps.htm
,LRP008,8.15,Km Post,Km post missing,23.3909719,91.1631389,,R140.lrps.htm
,LRP009,9.15,Km Post,Km post missing,23.3827216,91.1590556,,R140.lrps.htm
,LRP009a,9.18,Rail Road Crossing,Rail Road Crossing,23.3826382,91.15875,,R140.lrps.htm
,LRP009b,9.41,Bridge,Bridge start,23.3808604,91.1578333,,R140.lrps.htm
,LRP009c,9.442,Bridge,Bridge end,23.3805827,91.1575,,R140.lrps.htm
,LRP010,10.15,Km Post,Km post missing,23.374666,91.1551944,,R140.lrps.htm
,LRP010a,10.84,Cross Road,Intersection with Z1423,23.368916,91.15275,,R140.lrps.htm
,LRP010b,11.1,Culvert,Box culvert,23.3666938,91.152,,R140.lrps.htm
,LRP011,11.15,Km Post,Chandpur 57 km,23.3662778,91.1518333,,R140.lrps.htm
,LRP011a,11.69,Culvert,Box culvert,23.3617778,91.149833,,R140.lrps.htm
,LRP012,12.15,Km Post,Km post missing,23.3579444,91.1476941,,R140.lrps.htm
,LRP012a,12.342,"Side Road, Left",Road to Laksham (R141),23.3564722,91.1467497,,R140.lrps.htm
,LRP012b,12.395,Culvert,Box culvert,23.3562778,91.1462774,,R140.lrps.htm
,LRP013,13.15,Km Post,Km post missing,23.35425,91.1391386,,R140.lrps.htm
,LRP013a,13.215,"Side Road, Right",Road to Barura (Z1401),23.3540833,91.1385274,,R140.lrps.htm
,LRP013b,14.07,Culvert,Box culvert,23.3498886,91.1318882,,R140.lrps.htm
,LRP014,14.15,Km Post,Km post missing,23.3494997,91.1312216,,R140.lrps.htm
,LRP014a,14.27,"Side Road, Right",Road to Mogbari (Z1423),23.3488608,91.1302216,,R140.lrps.htm
,LRP014b,14.275,"Side Road, Left",Road to Bagmara (Z1049),23.348833,91.130166,,R140.lrps.htm
,LRP015,15.13,Km Post,Information missing,23.3444163,90.1233604,,R140.lrps.htm
,LRP016,16.13,Km Post,Information missing,23.3383608,91.1162222,,R140.lrps.htm
,LRP017,17.125,Km Post,Chandpur 48 km,23.3317771,91.1103056,,R140.lrps.htm
,LRP018,18.12,Km Post,Information missing,23.3268882,91.1021944,,R140.lrps.htm
,LRP019,19.14,Km Post,Information missing,23.3210549,91.0944719,,R140.lrps.htm
,LRP020,20.14,Km Post,Information missing,23.3142778,91.087833,,R140.lrps.htm
,LRP020a,20.69,"Side Road, Left",Z1047,23.3105556,91.0843608,,R140.lrps.htm
,LRP021,21.11,Km Post,Information missing,23.3076389,91.0825549,,R140.lrps.htm
,LRP021a,21.39,Culvert,Box culvert,23.3054722,91.0801938,,R140.lrps.htm
,LRP022,22.105,Km Post,Chandpur 46 km,23.3006111,91.0758049,,R140.lrps.htm
,LRP023,23.115,Km Post,Chandpur 45 km,23.2936108,91.0695827,,R140.lrps.htm
,LRP024,24.115,Km Post,Chandpur 44 km,23.285833,91.0646111,,R140.lrps.htm
,LRP025,25.115,Km Post,Km post missing,23.278666,91.05875,,R140.lrps.htm
,LRP026,26.115,Km Post,Chandpur 41 km,23.2733882,91.0507778,,R140.lrps.htm
,LRP026a,26.645,Culvert,Box culvert,23.2708049,91.0464997,,R140.lrps.htm
,LRP026b,26.7,"Side Road, Left",Road to Sawsan Ghat (Z1414),23.2705271,91.0460552,,R140.lrps.htm
,LRP026c,26.77,"Side Road, Right",Road to Chistosi (Z1407),23.270166,91.045583,,R140.lrps.htm
,LRP026d,27.065,Bridge,Bridge start,23.269166,91.0429719,,R140.lrps.htm
,LRP026e,27.09,Bridge,Bridge end,23.2691104,91.0427219,,R140.lrps.htm
,LRP027,27.115,Km Post,Km post missing,23.2691104,91.0423608,,R140.lrps.htm
,LRP027a,27.265,Culvert,Box culvert,23.2690271,91.0408886,,R140.lrps.htm
,LRP028,28.115,Km Post,Km post missing,23.2676104,91.0327216,,R140.lrps.htm
,LRP029,29.115,Km Post,Km post missing,23.2658333,91.0231382,,R140.lrps.htm
,LRP029a,29.335,Culvert,Box culvert,23.26525,91.0210549,,R140.lrps.htm
,LRP029b,29.844,Culvert,Box culvert,23.2643333,91.0161944,,R140.lrps.htm
,LRP030,30.115,Km Post,Km post missing,23.2636111,91.0136111,,R140.lrps.htm
,LRP030a,30.335,Culvert,Box culvert,23.2630556,90.0113611,,R140.lrps.htm
,LRP030b,30.63,Others,Chandpur RHD Starts,0,0,,R140.lrps.htm
,LRP030b,30.63,Others,Chandpur RHD Starts,0,0,,R140.lrps.htm
,LRP030c,30.83,"Side Road, Right",Road to Baruea (Z1411),23.2628056,91.0067778,,R140.lrps.htm
,LRP030d,31.003,Culvert,Box culvert,23.2627222,91.0050556,,R140.lrps.htm
,LRP031,31.095,Km Post,Chandpur 37 km,23.2626944,91.00425,,R140.lrps.htm
,LRP031a,32.05,Culvert,Box culvert,23.262,90.9949441,,R140.lrps.htm
,LRP031b,32.057,"Side Road, Right",Road to Jhalam (Z1401),23.262,90.9948886,,R140.lrps.htm
,LRP032,32.425,Km Post,Chandpur 36 km,23.2612778,90.9913608,,R140.lrps.htm
,LRP032a,32.437,Culvert,Box culvert,23.26125,90.9912774,,R140.lrps.htm
,LRP032b,33.115,Culvert,Box culvert,23.2601667,91.9847497,,R140.lrps.htm
,LRP032c,33.405,Culvert,Box culvert,23.2593056,90.9989163,,R140.lrps.htm
,LRP033,33.425,Km Post,Chandpur 35 km,23.2591389,90.9820271,,R140.lrps.htm
,LRP033a,33.985,Culvert,Box culvert,23.2564167,90.9774993,,R140.lrps.htm
,LRP034,34.425,Km Post,Chandpur 34 km,23.2559722,90.9732771,,R140.lrps.htm
,LRP034a,34.635,Culvert,Box culvert,23.2551389,91.9714993,,R140.lrps.htm
,LRP035,35.465,Km Post,Chandpur 33 km,23.2506944,90.9652778,,R140.lrps.htm
,LRP035a,35.689,Culvert,Box culvert,23.2502778,90.9631667,,R140.lrps.htm
,LRP035b,36.315,Culvert,Box culvert,23.2491386,90.9571667,,R140.lrps.htm
,LRP035c,36.335,"Side Road, Right",Road to Kachua (Z1050),23.2491108,90.9570278,,R140.lrps.htm
,LRP036,36.465,Km Post,Chandpur 32 km,23.2489163,90.9557222,,R140.lrps.htm
,LRP036a,37.14,"Side Road, Left",Road to Shahrasti Z1824),23.2479997,90.9492219,,R140.lrps.htm
,LRP036b,37.325,Culvert,Box culvert,23.2477497,90.9474163,,R140.lrps.htm
