Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic,source_file
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),Z7606.traffic.htm
Z7606-1,Gollamari-Int.with N709,LRPS,0,0,LRP002,462,1.574,1.574,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,*  NS,Z7606.traffic.htm
Z7606-2,Int.with N709-Dacope,LRP002,462,1.574,LRP022,2100,23.142,21.568,0.0,23.0,66.0,0.0,46.0,37.0,0.0,19.0,747.0,647.0,331.0,406.0,0.0,1585.0,737.0,2322.0,2322.0,Z7606.traffic.htm
,,,,,,,,,,,,,,,,,,,,,,,,,,Z7606.traffic.htm
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,,Z7606.traffic.htm
