,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,"Start at Kathaltala more from R545, Naogaon",24.8037778,88.9618056,,R548.lrps.htm
,LRP001,1,Km Post,Atrai 28 km,24.7951941,88.9598889,,R548.lrps.htm
,LRP001a,1.465,Culvert,Box culvert,24.7914163,88.95875,,R548.lrps.htm
,LRP001b,1.904,Culvert,Box culvert,24.7878052,88.9581389,,R548.lrps.htm
,LRP002,2.01,Km Post,Atrai 27 km,24.786833,88.9578333,,R548.lrps.htm
,LRP003,3.02,Km Post,"Atrai 26 km,Raninagar 5 km",24.7780549,88.9575833,,R548.lrps.htm
,LRP003a,3.68,Culvert,Box culvert,24.7722493,88.9579722,,R548.lrps.htm
,LRP004,4.04,Km Post,Atrai 25 km,24.7691382,88.9577778,,R548.lrps.htm
,LRP005,5.103,Km Post,Atrai 24 km,24.7615278,88.962,,R548.lrps.htm
,LRP005a,5.23,Bridge,Start of bridge,24.7604444,88.962,,R548.lrps.htm
,LRP005b,5.25,Bridge,End of bridge,24.7602222,88.962,,R548.lrps.htm
,LRP005c,5.47,Culvert,Box culvert,24.7583889,88.9627778,,R548.lrps.htm
,LRP006,6.03,Km Post,"Atrai 23 km,Raninagar 2 km",24.7536667,88.9630278,,R548.lrps.htm
,LRP006a,6.642,Culvert,Box culvert,24.7652778,88.9625833,,R548.lrps.htm
,LRP006b,6.758,Culvert,Box culvert,24.7475274,88.9622778,,R548.lrps.htm
,LRP006c,6.964,Culvert,Box culvert,24.7456941,88.9620556,,R548.lrps.htm
,LRP007,7.06,Km Post,Atrai 22 km,24.7449441,88.9619444,,R548.lrps.htm
,LRP007a,7.097,Culvert,Box culvert,24.7445274,88.9619444,,R548.lrps.htm
,LRP007b,7.468,Culvert,Box culvert,24.741333,88.9608611,,R548.lrps.htm
,LRP007c,7.87,"Side Road, Left",Z5207,24.7383608,88.9593889,,R548.lrps.htm
,LRP008,8.07,Km Post,Atrai 21 km Raninagar 0 km,24.737083,88.9581389,,R548.lrps.htm
,LRP008a,8.076,Culvert,Slab culvert,24.7368052,88.958,,R548.lrps.htm
,LRP008b,8.794,Culvert,Slab Culvert,24.7338608,88.9524167,,R548.lrps.htm
,LRP009,9.07,Km Post,Atrai 20 km,24.734333,88.95,,R548.lrps.htm
,LRP010,10.07,Km Post,Atrai 19 km,24.732666,88.9403608,,R548.lrps.htm
,LRP011,11.09,Km Post,Atrai 18 km,24.7286938,88.9313604,,R548.lrps.htm
,LRP012,12.08,Km Post,Atrai 17 km,24.7209438,88.9290827,,R548.lrps.htm
,LRP013,13.07,Km Post,Atrai 16 km,24.7165833,88.9231938,,R548.lrps.htm
,LRP014,14.08,Km Post,Atrai 15 km,24.7081111,88.9210549,,R548.lrps.htm
,LRP014a,14.132,Others,Sluice gate,24.7076944,88.9208327,,R548.lrps.htm
,LRP015,15.17,Km Post,Atrai 14 km,24.7013611,88.9263604,,R548.lrps.htm
,LRP016,16.17,Km Post,Km post missing,24.6934997,88.9252216,,R548.lrps.htm
,LRP017,17.08,Km Post,Atrai 12 km,24.6853608,88.9257216,,R548.lrps.htm
,LRP018,18.07,Km Post,Atrai 11 km,24.6778882,88.9306938,,R548.lrps.htm
,LRP018a,18.802,Culvert,Box culvert,24.6726104,88.9347219,,R548.lrps.htm
,LRP019,19.05,Km Post,Atrai 10 km,24.6703604,88.9356386,,R548.lrps.htm
,LRP020,20.05,Km Post,Atrai 9 km,24.662,88.9368886,,R548.lrps.htm
,LRP021,21.1,Km Post,Atrai 8 km,24.6552778,88.9429163,,R548.lrps.htm
,LRP021a,21.38,Culvert,Sluice gate,24.6537222,88.9431941,,R548.lrps.htm
,LRP022,22.1,Km Post,Atrai 7 km,24.6472219,88.9416386,,R548.lrps.htm
,LRP023,23.1,Km Post,Atrai 6 km,24.6412774,88.9460552,,R548.lrps.htm
,LRP024,24.09,Km Post,Atrai 5 km,24.6366386,88.9536667,,R548.lrps.htm
