,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRP018,17.711,Km Post,Chuknagar 13Km,22.8110278,89.4072778,,R760.lrps.htm
,LRP019,18.706,Km Post,Satkhira 40Km,22.8125278,89.3976941,,R760.lrps.htm
,LRP019a,18.982,Culvert,Box Culvert,22.8127778,89.3949997,,R760.lrps.htm
,LRP020,19.703,Km Post,Chuknagar 11Km,22.8148333,89.3887774,,R760.lrps.htm
,LRP020a,19.713,Bridge,RCC Bdirge start,22.8148333,89.3887774,,R760.lrps.htm
,LRP020b,19.805,Bridge,RCC Bdirge End,22.8155833,89.3881663,,R760.lrps.htm
,LRP021,20.703,Km Post,Satkhira 38Km,22.8168049,89.3799438,,R760.lrps.htm
,LRP022,21.703,Km Post,Chuknagar 9Km,22.8205827,89.3713604,,R760.lrps.htm
,LRP022a,22.669,Culvert,Box culvert,22.8219993,89.3619167,,R760.lrps.htm
,LRP023,22.703,Km Post,Satkhira 36km,22.8219993,89.3616389,,R760.lrps.htm
,LRP024,23.713,Km Post,Chuknagar 7Km,22.8229716,89.3518333,,R760.lrps.htm
,LRP024a,23.786,Bridge,PC Girder Bridge start,22.8231382,89.3511944,,R760.lrps.htm
,LRP024b,23.944,Bridge,PC Girder Bridge end,22.8234716,89.3496941,,R760.lrps.htm
,LRP025,24.713,Km Post,Satkhira 34 Km,22.8235271,89.342583,,R760.lrps.htm
,LRP026,25.713,Km Post,Chuknagar 5Km,22.8226938,89.3328882,,R760.lrps.htm
,LRP027,26.713,Km Post,Satkhira 32 Km,22.8251938,89.3237493,,R760.lrps.htm
,LRP027a,26.989,Culvert,Box Culvert,22.8273049,89.3222493,,R760.lrps.htm
,LRP027b,27.703,Culvert,Box Culvert,22.8324716,89.3181938,,R760.lrps.htm
,LRP028,27.723,Km Post,Chuknagar 3Km,22.8325827,89.3180827,,R760.lrps.htm
,LRP028a,28.543,Culvert,Box Culvert,22.8359163,89.3111111,,R760.lrps.htm
,LRP029,28.723,Km Post,Satkhira 30Km,22.8364719,89.3095278,,R760.lrps.htm
,LRP030,29.713,Km Post,Chknagar 2Km,22.8383608,89.3001389,,R760.lrps.htm
,LRP030a,30.246,"Side Road, Right",Satkhira 28Km,22.8373886,89.2924163,,R760.lrps.htm
,LRP031,30.743,Km Post,Satkhira 27Km,22.8373886,89.2924163,,R760.lrps.htm
,LRP032,31.73,Km Post,Satkhira 26Km,22.8308327,89.2857219,,R760.lrps.htm
,LRP032a,32.697,Culvert,Box culvert,22.8256938,89.2783049,,R760.lrps.htm
,LRP033,32.73,Km Post,Satkhira 25Km,22.8256104,89.2780271,,R760.lrps.htm
,LRP033a,33.164,Culvert,Box Culvert,22.8242771,89.2740549,,R760.lrps.htm
,LRP033b,33.378,"Side Road, Left","Z-7604, Start of Satkhira road, Paikgachha road,",22.8235271,89.2721104,,R760.lrps.htm
,LRP033b,33.378,"Side Road, Left","Z-7604, Start of Satkhira road, Paikgachha road,",22.8235271,89.2721104,,R760.lrps.htm
,LRP033c,33.461,"Side Road, Right","Z-7553, Keshabpur road",22.8232216,89.271416,,R760.lrps.htm
,LRP034,33.73,Km Post,Satkhira 24Km,22.822166,89.2690549,,R760.lrps.htm
,LRP034a,33.83,Culvert,Box Culvert,22.8218049,89.2681938,,R760.lrps.htm
,LRP034b,34.4,Culvert,Box Culvert,22.8197771,89.2631111,,R760.lrps.htm
,LRP035,34.73,Km Post,Satkhira 23Km,22.8181104,89.2603889,,R760.lrps.htm
,LRP035a,34.945,Culvert,Box Culvert,22.816916,89.2586111,,R760.lrps.htm
,LRP035b,35.38,Culvert,Box Culvert,22.8165278,89.2546111,,R760.lrps.htm
,LRP036,35.74,Km Post,Satkhira 22Km,22.8160278,89.2511944,,R760.lrps.htm
,LRP036a,35.812,Culvert,Culvert,22.8159167,89.2505556,,R760.lrps.htm
,LRP036b,36.352,Culvert,Box Culvert,22.8132778,89.2462774,,R760.lrps.htm
,LRP036c,36.71,Culvert,Box culvert,22.811,89.2436941,,R760.lrps.htm
,LRP037,36.74,Km Post,Satkhira 21Km,22.8108333,89.2436941,,R760.lrps.htm
,LRP037a,37.356,Culvert,Box Culvert,22.8069167,89.2391663,,R760.lrps.htm
,LRP038,37.706,Km Post,Satkhira 20Km,22.8050556,89.2368608,,R760.lrps.htm
,LRP038a,38.499,Culvert,Box Culvert,22.8004444,89.2309438,,R760.lrps.htm
,LRP039,38.706,Km Post,KM post missing,22.8154444,89.2294993,,R760.lrps.htm
,LRP039a,39.041,Culvert,Box Culveret,22.7966108,89.227416,,R760.lrps.htm
,LRP039b,39.661,Culvert,Culveret,22.7930274,89.2226938,,R760.lrps.htm
,LRP040,39.706,Km Post,KM post missing,22.7927774,89.2223604,,R760.lrps.htm
,LRP040a,40.03,Culvert,Box Culvert,22.7908886,89.2198882,,R760.lrps.htm
,LRP041,40.706,Km Post,KM post missing,22.787083,89.2145278,,R760.lrps.htm
,LRP041a,40.81,Culvert,Box Culvert,22.7864441,89.21375,,R760.lrps.htm
,LRP041b,41.106,Culvert,Box Culvert,22.7846941,89.2116667,,R760.lrps.htm
,LRP041c,41.44,Culvert,Box Culvert,22.7828604,89.2090833,,R760.lrps.htm
,LRP042,41.706,Km Post,KM post missing,22.7814716,89.2066667,,R760.lrps.htm
,LRP043,42.656,Km Post,Satkhira 15Km,22.775916,89.2003056,,R760.lrps.htm
,LRP044,43.656,Km Post,KM post missing,22.7726938,89.1911663,,R760.lrps.htm
,LRP044a,43.834,Culvert,Box Culvert,22.772416,89.189583,,R760.lrps.htm
,LRP044b,44.336,Culvert,Box Culvert,22.7713049,89.1848052,,R760.lrps.htm
,LRP045,44.656,Km Post,Satkhira 13Km,22.7705549,89.1818882,,R760.lrps.htm
,LRP045a,44.671,"Side Road, Left","z7613, Tala road",22.7704993,89.1817493,,R760.lrps.htm
,LRP045b,45.53,Culvert,Culvert,22.7685827,89.1738049,,R760.lrps.htm
,LRP046,45.656,Km Post,Satkhira 14 km,22.7684438,89.172916,,R760.lrps.htm
,LRP046a,46.04,Bridge,P.C. Girder Bridge start,22.7667493,89.1698049,,R760.lrps.htm
,LRP046b,46.229,Bridge,P.C. Girder Bridge end,22.7667493,89.1684993,,R760.lrps.htm
,LRP046c,46.341,Culvert,Over pass,22.7649167,89.1676938,,R760.lrps.htm
,LRP047,46.676,Km Post,Satkhira 11Km,22.7645278,89.1644444,,R760.lrps.htm
,LRP047a,46.701,Culvert,Culvert,22.7646389,89.16425,,R760.lrps.htm
,LRP047b,46.996,Culvert,R.C.C Culvert,22.7661667,89.1619167,,R760.lrps.htm
,LRP047c,47.33,Culvert,Box Culvert,22.7678882,89.1591111,,R760.lrps.htm
,LRP048,47.674,Km Post,Satkhira 10Km,22.7682493,89.1559167,,R760.lrps.htm
,LRP048a,48.541,Culvert,Culvert,22.7675827,89.1474719,,R760.lrps.htm
,LRP049,48.676,Km Post,Satkhira 9 Km,22.7674716,89.1462219,,R760.lrps.htm
,LRP049a,48.861,Culvert,Culvert,22.7674993,89.1443886,,R760.lrps.htm
,LRP049b,49.048,Culvert,Culvert,22.7674438,89.1425274,,R760.lrps.htm
,LRP049c,49.547,Bridge,RCC Bridge start,22.7661111,89.1379441,,R760.lrps.htm
,LRP049d,49.583,Bridge,RCC Bridge End,22.766,89.1376386,,R760.lrps.htm
,LRP050,49.676,Km Post,Satkhira 8Km,22.7656667,89.1367497,,R760.lrps.htm
,LRP050a,50.021,Culvert,Box Culvert,22.7647222,89.1335274,,R760.lrps.htm
,LRP050b,50.621,Culvert,Culvert,22.7623333,89.1283049,,R760.lrps.htm
,LRP051,50.676,Km Post,Satkhira 7Km,22.7621389,89.1278604,,R760.lrps.htm
,LRP052,51.676,Km Post,Satkhira 6Km,22.7581111,89.1191382,,R760.lrps.htm
,LRP052a,52.036,Culvert,Box culvert,22.7568611,89.1158889,,R760.lrps.htm
,LRP053,52.676,Km Post,Satkhira 5Km,22.7546944,89.1070278,,R760.lrps.htm
,LRP053a,53.032,Bridge,RCC Bridge start,22.7530556,89.1070278,,R760.lrps.htm
,LRP053b,53.066,Bridge,RCC Bridge end,22.7531667,89.1067778,,R760.lrps.htm
,LRP053c,53.396,Bridge,RCC Girder Bridge start,22.7515278,89.1041389,,R760.lrps.htm
,LRP053d,53.472,Bridge,RCC Girder Bridge End,22.7511667,89.1035278,,R760.lrps.htm
,LRP054,53.746,Km Post,Satkhira 4Km,22.7497497,89.1013056,,R760.lrps.htm
,LRP054a,54.486,Culvert,Culvert,22.7453608,89.0958052,,R760.lrps.htm
,LRP055,54.721,Km Post,Satkhira 3Km,22.7439441,89.0941941,,R760.lrps.htm
,LRP055a,54.968,Culvert,Box Culvert,22.7424441,89.0924719,,R760.lrps.htm
,LRP056,55.717,Km Post,Satkhira 2 km,22.7371941,89.0877497,,R760.lrps.htm
,LRP056a,55.806,Culvert,Culvert,22.7363886,89.0877497,,R760.lrps.htm
,LRP056b,56.033,Culvert,Culvert,22.7314438,89.0828604,,R760.lrps.htm
,LRP057,56.721,Km Post,Satkhira 1Km,22.7301938,89.0817771,,R760.lrps.htm
,LRP058,57.721,Km Post,Satkhira 0Km,22.7236104,89.0754716,,R760.lrps.htm
,LRP058a,57.744,Bridge,Bridge start,22.7235271,89.0752771,,R760.lrps.htm
,LRP058b,57.771,Bridge,Bridge end,22.723416,89.0750271,,R760.lrps.htm
,LRPE,58.5,Others,End of road at Laboni more in of matre vandor right side of mosque.,22.7216938,89.0682771,,R760.lrps.htm
,,,,,,,,R760.lrps.htm
,,,,,,,,R760.lrps.htm
