,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,"Start of Road from N3 at Gazipur Chourasta, Joydebpur.",23.9894997,90.381916,,R310.lrps.htm
,LRP001,1.023,Km Post,Gazipur 4 km,23.9911941,90.3915552,,R310.lrps.htm
,LRP001a,1.722,Culvert,Slab culvert,23.9920274,90.3983608,,R310.lrps.htm
,LRP001b,2.039,Culvert,Slab culvert,23.9925552,90.4013333,,R310.lrps.htm
,LRP002,2.117,Km Post,Information missing,23.9926386,90.4020556,,R310.lrps.htm
,LRP002a,2.401,"Side Road, Right",Road to Board Bazar(Z3008),23.9930274,90.4047778,,R310.lrps.htm
,LRP002b,2.566,Culvert,Slab culvert,23.993333,90.4063611,,R310.lrps.htm
,LRP003,3.139,Km Post,Information missing,23.9948886,90.4116944,,R310.lrps.htm
,LRP003a,3.73,"Side Road, Left",Road to Workshop at Sibbari more (R311) / Road Break due to City Corporation road start,23.9968608,90.4170549,,R310.lrps.htm
,LRP003b,3.731,Bridge,Baily Bridge start/ Road start again and end city corporation road,24.0061111,90.4430552,,R310.lrps.htm
,LRP003c,3.79,Bridge,Baily Bridge end,24.0063889,90.4435552,,R310.lrps.htm
,LRP004,4.139,Km Post,Km post missing,24.0079167,90.4465274,,R310.lrps.htm
,LRP005,5.139,Km Post,Km post missing,24.0124444,90.4549444,,R310.lrps.htm
,LRP006,6.139,Km Post,Km post missing,24.0178882,90.46225,,R310.lrps.htm
,LRP007,7.139,Km Post,Km post missing,24.0243049,90.4687771,,R310.lrps.htm
,LRP008,8.139,Km Post,Km post missing,24.0262771,90.4773049,,R310.lrps.htm
,LRP008a,8.737,Bridge,Bridge start,24.0277771,90.4829993,,R310.lrps.htm
,LRP008b,8.843,Bridge,Bridge end,24.0281104,90.4839719,,R310.lrps.htm
,LRP009,9.139,Km Post,Km post missing,24.0291104,90.4866108,,R310.lrps.htm
,LRP009a,9.851,Bridge,Bridge start,24.0316104,90.4929441,,R310.lrps.htm
,LRP009b,9.928,Bridge,Bridge end,24.0318882,90.4936386,,R310.lrps.htm
,LRP010,10.139,Km Post,Km post missing,24.0326938,90.4955274,,R310.lrps.htm
,LRP010a,10.462,Bridge,Bridge start,24.0336941,90.4983608,,R310.lrps.htm
,LRP010b,10.531,Bridge,Bridge end,24.0338608,90.4989997,,R310.lrps.htm
,LRP010c,11.089,Culvert,Box Culvert,24.0343886,90.5043611,,R310.lrps.htm
,LRP011,11.139,Km Post,Km post missing,24.0344163,90.5048333,,R310.lrps.htm
,LRP011a,11.563,Culvert,Box Culvert,24.0349163,90.5088889,,R310.lrps.htm
,LRP011b,11.604,Others,Earthen road start,24.0349163,90.50975,,R310.lrps.htm
,LRP011c,11.958,Culvert,Box Culvert,24.0345552,90.5132222,,R310.lrps.htm
,LRP012,12.139,Km Post,Km post missing,24.0341386,90.5147778,,R310.lrps.htm
,LRP012a,12.358,Culvert,Box Culvert,24.0336941,90.5169993,,R310.lrps.htm
,LRP012b,12.78,Culvert,Box Culvert,24.0332216,90.521166,,R310.lrps.htm
,LRP012c,13.039,Culvert,Box Culvert,24.0327493,90.5236104,,R310.lrps.htm
,LRP013,13.139,Km Post,Km post missing,24.032666,90.5245549,,R310.lrps.htm
,LRP013a,13.879,Culvert,Pipe Culvert,24.0324438,90.5318327,,R310.lrps.htm
,LRP014,14.139,Km Post,Km post missing,24.0324438,90.5342774,,R310.lrps.htm
,LRP014a,14.147,Culvert,Pipe Culvert,24.0324716,90.5344441,,R310.lrps.htm
