Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic,source_file
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),R180.traffic.htm
R180-1,"Laharpur (road start, int with N110) - Khuruskul (int with Z1132)",LRPS,0,0,LRP002,582,2.687,2.687,0.0,259.0,272.0,20.0,36.0,293.0,93.0,262.0,4131.0,731.0,513.0,6405.0,10.0,6097.0,6928.0,13025.0,13025.0,R180.traffic.htm
R180-2,Khuruskul (int with Z1132) - laboni point (road end),LRP002,582,2.687,LRP004,1870,6.105,3.418,0.0,259.0,272.0,20.0,36.0,293.0,93.0,262.0,4131.0,731.0,513.0,6405.0,10.0,6097.0,6928.0,13025.0,13025.0,R180.traffic.htm
,,,,,,,,,,,,,,,,,,,,,,,,,,R180.traffic.htm
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,,R180.traffic.htm
