Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic,source_file
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),Z8699.traffic.htm
Z8699-1,Chnadra-Haimchar,LRPS,0,0,LRPS,8380,8.38,8.380,0.0,0.0,143.0,0.0,0.0,9.0,13.0,46.0,726.0,160.0,274.0,193.0,0.0,1097.0,467.0,1564.0,1564.0,Z8699.traffic.htm
,,,,,,,,,,,,,,,,,,,,,,,,,,Z8699.traffic.htm
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,,Z8699.traffic.htm
