,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,"Start at thana more infront of sujanagar auditarian and intersection with R 601& R 605, sujanagar, pabna",23.9347219,89.4110278,,R605.lrps.htm
,LRPSa,0.15,Culvert,Sluice ghat,23.934583,89.4095833,,R605.lrps.htm
,LRP001,1,Km Post,Km post missing,23.9379997,89.4028333,,R605.lrps.htm
,LRP002,2,Km Post,Km post missing,23.9433608,89.3949997,,R605.lrps.htm
,LRP003,3,Km Post,Km post missing,23.9486941,89.3873052,,R605.lrps.htm
,LRP004,4,Km Post,Km post missing,23.9541944,89.3793327,,R605.lrps.htm
,LRP005,5,Km Post,Km post missing,23.9590833,89.3711104,,R605.lrps.htm
,LRP006,6,Km Post,Km post missing,23.9603889,89.3618611,,R605.lrps.htm
,LRP007,7,Km Post,Km post missing,23.9616111,89.3520833,,R605.lrps.htm
,LRP007a,7.54,Others,Start Bituminous road,23.9621667,89.3466108,,R605.lrps.htm
,LRP008,8,Km Post,Km post missing,23.9630833,89.3421108,,R605.lrps.htm
,LRP009,9,Km Post,Km post missing,23.9635556,89.3321382,,R605.lrps.htm
,LRP010,10,Km Post,Km post missing,23.9629444,89.3225271,,R605.lrps.htm
,LRP011,11,Km Post,Km post missing,23.9639444,89.3126944,,R605.lrps.htm
,LRP011a,11.821,Culvert,Sluice ghat,23.9634167,89.30475,,R605.lrps.htm
,LRP012,12,Km Post,Km post missing,23.9638333,89.3027778,,R605.lrps.htm
,LRP013,13,Km Post,Km post missing,23.9683327,89.2934441,,R605.lrps.htm
,LRP014,14,Km Post,Km post missing,23.9693049,89.2852497,,R605.lrps.htm
,LRP015,15,Km Post,Km post missing,23.9691938,89.2754716,,R605.lrps.htm
,LRP016,16,Km Post,Km post missing,23.9718604,89.26625,,R605.lrps.htm
,LRP017,17,Km Post,Km post missing,23.9764993,89.2581389,,R605.lrps.htm
,LRP018,18,Km Post,Km post missing,23.9821382,89.2503611,,R605.lrps.htm
,LRP019,19,Km Post,Km post missing,23.9857219,89.2397497,,R605.lrps.htm
,LRP020,20,Km Post,Km post missing,23.9871941,89.2316382,,R605.lrps.htm
,LRP020a,20.77,Culvert,Sluice ghat,23.9883608,89.2239438,,R605.lrps.htm
,LRP021,21,Km Post,Km post missing,23.9888886,89.2221938,,R605.lrps.htm
,LRP022,22,Km Post,Km post missing,23.9889163,89.2121667,,R605.lrps.htm
,LRP023,23,Km Post,Km post missing,23.9891386,89.2023889,,R605.lrps.htm
,LRP024,24,Km Post,Km post missing,23.9898052,89.1924719,,R605.lrps.htm
,LRP025,25,Km Post,Km post missing,23.9922219,89.1831382,,R605.lrps.htm
,LRP026,26,Km Post,Km post missing,23.9974997,89.1754438,,R605.lrps.htm
,LRP027,27,Km Post,Km post missing,24.0036944,89.1683049,,R605.lrps.htm
,LRP027a,27.2,Others,End Bituminus road,24.0045278,89.166916,,R605.lrps.htm
,LRP028,28,Km Post,Km post missing,24.0078056,89.1602778,,R605.lrps.htm
,LRP029,29,Km Post,Km post missing,24.0117778,89.1520833,,R605.lrps.htm
,LRP030,30,Km Post,Km post missing,24.0180549,89.147083,,R605.lrps.htm
,LRP031,31,Km Post,Km post missing,24.0168049,89.1371663,,R605.lrps.htm
,LRP031a,31.029,Bridge,Bridge start sluice gate,24.0168327,89.1371386,,R605.lrps.htm
,LRP031b,31.051,Bridge,Bridge end sluice gate,24.0168327,89.1369441,,R605.lrps.htm
,LRP032,32,Km Post,Km post missing,24.0329716,89.1275271,,R605.lrps.htm
,LRP033,33,Km Post,Km post missing,24.0179993,89.1177493,,R605.lrps.htm
,LRP034,34,Km Post,Km post missing,24.0177493,89.1077778,,R605.lrps.htm
,LRP035,35,Km Post,Km post missing,24.0180549,89.098083,,R605.lrps.htm
,LRP036,36,Km Post,Km post missing,24.0194716,89.088583,,R605.lrps.htm
,LRP037,37,Km Post,Km post missing,24.025416,89.0812771,,R605.lrps.htm
,LRP037a,37.71,Others,start Bituminous,24.0304438,89.0774993,,R605.lrps.htm
,LRP038,38,Km Post,Km post missing,24.0328882,89.075416,,R605.lrps.htm
,LRP039,39,Km Post,Km post missing,24.0398608,89.0690271,,R605.lrps.htm
,LRP040,40,Km Post,Km post missing,24.0443052,89.0632778,,R605.lrps.htm
,LRP041,41,Km Post,Km post missing,24.0494997,89.0568333,,R605.lrps.htm
,LRP042,42,Km Post,Km post missing,24.0587778,89.0546389,,R605.lrps.htm
,LRPE,42.65,Others,"End at Notun roppur and intersection with R603 &R 605 roppur,eshurdi pabna.",24.066666,89.0527222,,R605.lrps.htm
,,,,,,,,R605.lrps.htm
,,,,,,,,R605.lrps.htm
