,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,Road start from N 5 at Jahangirabad Bogra,24.821916,89.36275,,N502.lrps.htm
,LRP001,0.01,Km Post,Nababgonj 159 lm,24.8218882,89.3626389,,N502.lrps.htm
,LRP001a,0.45,Culvert,Box culvert,24.8200271,89.35925,,N502.lrps.htm
,LRP002,1,Km Post,Rajshshi 113 km,24.8151667,89.3576111,,N502.lrps.htm
,LRP002a,1.537,Culvert,Box culvert,24.8105,89.3565833,,N502.lrps.htm
,LRP003,2,Km Post,Km post Broken,24.8063056,89.3561667,,N502.lrps.htm
,LRP003a,2.542,Culvert,Brick Machinary Culvert,24.8016667,89.3554722,,N502.lrps.htm
,LRP004,3.01,Km Post,Natore 60 km,24.7974163,89.3545,,N502.lrps.htm
,LRP004a,3.532,Culvert,Box Culvert,24.7928608,89.3534444,,N502.lrps.htm
,LRP005,4,Km Post,Nababgonj 155 km,24.7888052,89.3525833,,N502.lrps.htm
,LRP006,5,Km Post,LRP 005 R C C post,24.7799993,89.3505278,,N502.lrps.htm
,LRP006a,5.934,Culvert,Brick Machinary Culvert,24.7717493,89.3486663,,N502.lrps.htm
,LRP007,6.02,Km Post,Pabna 117 km,24.7709438,89.3484719,,N502.lrps.htm
,LRP008,7.02,Km Post,Km post missing,24.76225,89.3464441,,N502.lrps.htm
,LRP008a,7.936,Culvert,Brick Manory Culvert,24.7541111,89.344583,,N502.lrps.htm
,LRP009,8.02,Km Post,Nawabganj 151 km,24.7533333,89.344333,,N502.lrps.htm
,LRP010,9.02,Km Post,Km post missing,24.7461663,89.3383886,,N502.lrps.htm
,LRP010a,9.237,Culvert,Brick Masonry Culvert,24.7448886,89.3371108,,N502.lrps.htm
,LRP011,10.02,Km Post,Pabna 113 km,24.7394997,89.331916,,N502.lrps.htm
,LRP012,11.02,Km Post,Natore 52 km,24.7326382,89.3253049,,N502.lrps.htm
,LRP012a,11.62,Bridge,Start of Bridge,24.7290827,89.3212771,,N502.lrps.htm
,LRP012b,11.64,Bridge,End of Bridge,24.7289438,89.3211104,,N502.lrps.htm
,LRP013,12.02,Km Post,Info missing,24.7263882,89.3182493,,N502.lrps.htm
,LRP014,13.02,Km Post,Km post missing,24.7183327,89.3145833,,N502.lrps.htm
,LRP014a,13.422,Culvert,Brick Masonry Culvert,24.7146667,89.3143611,,N502.lrps.htm
,LRP015,14.02,Km Post,Pabna 109 km,24.7095278,89.3130833,,N502.lrps.htm
,LRP015a,14.432,Culvert,Brick Masonry Cxulvert,24.7066944,89.3106944,,N502.lrps.htm
,LRP016,15.02,Km Post,Natore 48 km,24.7024722,89.3068889,,N502.lrps.htm
,LRP016a,15.042,Culvert,Brick Masonry Culvert,24.7023333,89.3067222,,N502.lrps.htm
,LRP017,16.03,Km Post,Nababgonj 143 km,24.7122222,89.3006111,,N502.lrps.htm
,LRP018,17.03,Km Post,Rajshahi 97 km,24.6885552,89.294333,,N502.lrps.htm
,LRP019,18.03,Km Post,Pabna 105 km,24.6816382,89.288083,,N502.lrps.htm
,LRP020,19.03,Km Post,Natore 44 km,24.6747493,89.281666,,N502.lrps.htm
