,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,"Start of road from N 106 at Ghagra, Rangamati.",22.6087778,92.0964719,,R161.lrps.htm
,LRP001,0.984,Km Post,"Bandarban 63 km, Chandragona 20 km",22.6008056,92.0978052,,R161.lrps.htm
,LRP001a,1.757,Bridge,Bridge start,22.594833,92.0968886,,R161.lrps.htm
,LRP001b,1.79,Bridge,Bridge end,22.5946941,92.0966108,,R161.lrps.htm
,LRP002,1.996,Km Post,Bandarban 62 km,22.593083,92.097333,,R161.lrps.htm
,LRP003,2.996,Km Post,Km post missing,22.5869719,92.1023611,,R161.lrps.htm
,LRP004,3.988,Km Post,Bandarban 60 km,22.5789993,92.1052222,,R161.lrps.htm
,LRP005,4.988,Km Post,Km post missing,22.5712493,92.1084722,,R161.lrps.htm
,LRP006,5.988,Km Post,Km post missing,22.5651389,92.1120278,,R161.lrps.htm
,LRP007,6.981,Km Post,Info missing,22.5576667,92.1134167,,R161.lrps.htm
,LRP008,7.981,Km Post,Km post missing,22.5498608,92.1167771,,R161.lrps.htm
,LRP009,8.985,Km Post,Info missing,22.5427219,92.119416,,R161.lrps.htm
,LRP010,9.999,Km Post,Info missing,22.5352497,92.1208604,,R161.lrps.htm
,LRP011,10.994,Km Post,Info missing,22.5309438,92.1258327,,R161.lrps.htm
,LRP012,11.994,Km Post,Km post missing,22.5228604,92.1292771,,R161.lrps.htm
,LRP012a,12.329,Bridge,Baily Bridge start,22.5202771,92.1306938,,R161.lrps.htm
,LRP012b,12.341,Bridge,Baily Bridge end,22.5201938,92.1307216,,R161.lrps.htm
,LRP013,12.949,Km Post,Info missing,22.5160833,92.1329993,,R161.lrps.htm
,LRP014,13.949,Km Post,Km post missing,22.5105556,92.135833,,R161.lrps.htm
,LRP015,14.956,Km Post,Info missing,22.5028889,92.1389719,,R161.lrps.htm
,LRP015a,14.971,"Side Road, Left",Road to Baraichhari Kaptai (R 164) Road,22.5027778,92.139083,,R161.lrps.htm
,LRP015b,14.978,Culvert,Box Culvert,22.5027222,92.1390274,,R161.lrps.htm
,LRP015c,15.136,Culvert,Box Culvert,22.5018611,92.1377774,,R161.lrps.htm
,LRP016,15.183,Km Post,"Ctg (Mohona) 38 km, Chandragona 3 km",22.5016111,92.1375552,,R161.lrps.htm
,LRP016a,15.349,Culvert,Box Culvert,22.5013333,92.1363886,,R161.lrps.htm
,LRP016b,15.667,Culvert,Box Culvert,22.5004444,92.1344719,,R161.lrps.htm
,LRP017,16.183,Km Post,Km post missing,22.4959441,92.1341663,,R161.lrps.htm
,LRP017a,16.544,Culvert,Box Culvert,22.4929163,92.134583,,R161.lrps.htm
,LRP017b,16.77,Culvert,Box Culvert,22.4917219,92.1329993,,R161.lrps.htm
,LRP017c,16.817,Culvert,Box Culvert,22.4913886,92.1327771,,R161.lrps.htm
,LRP018,17.17,Km Post,"Ctg (Mohona) 36 km, Chandragona 01 km",22.4907497,92.1300271,,R161.lrps.htm
,LRP018a,17.28,Bridge,Bridge start,22.490083,92.1294438,,R161.lrps.htm
,LRP018b,17.285,Bridge,Bridge end,22.4900274,92.129416,,R161.lrps.htm
,LRP018c,17.802,Culvert,Box Culvert,22.4894163,92.1276382,,R161.lrps.htm
,LRP019,17.973,Km Post,Info missing,22.4868886,92.1249993,,R161.lrps.htm
,LRP019a,18.935,Culvert,Box Culvert,22.4787493,92.1275271,,R161.lrps.htm
,LRP020,18.973,Km Post,Km post missing,22.4783327,92.1274993,,R161.lrps.htm
,LRP021,19.184,Km Post,Info missing,22.4765549,92.1278604,,R161.lrps.htm
,LRP021a,19.677,Culvert,Box Culvert,22.4722493,92.1288049,,R161.lrps.htm
,LRP021b,19.972,"Side Road, Right","R163, Chittagong -Chandraghona road",22.471666,92.1288882,,R161.lrps.htm
,LRP022,20.184,Km Post,Km post missing,22.4676938,92.1296104,,R161.lrps.htm
,LRP022a,20.369,Others,Start of Ferry ghat,22.4661389,92.1299438,,R161.lrps.htm
,LRP022b,20.725,Others,End of Ferry ghat,22.4631111,92.1177771,,R161.lrps.htm
,LRP022c,21.085,Bridge,Bridge start,22.459,92.1356941,,R161.lrps.htm
,LRP022d,21.104,Bridge,Bridge end,22.4588333,92.1357774,,R161.lrps.htm
,LRP023,21.184,Km Post,Km post missing,22.45825,92.1360552,,R161.lrps.htm
,LRP024,21.626,Km Post,Gohira 21 km,22.4579167,92.136333,,R161.lrps.htm
,LRP024a,21.738,Culvert,Slab Culvert,22.4509722,92.1384441,,R161.lrps.htm
,LRP025,22.656,Km Post,Gohira 22 km,22.4459997,92.1391663,,R161.lrps.htm
,LRP025a,22.711,Culvert,Box Culvert,22.4456386,92.1394163,,R161.lrps.htm
,LRP025b,23.272,Culvert,Slab Culvert,22.4413886,92.1421108,,R161.lrps.htm
,LRP026,23.664,Km Post,Gohira 23 km,22.4382774,92.1436663,,R161.lrps.htm
,LRP027,24.664,Km Post,Gohira 24 km,22.4308049,92.1478886,,R161.lrps.htm
,LRP028,25.664,Km Post,Gohira 25 km,22.4231938,92.1500556,,R161.lrps.htm
,LRP029,26.689,Km Post,Gohira 26 km,22.4160278,92.1525833,,R161.lrps.htm
,LRP029a,26.959,Culvert,Box Culvert,22.4143333,92.1541944,,R161.lrps.htm
