,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,Start at Mithapukur from N 5 Right side Zhinak cenema hall left side saw mill gorar matha mithapukur Rangpur.,25.5802771,89.2734993,,R556.lrps.htm
,LRPSa,0.375,Culvert,Box Culvert,25.5790549,89.2700827,,R556.lrps.htm
,LRP001,0.416,Km Post,Maddahpara 24 km,25.578916,89.2697493,,R556.lrps.htm
,LRP001a,0.746,Culvert,Box Culvert,25.577916,89.2666111,,R556.lrps.htm
,LRP001b,1.004,Culvert,Box Culvert,25.5771938,89.2642222,,R556.lrps.htm
,LRP001c,1.216,Culvert,Box Culvert,25.5763882,89.2615556,,R556.lrps.htm
,LRP002,1.416,Km Post,Fulbari 33 km,25.5759438,89.2601667,,R556.lrps.htm
,LRP002a,1.551,Culvert,Box Culvert,25.5755827,89.2589167,,R556.lrps.htm
,LRP002b,2.266,Culvert,Box Culvert start,25.5735271,89.2523333,,R556.lrps.htm
,LRP002c,2.416,Culvert,Box culvert end,25.5735271,89.25225,,R556.lrps.htm
,LRP003,2.681,Km Post,Dianjpur 72 km,25.5730827,89.2507222,,R556.lrps.htm
,LRP003a,2.786,Culvert,Box Culvert,25.5720549,89.2471386,,R556.lrps.htm
,LRP003b,3.24,Bridge,R.C.C Bridge start,25.5708049,89.2429997,,R556.lrps.htm
,LRP003c,3.264,Bridge,R.C.c Bridge end,25.5707493,89.2427497,,R556.lrps.htm
,LRP004,3.416,Km Post,Maddahpara 21 km,25.5704716,89.241333,,R556.lrps.htm
,LRP004a,3.968,Culvert,Box Culvert,25.5697771,89.2359719,,R556.lrps.htm
,LRP005,4.416,Km Post,Fulbari 30 km,25.5698604,89.2314993,,R556.lrps.htm
,LRP005a,4.583,Culvert,R.C.C Culvert,25.5699716,89.2298049,,R556.lrps.htm
,LRP005b,5.231,Culvert,R.C.C Culvert,25.568916,89.2234993,,R556.lrps.htm
,LRP006,5.416,Km Post,Dinajpur 68 km,25.5685549,89.2215827,,R556.lrps.htm
,LRP006a,5.691,Culvert,Box Culvert,25.5682216,89.2198882,,R556.lrps.htm
,LRP006b,5.811,Culvert,R.C.C Culvert,25.5678604,89.2178604,,R556.lrps.htm
,LRP006c,6.116,Culvert,Box Culvert,25.5673882,89.2148333,,R556.lrps.htm
,LRP007,6.416,Km Post,Maddahpara 18 km,25.567166,89.2118333,,R556.lrps.htm
,LRP007a,6.697,Culvert,Box Culvert,25.5672216,89.2090278,,R556.lrps.htm
,LRP007b,7.116,Culvert,Box Culvert,25.567666,89.2048056,,R556.lrps.htm
,LRP007c,7.306,Culvert,R.C.C Culvert,25.5679716,89.2030278,,R556.lrps.htm
,LRP008,7.416,Km Post,Fulbari 27 km,25.5681938,89.20175,,R556.lrps.htm
,LRP008a,7.506,Culvert,Box Culvert,25.5683604,89.2006944,,R556.lrps.htm
,LRP008b,7.828,Cross Road,Muslim bazar,25.5687771,89.1976941,,R556.lrps.htm
,LRP008c,8.358,Culvert,R.C.C Culvert,25.568666,89.192583,,R556.lrps.htm
,LRP009,8.406,Km Post,Dinajpur 65 km,25.5686104,89.1921386,,R556.lrps.htm
,LRP009a,9.046,Culvert,R.C.C Culvert,25.567666,89.1858052,,R556.lrps.htm
,LRP010,9.406,Km Post,Maddahpara 15 km,25.5680271,89.1822771,,R556.lrps.htm
,LRP010a,9.51,Culvert,Box Culvert start,25.5671382,89.1811938,,R556.lrps.htm
