,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRP013a,13.299,Bridge,Bridge start,22.147583,92.1786382,,N108.lrps.htm
,LRP013b,13.314,Bridge,Bridge end,22.1476941,92.1786382,,N108.lrps.htm
,LRP013c,13.518,Culvert,Box Culvert,22.1521944,92.1803882,,N108.lrps.htm
,LRP013d,13.871,Culvert,Box Culvert,22.1521944,92.1803882,,N108.lrps.htm
,LRP013e,13.951,Culvert,Box Culvert,22.1527778,92.1801938,,N108.lrps.htm
,LRP013f,14.086,Culvert,Box Culvert,22.1539722,92.1797493,,N108.lrps.htm
,LRP014,14.156,Km Post,Km post missing,22.1545833,92.1794993,,N108.lrps.htm
,LRP014a,14.178,Culvert,Box Culvert,22.1547222,92.1794716,,N108.lrps.htm
,LRP014b,14.19,Culvert,Box Culvert,22.1551389,92.1791382,,N108.lrps.htm
,LRP014c,14.202,Culvert,Box Culvert,22.1559444,92.1788604,,N108.lrps.htm
,LRP014d,14.321,Culvert,Box Culvert,22.1556667,92.178916,,N108.lrps.htm
,LRP014e,14.385,Culvert,Box Culvert,22.1562778,92.1785827,,N108.lrps.htm
,LRP014f,14.756,Culvert,Box Culvert,22.1591667,92.1768882,,N108.lrps.htm
,LRP014g,14.812,Culvert,Box Culvert,22.1596389,92.1766382,,N108.lrps.htm
,LRP014h,14.908,Culvert,Box Culvert,22.1603056,92.1762771,,N108.lrps.htm
,LRP015,15.201,Km Post,Bandarban 7 km,22.1623056,92.1769993,,N108.lrps.htm
,LRP015a,15.288,Bridge,Bridge start,22.16275,92.1775827,,N108.lrps.htm
,LRP015b,15.333,Bridge,Bridge end,22.1631111,92.1777771,,N108.lrps.htm
,LRP016,16.219,Km Post,Bandarban 6 km,22.1684993,92.181916,,N108.lrps.htm
,LRP017,17.221,Km Post,Bandarban 5 km,22.1742493,92.1862774,,N108.lrps.htm
,LRP018,18.215,Km Post,Bandarban 4 km,22.1813604,92.1911108,,N108.lrps.htm
,LRP018a,18.857,Bridge,Bridge start,22.1822771,92.1957219,,N108.lrps.htm
,LRP018b,18.874,Bridge,Bridge end,22.1823327,92.195833,,N108.lrps.htm
,LRP019,19.216,Km Post,Bandarban 3 km,22.1846108,92.1977497,,N108.lrps.htm
,LRP020,20.21,Km Post,Inf missing,22.1837774,92.2051944,,N108.lrps.htm
,LRP020a,20.342,Bridge,Bridge start,22.1831938,92.2061944,,N108.lrps.htm
,LRP020b,20.377,Bridge,Bridge end,22.1831104,92.2065556,,N108.lrps.htm
,LRP020c,20.652,Bridge,Bridge start,22.1846941,92.2083333,,N108.lrps.htm
,LRP020d,20.664,Bridge,Bridge end,22.1847219,92.2084167,,N108.lrps.htm
,LRP020e,20.89,Culvert,Box Culvert,22.1850274,92.2103611,,N108.lrps.htm
,LRP020f,21.153,Culvert,Box Culvert,22.1868608,92.2119167,,N108.lrps.htm
,LRP021,21.222,Km Post,Inf missing,22.1866941,92.2123889,,N108.lrps.htm
,LRP021a,21.287,Culvert,Box Culvert,22.186333,92.2128889,,N108.lrps.htm
,LRP021b,21.587,Bridge,Bridge start,22.1878608,92.21375,,N108.lrps.htm
,LRP021c,21.593,Bridge,Bridge end,22.1878608,92.2138333,,N108.lrps.htm
,LRP021d,21.71,Bridge,Bridge start,22.1887219,92.2143889,,N108.lrps.htm
,LRP021e,21.74,Bridge,Bridge end,22.1889441,92.2145278,,N108.lrps.htm
,LRP021f,21.863,Bridge,Bridge start,22.1899163,92.2150833,,N108.lrps.htm
,LRP021g,21.907,Bridge,Bridge end,22.1901941,92.2151944,,N108.lrps.htm
,LRP021h,22.01,"Side Road, Right","Z 1811, Bandarban-Thanchi road",22.1911663,92.215,,N108.lrps.htm
,LRP022,22.231,Km Post,Bandarban 0 km,22.1930274,92.2156111,,N108.lrps.htm
,LRPE,22.541,Others,End of road Intersecting R161 at Bandarban,22.1960552,92.2176104,,N108.lrps.htm
,,,,,,,,N108.lrps.htm
,,,,,,,,N108.lrps.htm
