,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRP013b,13.642,Culvert,Box Culvert,24.4920552,88.61225,,R685.lrps.htm
,LRP014,14.04,Km Post,Naogaon 64 km,24.4957219,88.6126944,,R685.lrps.htm
,LRP014a,14.238,Culvert,Box Culvert,24.4973886,88.6126111,,R685.lrps.htm
,LRP014b,14.897,Culvert,Box Culvert,24.5025833,88.6147778,,R685.lrps.htm
,LRP015,15.055,Km Post,Naogoan 63 km,24.5030556,88.61625,,R685.lrps.htm
,LRP015a,15.9,Culvert,Box Culvert,24.5043889,88.6203327,,R685.lrps.htm
,LRP016,16.055,Km Post,Noagaon 62 km,24.5060833,88.6255549,,R685.lrps.htm
,LRP016a,16.291,Culvert,Box Culvert,24.5070556,88.6274438,,R685.lrps.htm
,LRP016b,17.038,Culvert,Box Culvert,24.5109444,88.6334997,,R685.lrps.htm
,LRP017,17.05,Km Post,Naogaon 61 km,24.5111111,88.6336941,,R685.lrps.htm
,LRP017a,17.622,Culvert,Box Culvert,24.5149722,88.6371108,,R685.lrps.htm
,LRP018,18.05,Km Post,Naogaon 60 km,24.5186938,88.6386108,,R685.lrps.htm
,LRP018a,18.324,Culvert,Box Culvert,24.5208327,88.6394719,,R685.lrps.htm
,LRP018b,18.708,Culvert,Box Culvert,24.5240271,88.6409163,,R685.lrps.htm
,LRP019,19.05,Km Post,Naogaon 59 km,24.5271104,88.6420274,,R685.lrps.htm
,LRP019a,19.683,Culvert,Box Culvert,24.5322771,88.6438052,,R685.lrps.htm
,LRP019b,20.032,Culvert,Box Culvert,24.5351663,88.6452219,,R685.lrps.htm
,LRP020,20.05,Km Post,Km post missing,24.5352774,88.6454719,,R685.lrps.htm
,LRP020a,20.533,Culvert,Box Culvert,24.5394997,88.6468886,,R685.lrps.htm
,LRP021,21.055,Km Post,Naogaon 57 km,24.5442497,88.6473886,,R685.lrps.htm
,LRP021a,21.262,Culvert,Brick Masonry Culvert,24.5457774,88.6468608,,R685.lrps.htm
,LRP021b,21.42,"Side Road, Left",Z6851,24.5472497,88.646833,,R685.lrps.htm
,LRP022,22.055,Km Post,Km post missing,24.5510556,88.6468886,,R685.lrps.htm
,LRP022a,22.082,Culvert,Box Culvert,24.5528889,88.6471663,,R685.lrps.htm
,LRP023,22.126,Km Post,Naogaon 56 km,24.55325,88.6639444,,R685.lrps.htm
,LRP023a,22.37,Culvert,Box Culvert,24.5553056,88.6479997,,R685.lrps.htm
,LRP024,23.12,Km Post,Naogaon 55 km,24.5616667,88.6505556,,R685.lrps.htm
,LRP024a,23.356,Culvert,Box Culvert,24.5636389,88.6511667,,R685.lrps.htm
,LRP024b,24.12,"Side Road, Right",Z-6853,24.5661667,88.6518333,,R685.lrps.htm
,LRP025,24.518,Km Post,Naogaon 54 km,24.570416,88.6523611,,R685.lrps.htm
,LRP025a,24.765,Culvert,Box Culvert,24.573916,88.6528889,,R685.lrps.htm
,LRP026,25.033,Km Post,Naogaon 53 km,24.5792216,88.6518611,,R685.lrps.htm
,LRP026a,25.998,Culvert,Brick Masonry culvert,24.5868608,88.6531389,,R685.lrps.htm
,LRP027,26.115,Km Post,Naogaon 52 km,24.5880552,88.6532778,,R685.lrps.htm
,LRP027a,26.748,Bridge,Bridge start,24.5934163,88.6545,,R685.lrps.htm
,LRP027b,26.794,Bridge,Bridge end,24.5937774,88.6545,,R685.lrps.htm
,LRP028,27.115,Km Post,Naogaon 51 km,24.5970552,88.6548889,,R685.lrps.htm
,LRP028a,27.649,Culvert,Box Culvert,24.60125,88.6562222,,R685.lrps.htm
,LRP029,28.12,Km Post,Naogaon 50 km,24.6056389,88.6575556,,R685.lrps.htm
,LRP029a,28.588,Culvert,2 V-Box Culvert,24.6260549,88.6584167,,R685.lrps.htm
,LRP030,29.12,Km Post,Naogaon 49 km,24.6144444,88.6592222,,R685.lrps.htm
,LRP030a,30.077,Culvert,Slab Culvert,24.6223327,88.6610556,,R685.lrps.htm
,LRP031,30.12,Km Post,Naogaon 48 km,24.6230827,88.6614444,,R685.lrps.htm
,LRP031a,30.781,Culvert,Slab Culvert,24.6279438,88.6643056,,R685.lrps.htm
,LRP032,31.125,Km Post,Naogaon 47 km,24.6473052,88.6667493,,R685.lrps.htm
,LRP032a,31.402,Culvert,Slab Culvert,24.6326382,88.6672771,,R685.lrps.htm
,LRP032b,31.536,Others,Rajshahi Division ends Naogaon RHD starts,24.6338608,88.667416,,R685.lrps.htm
,LRP032c,31.891,Culvert,Slab Culvert,24.6369441,88.6678882,,R685.lrps.htm
,LRP033,32.12,Km Post,Naogaon 46 km,24.639583,88.6682493,,R685.lrps.htm
,LRP033a,32.645,Bridge,Bridge start,24.6435552,88.6677771,,R685.lrps.htm
,LRP033b,32.705,Bridge,Bridge end,24.6439719,88.6674438,,R685.lrps.htm
,LRP034,33.12,Km Post,Naogaon 45 km,24.6643333,88.6646389,,R685.lrps.htm
,LRP034a,33.316,Culvert,Box Culvert,24.6484997,88.6640278,,R685.lrps.htm
,LRP035,34.125,Km Post,Naogaon 44 km,24.6560556,88.66375,,R685.lrps.htm
,LRP035a,34.316,Bridge,Bridge start,24.6568889,88.6638889,,R685.lrps.htm
,LRP035b,34.336,Bridge,Bridge end,24.6570556,88.6638889,,R685.lrps.htm
,LRP035c,34.83,Culvert,Box Culvert,24.6612222,88.6657778,,R685.lrps.htm
,LRP035d,35.08,Culvert,2 v-Box Culvert,24.66375,88.6673327,,R685.lrps.htm
,LRP036,35.12,Km Post,Naogaon 43 km,24.6641944,88.6677771,,R685.lrps.htm
,LRP036a,35.66,Culvert,Box Culvert,24.6677216,88.6697771,,R685.lrps.htm
,LRP037,36.125,Km Post,Naogaon 42 km,24.6723604,88.6722493,,R685.lrps.htm
,LRP037a,36.679,Culvert,Slab Culvert,24.6927497,88.6735549,,R685.lrps.htm
,LRP037b,37.19,Culvert,Slab Culvert,24.680666,88.6744438,,R685.lrps.htm
,LRP038,37.22,Km Post,Naogaon 41 km,24.6977219,88.6745271,,R685.lrps.htm
,LRP038a,37.93,Culvert,Slab Culvert,24.6871663,88.6757771,,R685.lrps.htm
,LRP039,38.22,Km Post,Naogaon 40 km,24.6898052,88.6759716,,R685.lrps.htm
,LRP039a,38.458,Culvert,Slab Culvert,24.6918608,88.675916,,R685.lrps.htm
,LRP040,39.215,Km Post,Naogaon 39 km,24.6989163,88.6756938,,R685.lrps.htm
,LRP040a,39.225,Culvert,Slab Culvert,24.6992219,88.6756938,,R685.lrps.htm
,LRP040b,40.078,Culvert,Slab Culvert,24.7062778,88.6758327,,R685.lrps.htm
,LRP041,40.22,Km Post,Naogaon 38 km,24.7079722,88.6764993,,R685.lrps.htm
,LRP042,41.22,Km Post,Naogaon 37 km,24.7167771,88.6777493,,R685.lrps.htm
,LRP043,42.225,Km Post,Naogaon 36 km,24.7244993,88.6827493,,R685.lrps.htm
,LRP043a,43.16,Culvert,2 V-Box Culvert,24.7326382,88.682666,,R685.lrps.htm
,LRP044,43.225,Km Post,Naogaon 35 km,24.7332493,88.6827216,,R685.lrps.htm
,LRP045,44.23,Km Post,Naogaon 34 km,24.7425274,88.6836108,,R685.lrps.htm
,LRP045a,44.396,Culvert,Slab Culvert,24.7444997,88.6836108,,R685.lrps.htm
,LRP046,45.23,Km Post,Naogaon 33 km,24.7514167,88.6851108,,R685.lrps.htm
,LRP046a,45.806,Culvert,Slab Culvert,24.7558611,88.6866386,,R685.lrps.htm
,LRP046b,46.107,Culvert,Slab Culvert,24.7580556,88.688083,,R685.lrps.htm
,LRP047,46.285,Km Post,Naogaon 32 km,24.7595278,88.689083,,R685.lrps.htm
,LRP048,47.31,Km Post,Naogaon 31 km,24.7676382,88.6943608,,R685.lrps.htm
,LRP048a,47.466,Culvert,Slab Culvert,24.7687216,88.695083,,R685.lrps.htm
,LRP048b,47.576,Culvert,2 V-Box Culvert,24.7695827,88.6956663,,R685.lrps.htm
,LRP049,48.325,Km Post,Naogaon 30 km,24.7750549,88.7000556,,R685.lrps.htm
,LRP049a,48.535,"Side Road, Left",Z-6852,24.7757216,88.7018333,,R685.lrps.htm
,LRP049b,48.677,Bridge,Bridge start,24.7761382,88.703,,R685.lrps.htm
,LRP049c,48.837,Bridge,Bridge end,24.7766382,88.7044722,,R685.lrps.htm
,LRP050,49.3,Km Post,Naogaon 29 km,24.7783604,88.7090556,,R685.lrps.htm
,LRP050a,49.654,Culvert,3 V-Box Culvert,24.7802216,88.7114444,,R685.lrps.htm
,LRP050b,50.102,Culvert,Brick masonry culvert,24.7829716,88.7146389,,R685.lrps.htm
,LRP051,50.33,Km Post,Naogaon 28 km,24.7844441,88.7164167,,R685.lrps.htm
,LRP051a,50.689,Culvert,Slab Culvert,24.7862774,88.7190549,,R685.lrps.htm
,LRP052,51.34,Km Post,Naogaon 27 km,24.7894163,88.7245271,,R685.lrps.htm
,LRP052a,51.562,Culvert,Slab Culvert,24.7904719,88.7263882,,R685.lrps.htm
,LRP052b,52.033,Culvert,Slab Culvert,24.7926663,88.7303049,,R685.lrps.htm
,LRP053,52.335,Km Post,Naogaon 26 km,24.7941663,88.7330271,,R685.lrps.htm
,LRP054,53.32,Km Post,Naogaon 25 km,24.799083,88.7410274,,R685.lrps.htm
,LRP054a,54.305,Bridge,Bridge start,24.8038333,88.7489719,,R685.lrps.htm
,LRP054b,54.325,Bridge,Bridge end,24.8038889,88.7489719,,R685.lrps.htm
,LRP055,54.39,Km Post,Naogaon 24 km,24.8040556,88.749583,,R685.lrps.htm
,LRP056,55.38,Km Post,Naogaon 23 km,24.8081389,88.75825,,R685.lrps.htm
,LRP057,56.385,Km Post,Naogaon 22 km,24.829166,88.7668882,,R685.lrps.htm
,LRP058,57.385,Km Post,Naogaon 21 km,24.8174716,88.7751382,,R685.lrps.htm
,LRP058a,57.554,Culvert,Box Culvert,24.8182216,88.7763882,,R685.lrps.htm
,LRP059,58.78,Km Post,Naogaon 20 km,24.8221938,88.783333,,R685.lrps.htm
,LRP060,59.385,Km Post,Naogaon 19 km,24.8272771,88.7918052,,R685.lrps.htm
,LRP061,60.38,Km Post,Naogaon 18 km,24.832166,88.7997497,,R685.lrps.htm
,LRP061a,60.517,Culvert,Box Culvert,24.8328604,88.8009444,,R685.lrps.htm
,LRP061b,60.738,Culvert,3 V-Box Culvert,24.8339441,88.8027778,,R685.lrps.htm
,LRP062,61.37,Km Post,Naogaon 17 km,24.8371108,88.8078611,,R685.lrps.htm
,LRP062a,61.935,Bridge,Bridge start,24.8398886,88.8126111,,R685.lrps.htm
,LRP062b,61.985,Bridge,Bridge end,24.8401386,88.813,,R685.lrps.htm
,LRP063,62.38,Km Post,Naogaon 16 km,24.8420274,88.8161111,,R685.lrps.htm
,LRP063a,62.657,Culvert,Slab Culvert,24.8434997,88.8183604,,R685.lrps.htm
,LRP063b,63.146,Culvert,Slab Culvert,24.8461386,88.8222216,,R685.lrps.htm
,LRP064,63.37,Km Post,Naogaon 15 km,24.8475552,88.8239438,,R685.lrps.htm
,LRP065,64.37,Km Post,Naogaon 14 km,24.8535278,88.8313604,,R685.lrps.htm
,LRP065a,64.694,Culvert,3 V-Box Culvert,24.8553333,88.8336386,,R685.lrps.htm
,LRP066,65.375,Km Post,Naogaon 13 km,24.8595,88.8387774,,R685.lrps.htm
,LRP067,66.38,Km Post,Naogaon 12 km,24.8654167,88.8461663,,R685.lrps.htm
,LRPE,66.42,Others,"Connect with R545 at Chowmasia,Naogaon.",24.8656111,88.8461663,,R685.lrps.htm
,,,,,,,,R685.lrps.htm
,,,,,,,,R685.lrps.htm
