,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,"Start of Road From N704 at Trimohoni Traffic Island infront of Trimohoni Mosjid ,Trimohoni ,Kushtia.",23.9319716,89.0892219,,R745.lrps.htm
,LRPSa,0.03,Culvert,Box culvert,23.931916,89.0890274,,R745.lrps.htm
,LRP001,0.035,Km Post,"Maherpur 53km,Gongni 42 km",23.9318882,89.0889997,,R745.lrps.htm
,LRP002,0.715,Km Post,Maherpur 52 km,23.9316104,89.0823327,,R745.lrps.htm
,LRP002a,0.817,Culvert,Box culvert,23.9315827,89.0813327,,R745.lrps.htm
,LRP002b,1.713,Culvert,R.C.C culvert,23.9307493,89.0725827,,R745.lrps.htm
,LRP003,2.027,Km Post,"Maherpur 51 km,Gongni 38 km",23.9303882,89.0695271,,R745.lrps.htm
,LRP003a,2.81,Culvert,Box culvert,23.9294716,89.0623333,,R745.lrps.htm
,LRP004,3.017,Km Post,"Mojibnagar 69 km,Mirpur 7 km",23.9291382,89.0599167,,R745.lrps.htm
,LRP005,4.047,Km Post,"Maherpur 49 km,Gongni 38 km",23.9278604,89.05,,R745.lrps.htm
,LRP005a,4.495,Culvert,Box culvert,23.9279716,89.0456108,,R745.lrps.htm
,LRP006,4.882,Km Post,Information missing,23.9286104,89.0418886,,R745.lrps.htm
,LRP006a,5.124,Culvert,R.C.C Culvert,23.928916,89.0394997,,R745.lrps.htm
,LRP006b,5.264,Bridge,R.C.C Bridge start,23.9290827,89.0381663,,R745.lrps.htm
,LRP006c,5.296,Bridge,R.C.C Bridge end,23.9291104,89.0378608,,R745.lrps.htm
,LRP007,5.8,Km Post,Mirpur 4 km,23.929666,89.0334997,,R745.lrps.htm
,LRP007a,5.948,Culvert,Box culvert,23.9302216,89.0314993,,R745.lrps.htm
,LRP007b,6.599,Culvert,Box culvert,23.9321938,89.0255271,,R745.lrps.htm
,LRP008,6.884,Km Post,Maherpur 46 km,23.9324716,89.0227493,,R745.lrps.htm
,LRP008a,7.489,Bridge,R.C.C Bridge start,23.9321938,89.0168327,,R745.lrps.htm
,LRP008b,7.519,Bridge,R.C.C Bridge end,23.9319716,89.0165,,R745.lrps.htm
,LRP009,7.736,Km Post,Meherpur 45 km,23.9317771,89.0144444,,R745.lrps.htm
,LRP009a,8.002,Culvert,Box culvert,23.9178049,89.0118056,,R745.lrps.htm
,LRP009b,8.731,Culvert,Box culvert,23.9313604,89.0046944,,R745.lrps.htm
,LRP010,8.776,Km Post,"Meherpur 44 km, Mirpur 1 km",23.9312771,89.00425,,R745.lrps.htm
,LRP010a,8.962,Rail Road Crossing,Ishwardi -Khulna Rail,23.9311938,89.0024444,,R745.lrps.htm
,LRP011,9.766,Km Post,Km post broken,23.930666,88.9945274,,R745.lrps.htm
,LRP011a,9.906,"Side Road, Right",Z 7451 to Mirpur Thana,23.9306382,88.9931386,,R745.lrps.htm
,LRP011b,10.058,Culvert,Box culvert,23.9304993,89.9916941,,R745.lrps.htm
,LRP012,10.786,Km Post,Km post broken,23.9293604,88.9846941,,R745.lrps.htm
