Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT)
R812-1,Fatulla (Panchaboti)-Muktarpur Bus Stand,LRPS,0,0,LRP011a,0,10.159,10.159,65.0,1082.0,407.0,0.0,741.0,616.0,106.0,617.0,3589.0,600.0,612.0,1442.0,0.0,7823.0,2054.0,9877.0,9877.0
R812-2,Muktarpur Bus Stand-Int.with Z8121,LRP011a,0,10.159,LRP011a,1841,12,1.841,65.0,1082.0,407.0,0.0,741.0,616.0,106.0,617.0,3589.0,600.0,612.0,1442.0,0.0,7823.0,2054.0,9877.0,9877.0
R812-3,Int.with Z8121-Hatimara (Int.with Z8004),LRP011a,1841,12,LRP014,845,13.22,1.220,65.0,1082.0,407.0,0.0,741.0,616.0,106.0,617.0,3589.0,600.0,612.0,1442.0,0.0,7823.0,2054.0,9877.0,9877.0
R812-4,Hatimara(Int.with Z8004)-Mawa,LRP014,845,13.22,LRPE,0,42.285,29.065,0.0,82.0,91.0,0.0,26.0,238.0,26.0,97.0,1428.0,410.0,186.0,560.0,0.0,2398.0,746.0,3144.0,3144.0
,,,,,,,,,,,,,,,,,,,,,,,,,
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,
