,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRP045b,45.45,Bridge,Bridge end,24.9283049,91.4476941,,R280.lrps.htm
,LRP046,45.5,Km Post,Km post missing,24.9285549,91.4471386,,R280.lrps.htm
,LRP047,46.5,Km Post,Km post missing,24.9334997,91.4384719,,R280.lrps.htm
,LRP048,47.5,Km Post,Km post missing,24.938083,91.4307216,,R280.lrps.htm
,LRP048a,47.522,Bridge,Bridge Start,24.9381108,91.4306104,,R280.lrps.htm
,LRP048b,47.584,Bridge,Bridge End,24.9382219,91.4300271,,R280.lrps.htm
,LRP049,48.69,Km Post,Km post broken,24.9388052,91.4192771,,R280.lrps.htm
,LRP050,49.69,Km Post,Km post broken,24.9396663,91.4094444,,R280.lrps.htm
,LRP051,50.69,Km Post,Km post missing,24.942583,91.4003889,,R280.lrps.htm
,LRP051a,51.122,Bridge,Bridge Start,24.9461108,91.3989441,,R280.lrps.htm
,LRP051b,51.256,Bridge,Bridge End,24.9472219,91.3994163,,R280.lrps.htm
,LRP052,51.69,Km Post,Sunamganj 15 km,24.9510556,91.3987219,,R280.lrps.htm
,LRP053,52.69,Km Post,Km post missing,24.9598611,91.398083,,R280.lrps.htm
,LRP053a,52.809,Bridge,Bridge Start,24.9608611,91.3979719,,R280.lrps.htm
,LRP053b,52.955,Bridge,Bridge End,24.9621111,91.3975274,,R280.lrps.htm
,LRP054,53.81,Km Post,Sunamganj 13 km,24.9685549,91.393333,,R280.lrps.htm
,LRP054a,54.192,"Side Road, Left","Z2807, Dowarabazar Sunamganj road",24.9719438,91.3928052,,R280.lrps.htm
,LRP055,54.83,Km Post,Sunamganj 12 km,24.977666,91.3928608,,R280.lrps.htm
,LRP056,55.83,Km Post,Km post missing,24.9855274,91.3903608,,R280.lrps.htm
,LRP057,56.805,Km Post,Sunamganj 18 km,24.992833,91.3867497,,R280.lrps.htm
,LRP058,57.825,Km Post,Sunamganj 9 km,25.0008889,91.3820549,,R280.lrps.htm
,LRP059,58.8,Km Post,Sunamganj 8 km,25.0086111,91.378666,,R280.lrps.htm
,LRP060,59.86,Km Post,Sunamganj 7 km,25.0173882,91.4188327,,R280.lrps.htm
,LRP061,60.855,Km Post,Sunamganj 6 km,25.0257493,91.3858886,,R280.lrps.htm
,LRP061a,61.577,Bridge,Bridge Start,25.0319993,91.3867497,,R280.lrps.htm
,LRP061b,61.669,Bridge,Bridge End,25.0328049,91.3866941,,R280.lrps.htm
,LRP062,61.865,Km Post,Sunamganj 5 km,25.0345274,91.3863052,,R280.lrps.htm
,LRP062a,62.478,"Side Road, Left","R370, Mymensingh- Sunamganj road",25.0398608,91.3873608,,R280.lrps.htm
,LRP063,62.865,Km Post,Km post missing,25.0431386,91.3886663,,R280.lrps.htm
,LRP064,63.865,Km Post,Km post missing,25.05225,91.3892497,,R280.lrps.htm
,LRP064a,64.855,Bridge,Bridge Start,25.061,91.3911941,,R280.lrps.htm
,LRP064b,64.875,Bridge,Bridge End,25.0613333,91.3913886,,R280.lrps.htm
,LRP064c,64.982,"Side Road, Left","Z2804, Sunamganj- Bishambapur road",25.0616667,91.3916941,,R280.lrps.htm
,LRP065,65.115,Km Post,Sunamganj 2 km,25.0631111,91.3922219,,R280.lrps.htm
,LRP065a,66.105,Culvert,Box culvert,25.0699993,91.3978608,,R280.lrps.htm
,LRP066,66.115,Km Post,Km post missing,25.0700549,91.3979997,,R280.lrps.htm
,LRP066a,66.3,"Side Road, Right","Z2811, Dewarabazar- Sunamganj road",25.0713882,91.3991941,,R280.lrps.htm
,LRPE,66.442,Others,Road end with Modhobazar more on river bank.,25.0725271,91.399083,,R280.lrps.htm
,,,,,,,,R280.lrps.htm
,,,,,,,,R280.lrps.htm
