Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic,source_file
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),Z1802.traffic.htm
Z1802-1,Telegati-Khaza road (Int.with N107),LRPS,0,0,LRPS,2060,2.06,2.060,0.0,0.0,370.0,0.0,0.0,343.0,62.0,423.0,3432.0,585.0,503.0,4490.0,4.0,5215.0,4997.0,10212.0,10212.0,Z1802.traffic.htm
Z1802-2,Int with N107- Allaher Darber Sharif,LRPS,2060,2.06,LRPE,0,9.524,7.464,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,*  NS,Z1802.traffic.htm
,,,,,,,,,,,,,,,,,,,,,,,,,,Z1802.traffic.htm
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,,Z1802.traffic.htm
