,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,"Start at bottoli more infront of RHD sign board and intersection point of N704 & R747, Kustia.",23.8800827,89.0921663,,R747.lrps.htm
,LRP001,0.15,Km Post,Chuadanga 45 km,23.8799438,89.0907497,,R747.lrps.htm
,LRP001a,0.43,Culvert,Box culvert,23.8795271,89.087833,,R747.lrps.htm
,LRP002,1.09,Km Post,Darsana 64 km,23.8760271,89.0830549,,R747.lrps.htm
,LRP003,2.09,Km Post,Km post missing,23.8739716,89.0739716,,R747.lrps.htm
,LRP003a,2.238,Culvert,Box culvert,23.8717771,89.0728049,,R747.lrps.htm
,LRP003b,3.025,Culvert,Box culvert,23.8688882,89.0660556,,R747.lrps.htm
,LRP004,3.04,Km Post,Chuadanga 42km,23.8688049,89.0657222,,R747.lrps.htm
,LRP004a,3.675,Culvert,Box culvert,23.8668327,89.0599444,,R747.lrps.htm
,LRP005,4.02,Km Post,Chuadanga 41km,23.8658056,89.05675,,R747.lrps.htm
,LRP005a,4.332,Culvert,Box culvert,23.8648056,89.0538889,,R747.lrps.htm
,LRP005b,4.541,Culvert,Box culvert,23.864,89.0520556,,R747.lrps.htm
,LRP006,5.014,Km Post,Alamdanga 20km,23.8621389,89.0479441,,R747.lrps.htm
,LRP007,6.014,Km Post,Km post missing,23.8536111,89.0453052,,R747.lrps.htm
,LRP007a,6.424,Culvert,Sluice gate,23.8501667,89.0443052,,R747.lrps.htm
,LRP008,7.014,Km Post,Km post missing,23.8471941,89.0394997,,R747.lrps.htm
,LRP008a,7.2,Bridge,R.C.C bridge start,23.8462497,89.0379719,,R747.lrps.htm
,LRP008b,7.237,Bridge,R.C.C bridge end,23.8460552,89.0376663,,R747.lrps.htm
,LRP008c,7.854,Culvert,Sluice gate,23.8412219,89.0358608,,R747.lrps.htm
,LRP009,8.159,Km Post,Chuadanga 37km,23.8390552,89.0340274,,R747.lrps.htm
,LRP010,9.129,Km Post,Chuadanga 36 km,23.8341663,89.0268049,,R747.lrps.htm
,LRP010a,9.335,Culvert,Pipe Culvert,23.8336108,89.0253049,,R747.lrps.htm
,LRP010b,9.488,Bridge,Girder Bridge Start,23.8345552,89.0233327,,R747.lrps.htm
,LRP010c,9.539,Bridge,R.C.C Gider Bridge end,23.8344163,89.0228604,,R747.lrps.htm
,LRP010d,9.595,Culvert,Pipe Culvert,23.8338608,89.0223049,,R747.lrps.htm
,LRP011,10.079,Km Post,Alamdanga 15km,23.8326104,89.0181382,,R747.lrps.htm
,LRP012,11.049,Km Post,Darsana 54 km,23.8320271,89.0086944,,R747.lrps.htm
,LRP012a,11.81,Culvert,Pipe Culvert,23.8271382,89.0041667,,R747.lrps.htm
,LRP012b,12,Culvert,Pipe Culvert,23.8260827,89.0036111,,R747.lrps.htm
,LRP013,12.009,Km Post,Chuadanga 33km,23.8256382,89.0033889,,R747.lrps.htm
,LRP013a,12.29,Culvert,Pipe culvert,23.8233327,89.0021389,,R747.lrps.htm
,LRP013b,12.739,Culvert,Box Culvert,23.8194438,89.0002778,,R747.lrps.htm
,LRP013c,12.74,Culvert,Box Culvert,23.8197771,89.0001944,,R747.lrps.htm
,LRP014,13.009,Km Post,Km post missing,23.8175271,88.9990274,,R747.lrps.htm
,LRP014a,13.374,"Side Road, Right","Z7465, To Sadarpur",23.8145556,88.998833,,R747.lrps.htm
,LRP015,14.139,Km Post,Darsana 51km,23.8084444,89.0021389,,R747.lrps.htm
,LRP015a,14.3,Culvert,Pipe Culvert,23.8072778,89.0034722,,R747.lrps.htm
,LRP015b,14.924,Culvert,Box Culvert,23.80225,89.0046389,,R747.lrps.htm
,LRP016,15.139,Km Post,Km post missing,23.8000833,89.0039722,,R747.lrps.htm
,LRP017,16.039,Km Post,Chuadanga 29km,23.7982774,88.9990552,,R747.lrps.htm
,LRP017a,16.37,Culvert,Pipe Culvert,23.7959997,88.9987774,,R747.lrps.htm
,LRP018,16.999,Km Post,Chuadanga 28km,23.7902774,88.9984997,,R747.lrps.htm
,LRP018a,17.53,Culvert,Pipe Culvert,23.7863886,88.9979441,,R747.lrps.htm
,LRP018b,17.605,Others,Start of RHD Chuadanga,23.7851386,88.9974719,,R747.lrps.htm
,LRP018b,17.605,Others,Start of RHD Chuadanga,23.7851386,88.9974719,,R747.lrps.htm
,LRP019,18.19,Km Post,Darsona 47 km,23.782166,88.9953608,,R747.lrps.htm
