Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic,source_file
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),Z5701.traffic.htm
Z5701-1,Nilphamari (Kalibari)-Int.with Z5709,LRPS,0,0,LRP002,808,1.818,1.818,2.0,221.0,105.0,0.0,77.0,58.0,66.0,21.0,698.0,1189.0,1528.0,1173.0,0.0,2437.0,2701.0,5138.0,5138.0,Z5701.traffic.htm
Z5701-2,Int.with Z5709-Tengonmari(Int.with Z5022),LRP002,808,1.818,LRP014,479,13.519,11.701,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,*  NS,Z5701.traffic.htm
Z5701-3,Tengonmari(Int.with Z5022)-Jaldhaka (Traffic More),LRP014,479,13.519,LRP020,1450,21.02,7.501,0.0,134.0,74.0,26.0,59.0,66.0,30.0,27.0,437.0,854.0,620.0,444.0,0.0,1707.0,1064.0,2771.0,2771.0,Z5701.traffic.htm
,,,,,,,,,,,,,,,,,,,,,,,,,,Z5701.traffic.htm
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,,Z5701.traffic.htm
