Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic,source_file
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),Z3705.traffic.htm
Z3705-1,Birishiri-Bijoypur Land Port,LRPS,0,0,LRPS,11184,11.184,11.184,0.0,445.0,119.0,5.0,1.0,113.0,20.0,9.0,389.0,2315.0,2419.0,1802.0,90.0,3416.0,4311.0,7727.0,7727.0,Z3705.traffic.htm
,,,,,,,,,,,,,,,,,,,,,,,,,,Z3705.traffic.htm
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,,Z3705.traffic.htm
