,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRP038d,39.04,Culvert,Box Culvert,23.701,91.0665278,,N102.lrps.htm
,LRP039,39.062,Km Post,BBaria 33 km Sylhet 211 km,23.7177493,91.0667216,,N102.lrps.htm
,LRP039a,39.784,Bridge,Bridge start,23.7219993,91.0720271,,N102.lrps.htm
,LRP039b,39.81,Bridge,Bridge End,23.722166,91.072166,,N102.lrps.htm
,LRP040,40.066,Km Post,BBaria 32 km Sylhet 210 km,23.7235271,91.0741104,,N102.lrps.htm
,LRP040a,40.36,Others,Start road Division B. Baria,23.7250827,91.0765271,,N102.lrps.htm
,LRP040a,40.36,Others,Start road Division B. Baria,23.7250827,91.0765271,,N102.lrps.htm
,LRP040b,40.402,Bridge,Bridge start,23.7255549,91.077166,,N102.lrps.htm
,LRP040c,40.462,Bridge,Bridge End,23.7255549,91.077166,,N102.lrps.htm
,LRP041,41.066,Km Post,Km post missing,23.7303327,91.0799438,,N102.lrps.htm
,LRP041a,41.389,Culvert,Box Culvert,23.7329438,91.0811938,,N102.lrps.htm
,LRP042,42.079,Km Post,BBaria 30 km Sylhet208 km,23.7388052,91.0839997,,N102.lrps.htm
,LRP043,43.079,Km Post,Km post missing,23.7468052,91.088333,,N102.lrps.htm
,LRP043a,43.792,Others,Culvert under Constriction,23.7511944,91.0933886,,N102.lrps.htm
,LRP043b,43.825,Culvert,Divission Road,23.7513611,91.0936386,,N102.lrps.htm
,LRP043c,44.007,Cross Road,Z1201,23.7525556,91.094833,,N102.lrps.htm
,LRP044,44.079,Km Post,Km post missing,23.7530556,91.0953886,,N102.lrps.htm
,LRP044a,44.481,Bridge,Bridge start,23.7554167,91.0981386,,N102.lrps.htm
,LRP044b,44.521,Bridge,Bridge End,23.7556389,91.0984163,,N102.lrps.htm
,LRP044c,44.809,Bridge,Bridge start,23.7573611,91.0837219,,N102.lrps.htm
,LRP044d,44.839,Bridge,Bridge End,23.7574167,91.1005278,,N102.lrps.htm
,LRP045,45.079,Km Post,Km post missing,23.7589444,91.1023056,,N102.lrps.htm
,LRP045a,45.399,Culvert,Box Culvert,23.7611111,91.1048056,,N102.lrps.htm
,LRP046,46.111,Km Post,BBaria 26 km Sylhet 204,23.7654722,91.1098056,,N102.lrps.htm
,LRP046a,46.826,Bridge,Bridge start,23.7531944,91.1148611,,N102.lrps.htm
,LRP046b,46.846,Bridge,Bridge End,23.7699716,91.1149444,,N102.lrps.htm
,LRP047,47.072,Km Post,BBaria 25 Sylhet 203 km,23.771416,91.1166111,,N102.lrps.htm
,LRP047a,47.654,Culvert,Box Culvert,23.7749993,91.1206938,,N102.lrps.htm
,LRP048,48.119,Km Post,Bbaria 24 Sylhet 202 km,23.7779438,91.1240827,,N102.lrps.htm
,LRP048a,48.743,Culvert,Box Culvert,23.7816382,91.128666,,N102.lrps.htm
,LRP049,49.119,Km Post,Km post missing,23.783583,91.1317493,,N102.lrps.htm
,LRP049a,49.289,Bridge,Bridge start,23.7844441,91.1330827,,N102.lrps.htm
,LRP049b,49.308,Bridge,Bridge End,23.7845274,91.1332216,,N102.lrps.htm
,LRP050,50.119,Km Post,Km post missing,23.7887219,91.1397219,,N102.lrps.htm
,LRP050a,50.628,Culvert,Box Culvert,23.7913608,91.1437497,,N102.lrps.htm
,LRP050b,51,Bridge,Bridge start,23.7932774,91.1466941,,N102.lrps.htm
,LRP050c,51.015,Bridge,Bridge End,23.4600278,91.1468052,,N102.lrps.htm
,LRP051,51.119,Km Post,Km post missing,23.7938886,91.1476108,,N102.lrps.htm
,LRP051a,51.972,Culvert,Box Culvert,23.8008056,91.1501667,,N102.lrps.htm
,LRP052,52.119,Km Post,Km post missing,23.8020833,91.1504167,,N102.lrps.htm
,LRP052a,52.65,Bridge,Bridge start,23.80675,91.1513056,,N102.lrps.htm
,LRP052b,52.703,Bridge,Bridge End,23.8071667,91.1513889,,N102.lrps.htm
,LRP053,53.119,Km Post,Km post missing,23.8108056,91.1521389,,N102.lrps.htm
,LRP053a,53.447,Bridge,Bridge start,23.8141944,91.1528889,,N102.lrps.htm
,LRP053b,53.491,Bridge,Bridge end,23.8145556,91.153,,N102.lrps.htm
,LRP054,54.17,Km Post,Bbaria 18 km Sylhet 196 km,23.820416,91.15375,,N102.lrps.htm
,LRP055,55.178,Km Post,Bbaria 17 km Sylhet 195 km,23.8293327,91.3005556,,N102.lrps.htm
,LRP055a,55.235,Bridge,Bridge start,23.8298327,91.1551389,,N102.lrps.htm
,LRP055b,55.249,Bridge,Bridge End,23.829916,91.1551389,,N102.lrps.htm
,LRP055c,55.526,Culvert,Box Culvert,23.8323327,91.1555278,,N102.lrps.htm
,LRP056,56.178,Km Post,Km post missing,23.8383052,91.1564167,,N102.lrps.htm
,LRP056a,56.321,"Side Road, Right",Z1202 Road to Akhoura,23.8393608,91.1566111,,N102.lrps.htm
,LRP056b,56.959,Bridge,Bridge start,23.8450274,91.1571389,,N102.lrps.htm
,LRP056c,57.134,Bridge,Bridge End,23.8465552,91.1574444,,N102.lrps.htm
,LRP057,57.178,Km Post,Km post missing,23.8469441,91.1575278,,N102.lrps.htm
,LRP058,58.178,Km Post,Km post missing,23.85575,91.1591389,,N102.lrps.htm
,LRP058a,58.899,Bridge,Bridge start,23.8606111,91.1552222,,N102.lrps.htm
,LRP058b,58.935,Bridge,Bridge End,23.8608056,91.1549722,,N102.lrps.htm
,LRP059,59.178,Km Post,Km post missing,23.8621667,91.1532778,,N102.lrps.htm
,LRP059a,59.368,Culvert,Box Culvert,23.8632222,91.1519444,,N102.lrps.htm
,LRP059b,59.904,Bridge,Bridge start,23.8663333,91.1479997,,N102.lrps.htm
,LRP059c,59.92,Bridge,Bridge End,23.8664444,91.1478608,,N102.lrps.htm
,LRP060,60.178,Km Post,Km post missing,23.8748604,91.1409997,,N102.lrps.htm
,LRP060a,61.114,Bridge,Bridge start,23.8748604,91.1409997,,N102.lrps.htm
,LRP060b,61.142,Bridge,Bridge End,23.8750549,91.1408608,,N102.lrps.htm
,LRP061,61.178,Km Post,Km post missing,23.8752771,91.1405274,,N102.lrps.htm
,LRP062,62.25,Km Post,BBaria 10 km Sylhet 188 km,23.8843052,91.1353052,,N102.lrps.htm
,LRP062a,62.419,"Side Road, Right",Z1216 to Akhaowera,23.8856941,91.1346941,,N102.lrps.htm
,LRP062b,62.598,Culvert,Box Culvert,23.8840274,91.1340274,,N102.lrps.htm
,LRP062c,63.265,Culvert,Box Culvert,23.8924719,91.1312771,,N102.lrps.htm
,LRP063,63.312,Km Post,BBaria 9 Sylhet 187 km,23.8929441,91.1310271,,N102.lrps.htm
,LRP063a,63.527,Bridge,Bridge start,23.8946386,91.1300827,,N102.lrps.htm
,LRP063b,63.551,Bridge,Bridge End,23.894833,91.1299993,,N102.lrps.htm
,LRP064,64.279,Km Post,B Baria 8 km Sylhet 186 km,25.9009444,91.1274993,,N102.lrps.htm
,LRP064a,64.564,"Side Road, Left",R203 on left to Nabinagar,23.9033333,91.1266382,,N102.lrps.htm
,LRP064b,64.832,Bridge,Bridge start,23.9056389,91.1258327,,N102.lrps.htm
,LRP064c,64.884,Bridge,Bridge End,23.9060833,91.1257216,,N102.lrps.htm
,LRP065,65.279,Km Post,Km post missing,23.9094722,91.1245549,,N102.lrps.htm
,LRP065a,65.955,Culvert,Box Culvert,23.9152778,91.122666,,N102.lrps.htm
,LRP066,66.298,Km Post,BBaria 6 km,23.918166,91.1216938,,N102.lrps.htm
,LRP066a,66.958,Culvert,Box Culvert,23.9238049,91.1198327,,N102.lrps.htm
,LRP067,67.302,Km Post,BBaria5 Sylhet 183 km,23.9268327,91.1188327,,N102.lrps.htm
,LRP067a,67.415,Culvert,Box Culvert,23.9278049,91.1185271,,N102.lrps.htm
,LRP067b,68.249,Bridge,Start of Bridge,23.9348608,91.1161111,,N102.lrps.htm
,LRP068,68.302,Km Post,Km post missing,23.9354441,91.1161111,,N102.lrps.htm
,LRP068a,68.312,Bridge,End of Bridge,23.9354997,91.1160833,,N102.lrps.htm
,LRP069,69.319,Km Post,Bbaria 3 Sylhet 181 km,23.944333,91.116666,,N102.lrps.htm
,LRP069a,69.905,Culvert,Box Culvert,23.949583,91.1169993,,N102.lrps.htm
,LRP070,70.365,Km Post,BBaria 2 Sylhet180 km,23.9536389,91.1168327,,N102.lrps.htm
,LRP070a,70.557,Bridge,Bridge start,23.9551944,91.1163889,,N102.lrps.htm
,LRP070b,70.654,Bridge,Bridge End,23.9561111,91.1160556,,N102.lrps.htm
,LRP070c,70.784,"Side Road, Right",N103 on Right,23.9570833,91.1155556,,N102.lrps.htm
,LRP071,71.365,Km Post,Km post missing,23.9582222,91.1100556,,N102.lrps.htm
,LRP072,72.365,Km Post,Km post missing,23.96125,91.1020556,,N102.lrps.htm
,LRP072a,72.901,Rail Road Crossing,Rail Road Crossing,23.966,91.1015278,,N102.lrps.htm
,LRP073,73.365,Km Post,Km post missing,23.9701382,91.10125,,N102.lrps.htm
,LRP073a,73.428,Bridge,Bridge Start,23.1011944,91.1011944,,N102.lrps.htm
,LRP073b,73.462,Bridge,Bridge End,23.9709716,91.1011667,,N102.lrps.htm
,LRP074,74.365,Km Post,Km post missing,23.9790549,91.1003333,,N102.lrps.htm
,LRP074a,74.69,"Side Road, Left",Z1210 to Lalpur,23.9819438,91.10025,,N102.lrps.htm
,LRP075,75.365,Km Post,Km post missing,23.987583,91.1025278,,N102.lrps.htm
,LRP076,76.365,Km Post,Km post missing,23.9948886,91.1081667,,N102.lrps.htm
,LRP076a,76.599,"Side Road, Right",N 103 on Right,23.9967497,91.10925,,N102.lrps.htm
,LRP077,76.68,Km Post,Madheppur 28 km Sylhet 175 km,23.9974719,91.1093056,,N102.lrps.htm
,LRP077a,77.156,Bridge,Bridge Start,24.0016944,91.1095833,,N102.lrps.htm
,LRP077b,77.178,Bridge,Bridge End,24.0018611,91.1095556,,N102.lrps.htm
,LRP078,77.689,Km Post,Madhebpur 27 km sylhet 174,24.0064444,91.1086389,,N102.lrps.htm
,LRP078a,78.08,Culvert,Box Culvert,24.0098333,91.1093333,,N102.lrps.htm
,LRP078b,78.465,Culvert,Box Culvert,24.0132778,91.1097222,,N102.lrps.htm
,LRP079,78.689,Km Post,Km post missing,24.0152778,91.11,,N102.lrps.htm
,LRP079a,78.934,Culvert,Box Culvert,24.0173882,91.1103056,,N102.lrps.htm
,LRP080,79.699,Km Post,Post Convened with Send,24.0242493,91.1118056,,N102.lrps.htm
,LRP080a,80.073,Culvert,Box Culvert,24.0275271,91.1124444,,N102.lrps.htm
,LRP081,80.699,Km Post,Km post missing,24.0330827,91.1129167,,N102.lrps.htm
,LRP082,81.714,Km Post,Madhebpur 23 km Sylhet170 km,24.0421108,91.1139722,,N102.lrps.htm
,LRP082a,82.133,Culvert,Box Culvert,24.045833,91.1146667,,N102.lrps.htm
,LRPE,82.682,Others,Meet with N 2 at Sanail,24.0506111,91.1146667,,N102.lrps.htm
,,,,,,,,N102.lrps.htm
,,,,,,,,N102.lrps.htm
