,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,Intersection with Z1031,23.0096667,91.3994163,,N104.lrps.htm
,LRPSa,0.445,Culvert,Box culvert,23.0092778,91.3952497,,N104.lrps.htm
,LRP001,1,Km Post,Km post missing,23.0093056,91.3898052,,N104.lrps.htm
,LRP001a,1.878,Cross Road,Right to Comilla Left to Chittagong,23.0095278,91.3814438,,N104.lrps.htm
,LRP002,2,Km Post,Km post missing,23.0095278,91.3803604,,N104.lrps.htm
,LRP002a,2.676,Culvert,Box culvert,23.0098611,91.3737216,,N104.lrps.htm
,LRP003,3,Km Post,"Begumgonj 33 km,Maijdee 43 km",23.0094444,91.3704716,,N104.lrps.htm
,LRP004,4.08,Km Post,"Begumgonj 32 km,Maijdee 42 km",23.0071667,91.3607778,,N104.lrps.htm
,LRP004a,4.35,"Side Road, Right",Road to Gazirhat (Z1444),23.00625,91.3583611,,N104.lrps.htm
,LRP004b,4.77,Culvert,Box culvert,23.0045556,91.3546389,,N104.lrps.htm
,LRP005,4.8,Km Post,"Begumgonj 31 km,Maijdee 41 km",23.0044444,91.3543889,,N104.lrps.htm
,LRP006,5.8,Km Post,"Begumgonj 30 km,Maijdee 40 km",22.9990552,91.3471386,,N104.lrps.htm
,LRP007,6.81,Km Post,"Begumgonj 29 km,Maijdee 39 km",22.990583,91.3458886,,N104.lrps.htm
,LRP008,7.83,Km Post,"Begumgonj 28 km,Maijdee 38 km",22.9840274,91.3404719,,N104.lrps.htm
,LRP008a,7.99,Culvert,Box culvert,22.983583,91.3389997,,N104.lrps.htm
,LRP008b,8.18,Bridge,Bridge start,22.9825827,91.3375274,,N104.lrps.htm
,LRP008c,8.22,Bridge,Bridge end,22.9818882,91.3371108,,N104.lrps.htm
,LRP008d,8.315,"Side Road, Right",Road to Senbagh (Z1443),22.9815271,91.3369163,,N104.lrps.htm
,LRP009,8.81,Km Post,"Begumganj 27 km,Maijdee 37 km",22.9772216,91.3354997,,N104.lrps.htm
,LRP009a,9.452,Culvert,Box culvert,22.9715827,91.3343608,,N104.lrps.htm
,LRP010,10.03,Km Post,"Begumganj 26 km,Maijdee 36 km",22.9832216,91.3336663,,N104.lrps.htm
,LRP010a,10.628,Culvert,Box culvert,22.9611111,91.3330549,,N104.lrps.htm
,LRP011,11,Km Post,"Begumganj 25 km,Maijdee 35 km",22.9580556,91.3317216,,N104.lrps.htm
,LRP011a,11.75,Bridge,Bridge start,22.9538611,91.326166,,N104.lrps.htm
,LRP011b,11.815,Bridge,Bridge end,22.9535278,91.3257493,,N104.lrps.htm
,LRP012,11.862,Km Post,"Begumganj 24 km,Maijdee 34 km",22.9532778,91.3253882,,N104.lrps.htm
,LRP013,12.862,Km Post,"Begumganj 23 km,Maijdee 33 km",22.9473886,91.3180271,,N104.lrps.htm
,LRP013a,13.022,Culvert,Box culvert,22.9465274,91.3168604,,N104.lrps.htm
