Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic,source_file
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),R681.traffic.htm
R681-1,Bijoynagar-Uzanpara(Matikata),LRPS,0,0,LRPS,13230,13.23,13.230,20.0,91.0,122.0,47.0,46.0,24.0,20.0,21.0,851.0,465.0,640.0,208.0,0.0,1707.0,848.0,2555.0,2555.0,R681.traffic.htm
,,,,,,,,,,,,,,,,,,,,,,,,,,R681.traffic.htm
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,,R681.traffic.htm
