,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,Start of road from Basabo Bishwa road end of Fly over.,23.7398052,90.4275827,,R802.lrps.htm
,LRP001,1,Km Post,Km post missing,23.7418886,90.4368052,,R802.lrps.htm
,LRP001a,1.85,"Turn off, Left","Turn off ,Left",23.7449997,90.4443052,,R802.lrps.htm
,LRP002,2,Km Post,Km Post Missing,23.7461386,90.4449719,,R802.lrps.htm
,LRP003,3,Km Post,Km Post Missing,23.7524722,90.4516667,,R802.lrps.htm
,LRP003a,3.24,Culvert,Box Culvert,23.7538611,90.4535,,R802.lrps.htm
,LRP004,4,Km Post,Km Post Missing,23.758,90.4595,,R802.lrps.htm
,LRP004a,4.165,Culvert,Pipe Culvert,23.7587222,90.4607222,,R802.lrps.htm
,LRP004b,4.323,Bridge,Bridge start,23.7599167,90.4623611,,R802.lrps.htm
,LRPE,7.5,Others,End of road at Bridge End With Trimohoni Bazar Gudaraghat.,23.7601111,90.4634722,,R802.lrps.htm
,,,,,,,,R802.lrps.htm
,,,,,,,,R802.lrps.htm
