,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRP012,12.06,Km Post,Chittagong 12 km,22.445083,91.9359997,,R163.lrps.htm
,LRP012a,12.225,Culvert,Box Culvert,22.4459441,91.9371108,,R163.lrps.htm
,LRP013,13.06,Km Post,Km post missing,22.4506944,91.9427774,,R163.lrps.htm
,LRP013a,13.105,Culvert,Box Culvert,22.4508333,91.9431663,,R163.lrps.htm
,LRP013b,13.364,Bridge,Bridge start,22.4515,91.9456386,,R163.lrps.htm
,LRP013c,13.392,Bridge,Bridge end,22.4515278,91.9457497,,R163.lrps.htm
,LRP013d,13.959,Culvert,Box Culvert,22.45375,91.9506111,,R163.lrps.htm
,LRP014,14.072,Km Post,Kaptai 33.5 km Pahartali 2 km,22.4542222,91.9543056,,R163.lrps.htm
,LRP014a,14.662,Culvert,Pipe Culvert,22.456,91.9568611,,R163.lrps.htm
,LRP014b,15.192,Culvert,Box Culvert,22.4574722,91.9615,,R163.lrps.htm
,LRP015,15.255,Km Post,Inf missing,22.4577222,91.9620278,,R163.lrps.htm
,LRP015a,15.753,Cross Road,Left to Ragzen right to katakhali Z1012,22.4592222,91.9665833,,R163.lrps.htm
,LRP016,16.082,Km Post,Inf missing,22.4596389,91.9696938,,R163.lrps.htm
,LRP016a,16.827,Culvert,Box Culvert,22.4605556,91.976666,,R163.lrps.htm
,LRP017,17.207,Km Post,Inf missing,22.4610556,91.9803327,,R163.lrps.htm
,LRP018,18.088,Km Post,Kaptai 29.5 km,22.4617222,91.9971941,,R163.lrps.htm
,LRP019,19.088,Km Post,Km post missing,22.4623056,91.9984441,,R163.lrps.htm
,LRP020,20.087,Km Post,Isakhali 4 km,22.46025,92.0077778,,R163.lrps.htm
,LRP020a,20.49,Culvert,Pipe culvert,22.46025,92.0077778,,R163.lrps.htm
,LRP020b,20.94,Culvert,Slab culvert,22.4584444,92.0116111,,R163.lrps.htm
,LRP021,21.087,Km Post,Km post missing,22.4568056,92.0164444,,R163.lrps.htm
,LRP021a,21.484,Culvert,Box Culvert,22.4572778,92.0202216,,R163.lrps.htm
,LRP022,22.087,Km Post,Km post missing,22.4580833,92.0259438,,R163.lrps.htm
,LRP022a,22.971,Culvert,Slab culvert,22.4598056,92.0340552,,R163.lrps.htm
,LRP022b,23.059,Culvert,Box Culvert,22.4600278,92.0349163,,R163.lrps.htm
,LRP023,23.087,Km Post,Km post missing,22.4600833,92.0351386,,R163.lrps.htm
,LRP023a,23.911,Culvert,Box Culvert,22.4630556,92.0422497,,R163.lrps.htm
,LRP024,24.122,Km Post,Inf missing,22.4616667,92.0442774,,R163.lrps.htm
,LRP024a,24.269,Culvert,Box Culvert,22.46275,92.045833,,R163.lrps.htm
,LRP024b,24.704,Culvert,Box Culvert,22.4639167,92.0496108,,R163.lrps.htm
,LRP025,25.122,Km Post,Km post missing,22.4654444,92.0532778,,R163.lrps.htm
,LRP025a,25.248,Culvert,Box culvert,22.4658333,92.05425,,R163.lrps.htm
,LRP025b,25.651,Bridge,Sluice ghat start,22.4669438,92.0578333,,R163.lrps.htm
,LRP025c,25.721,Bridge,Sluice ghat end,22.4669438,92.0584444,,R163.lrps.htm
,LRP025d,25.753,Bridge,Sluice ghat start,22.4169716,92.0587222,,R163.lrps.htm
,LRP025e,25.79,Bridge,Sluice ghat end,22.4669716,92.0590556,,R163.lrps.htm
,LRP026,26.189,Km Post,Inf missing,22.467916,92.0626111,,R163.lrps.htm
,LRP026a,26.308,Culvert,Box Culvert,22.4679716,92.0637778,,R163.lrps.htm
,LRP026b,26.476,Culvert,Slab Culvert,22.4680827,92.0653333,,R163.lrps.htm
,LRP027,27.189,Km Post,Km post missing,22.4650556,92.0713604,,R163.lrps.htm
,LRP027a,27.594,Bridge,Bridge start,22.46325,92.0747771,,R163.lrps.htm
,LRP027b,27.618,Bridge,Bridge end,22.4631944,92.0749716,,R163.lrps.htm
,LRP027c,27.906,"Side Road, Left",Z 1617 left to Gabtoli right to Maniamiagor,22.4627222,92.0776938,,R163.lrps.htm
,LRP028,28.177,Km Post,Inf missing,22.4623611,92.0802771,,R163.lrps.htm
,LRP028a,28.342,Culvert,Box Culvert,22.4620833,92.0818604,,R163.lrps.htm
,LRP028b,28.957,Culvert,Box Culvert,22.4611667,92.0877219,,R163.lrps.htm
,LRP029,29.177,Km Post,Km post missing,22.4611667,92.089833,,R163.lrps.htm
,LRP029a,29.567,Culvert,Box Culvert,22.4612222,92.093583,,R163.lrps.htm
,LRP030,30.207,Km Post,Inf missing,22.4618056,92.0996108,,R163.lrps.htm
,LRP030a,30.239,Culvert,Pipe Culvert,22.4618056,92.0999441,,R163.lrps.htm
,LRP031,31.207,Km Post,Km post missing,22.4630278,92.1092778,,R163.lrps.htm
,LRP032,32.207,Km Post,Kaptai 15.5 km Licubegar 1 km,22.4643889,92.1188327,,R163.lrps.htm
,LRP032a,32.446,Culvert,Box Culvert,22.465,92.1208327,,R163.lrps.htm
,LRP033,33.207,Km Post,Km post missing,22.4684716,92.1271938,,R163.lrps.htm
,LRPE,33.436,Others,End of Road at Chandragona Intersection R161.,22.4695827,92.1290549,,R163.lrps.htm
,,,,,,,,R163.lrps.htm
,,,,,,,,R163.lrps.htm
