,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,"Start from Daratana more Traffic Island,Intersection with N-707,Jessore.",23.1665833,89.2095,,N702.lrps.htm
,LRPSa,0.045,Monument,Bhoyrab Chalttor,23.1670271,89.2095,,N702.lrps.htm
,LRP001,0.047,Km Post,Info Not clear,23.1670549,89.2095278,,N702.lrps.htm
,LRP001a,0.055,Bridge,Daratana bridge start,23.1671104,89.2095556,,N702.lrps.htm
,LRP001b,0.075,Bridge,Bridge end,23.1672771,89.2095833,,N702.lrps.htm
,LRP001c,0.205,Culvert,Cross Drain,23.1682216,89.2102222,,N702.lrps.htm
,LRP002,0.985,Km Post,Info not clear,23.172666,89.214,,N702.lrps.htm
,LRP002a,1.522,Cross Road,"N-708,Jessore town alternate road",23.1770549,89.2142778,,N702.lrps.htm
,LRP003,1.98,Km Post,Km post missng,23.1810271,89.2140278,,N702.lrps.htm
,LRP004,3.01,Km Post,"Faridpur 86 km,Kushtia 84 km",23.1906941,89.2145278,,N702.lrps.htm
,LRP005,4.02,Km Post,"Doulotdia 117 km,Magura 40 km",23.1991941,89.2175549,,N702.lrps.htm
,LRP005a,4.912,Culvert,Box culvert,23.2070556,89.2198604,,N702.lrps.htm
,LRP006,5,Km Post,"Faridpur 84 km,Magura 39 km",23.2078333,89.220166,,N702.lrps.htm
,LRP007,6.005,Km Post,"Dhaka 215 km,Magura 38 km",23.2151944,89.2259438,,N702.lrps.htm
,LRP007a,6.434,Culvert,Box culvert,23.2185549,89.2284438,,N702.lrps.htm
,LRP008,7.01,Km Post,"Kushtia 80 km,Simakhali 15 km",23.2233327,89.2298604,,N702.lrps.htm
,LRP008a,7.305,Culvert,Box culvert,23.2258604,89.2299716,,N702.lrps.htm
,LRP008b,7.925,Culvert,Box culvert,23.2313049,89.2312771,,N702.lrps.htm
,LRP009,8,Km Post,"Faridpur 81 km,Magura 36 km",23.2320827,89.2314438,,N702.lrps.htm
,LRP009a,8.642,Culvert,Box culvert,23.2398886,89.2321104,,N702.lrps.htm
,LRP009b,8.875,Culvert,Box Culvert,23.2398886,89.2321382,,N702.lrps.htm
,LRP010,8.995,Km Post,"Dhaka 212 km,Magura 35 km",23.2409719,89.2319438,,N702.lrps.htm
,LRP010a,9.172,Culvert,Box culvert,23.2424719,89.2315827,,N702.lrps.htm
,LRP011,9.99,Km Post,Magura 34 km,23.249083,89.232666,,N702.lrps.htm
,LRP011a,10.014,Culvert,Box culvert,23.2491941,89.2327493,,N702.lrps.htm
,LRP011b,10.787,Culvert,Box culvert,23.2553889,89.2354719,,N702.lrps.htm
,LRP012,10.99,Km Post,Kushtia 76 km,23.2568056,89.2366108,,N702.lrps.htm
,LRP012a,11.965,Culvert,Box culvert,23.2645833,89.2402774,,N702.lrps.htm
,LRP013,11.99,Km Post,"Doulotdia 109 km,Magura 32 km",23.2814438,89.2403886,,N702.lrps.htm
,LRP014,12.99,Km Post,Km post broken,23.2727216,89.2445552,,N702.lrps.htm
,LRP015,13.99,Km Post,"Kushtia 73 km,Simakhali 9 km",23.2747771,89.2534167,,N702.lrps.htm
