Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT)
R550-1,Mokamtala(int.with N5)-Amtoli(Int.with Z5507),LRPS,0,0,LRP004,1446,5.476,5.476,9.0,775.0,916.0,146.0,174.0,219.0,206.0,228.0,983.0,1114.0,605.0,787.0,0.0,4770.0,1392.0,6162.0,6162.0
R550-2,Amtoli(Int.with Z5507)-Kalai(Int.with Z5509),LRP004,1446,5.476,LRP024,20,24.06,18.584,9.0,775.0,916.0,146.0,174.0,219.0,206.0,228.0,983.0,1114.0,605.0,787.0,0.0,4770.0,1392.0,6162.0,6162.0
R550-3,Kalai(Int.with Z5509)-Bottali(Int.with Z5501),LRP024,20,24.06,LRP028,580,28.63,4.570,9.0,775.0,916.0,146.0,174.0,219.0,206.0,228.0,983.0,1114.0,605.0,787.0,0.0,4770.0,1392.0,6162.0,6162.0
R550-4,Bottali(Int.with Z5501)-Hitchmi Bazar(Int.with Z5504),LRP028,580,28.63,LRP032,250,32.22,3.590,9.0,775.0,916.0,146.0,174.0,219.0,206.0,228.0,983.0,1114.0,605.0,787.0,0.0,4770.0,1392.0,6162.0,6162.0
R550-5,Hitchmi Bazar(Int.with Z5504)-Pachur more (int.with R545 & Z5503),LRP032,250,32.22,LRP036,900,36.84,4.620,9.0,775.0,916.0,146.0,174.0,219.0,206.0,228.0,983.0,1114.0,605.0,787.0,0.0,4770.0,1392.0,6162.0,6162.0
,,,,,,,,,,,,,,,,,,,,,,,,,
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,
