Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic,source_file
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),Z5559.traffic.htm
Z5559-1,Balashighat-Sayedpur,LRPS,0,0,LRPS,1200,1.2,1.200,0.0,320.0,202.0,0.0,8.0,13.0,22.0,3.0,295.0,511.0,538.0,418.0,0.0,1374.0,956.0,2330.0,2330.0,Z5559.traffic.htm
,,,,,,,,,,,,,,,,,,,,,,,,,,Z5559.traffic.htm
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,,Z5559.traffic.htm
