Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic,source_file
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),Z1066.traffic.htm
Z1066-1,Sonargaon College-Int.with Z1061,LRPS,0,0,LRP003,2300,4.843,4.843,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,*  NS,Z1066.traffic.htm
Z1066-2,Int.with Z1061-Nabiganj,LRP003,2300,4.843,LRPE,0,7.271,2.428,0.0,238.0,314.0,0.0,0.0,208.0,34.0,112.0,3210.0,614.0,469.0,799.0,0.0,4730.0,1268.0,5998.0,5998.0,Z1066.traffic.htm
,,,,,,,,,,,,,,,,,,,,,,,,,,Z1066.traffic.htm
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,,Z1066.traffic.htm
