,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,Road start from N 1 at Signboard more,23.6936663,90.4808327,,R111.lrps.htm
,LRPSa,0.598,Culvert,Box Culvert,23.6886663,90.4814716,,R111.lrps.htm
,LRPSb,0.741,Culvert,Box Culvert,23.6871108,90.481666,,R111.lrps.htm
,LRP001,1,Km Post,Km post missing,23.6847774,90.4820271,,R111.lrps.htm
,LRP002,2,Km Post,Km post missing,23.675916,90.4827771,,R111.lrps.htm
,LRP002a,2.31,Culvert,Box Culvert,23.6733049,90.483833,,R111.lrps.htm
,LRP002b,2.852,Culvert,Box Culvert,23.6684716,90.485333,,R111.lrps.htm
,LRP003,3,Km Post,Km post missing,23.6672216,90.4857497,,R111.lrps.htm
,LRP004,4,Km Post,Km post missing,23.6586389,90.4885274,,R111.lrps.htm
,LRP004a,4.965,Culvert,Box Culvert,23.6505,90.4916663,,R111.lrps.htm
,LRP005,5.05,Km Post,Info missing,23.6501111,90.4916941,,R111.lrps.htm
,LRP005a,5.29,Culvert,Box Culvert,23.6485552,90.4924163,,R111.lrps.htm
,LRP005b,5.48,Culvert,Box Culvert,23.6460274,90.4931386,,R111.lrps.htm
,LRP006,6.05,Km Post,Km post missing,23.6413608,90.4942774,,R111.lrps.htm
,LRP007,7.07,Km Post,Info missing,23.6322771,90.4960274,,R111.lrps.htm
,LRP008,8.07,Km Post,Km post missing,23.6240827,90.4994441,,R111.lrps.htm
,LRPE,8.105,Others,Road end with intersection of R 810 at Chasara,23.6239438,90.4998052,,R111.lrps.htm
,,,,,,,,R111.lrps.htm
,,,,,,,,R111.lrps.htm
