,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,"Start of road from R880 at Patuakhali RHD Division only at Amtali Infront of R.H.D Sign Board Amtali,Barguna",22.133166,90.2305549,,R881.lrps.htm
,LRP001,1,Km Post,"Kuakata 40 km,Khepupara 17 km",22.1242771,90.2315827,,R881.lrps.htm
,LRP001a,1.45,Culvert,Box culvert,22.1204993,90.2309716,,R881.lrps.htm
,LRP002,2,Km Post,"Kuakata 39 km,Khepupara 16 km",22.1155,90.2298049,,R881.lrps.htm
,LRP003,3.01,Km Post,"Kuakata 38 km,Khepupara 15 km",22.1066111,90.228416,,R881.lrps.htm
,LRP003a,3.882,Culvert,Box culvert,22.0988608,90.2283049,,R881.lrps.htm
,LRP004,4.01,Km Post,"Kuakata 37 km,Khepupara 14 km",22.0976941,90.2285271,,R881.lrps.htm
,LRP005,5.02,Km Post,"Kuakata 36 km,Khepupara 13 km",22.0888052,90.2301382,,R881.lrps.htm
,LRP005a,5.734,Bridge,R.C.C Bridge start,22.0825549,90.2304438,,R881.lrps.htm
,LRP005b,5.75,Bridge,R.C.C Bridge end,22.0823882,90.2303882,,R881.lrps.htm
,LRP006,6.02,Km Post,"Kuakata 35 km,Khepupara 12 km",22.0801382,90.2294993,,R881.lrps.htm
,LRP006a,6.292,Culvert,Box culvert,22.0784993,90.2303049,,R881.lrps.htm
,LRP007,7.006,Km Post,"Kuakata 34 km,Khepupara 11 km",22.0737493,90.235583,,R881.lrps.htm
,LRP008,8.026,Km Post,Km post broken,22.0647222,90.2371941,,R881.lrps.htm
,LRP009,9.096,Km Post,"Kuakata 32 km,Khepupara 9 km",22.05575,90.2382219,,R881.lrps.htm
,LRP009a,9.298,Culvert,Box culvert,22.0533889,90.2385274,,R881.lrps.htm
,LRP010,10.026,Km Post,"Kuakata 31 km,Khepupara 8 km",22.0468052,90.239333,,R881.lrps.htm
,LRP010a,10.162,Culvert,Box culvert,22.0455552,90.2394719,,R881.lrps.htm
,LRP011,11.026,Km Post,"Kuakata 30 km,Khepupara 7 km",22.038333,90.2408608,,R881.lrps.htm
,LRP011a,11.564,Culvert,Box culvert,22.0334441,90.2412774,,R881.lrps.htm
,LRP012,12.026,Km Post,"Kuakata 29 km,Khepupara 6 km",22.0300549,90.2430274,,R881.lrps.htm
,LRP012a,12.331,Culvert,Box culvert,22.0276938,90.2443052,,R881.lrps.htm
,LRP013,13.026,Km Post,Info.Not Clear,22.0225271,90.2408608,,R881.lrps.htm
,LRP014,14.026,Km Post,"Kuakata 28 km,Khepupara 4 km",22.0143056,90.2369997,,R881.lrps.htm
,LRP014a,14.238,Culvert,Box culvert,22.0124444,90.2363608,,R881.lrps.htm
,LRP015,15.026,Km Post,Km post missing,22.0057778,90.233166,,R881.lrps.htm
,LRP016,16.026,Km Post,"Kuakata 26 km,Khepupara 3 km",21.9989719,90.2273882,,R881.lrps.htm
,LRP017,17.026,Km Post,"Kuakata 25 km,Khepupara 2 km",21.9929163,90.2205549,,R881.lrps.htm
,LRP017a,17.971,Others,Ferry Ghat Start,21.9846108,90.2180827,,R881.lrps.htm
,LRP018,18.026,Km Post,Km in River,21.9841663,90.2181382,,R881.lrps.htm
,LRP018a,18.311,Others,Ferry Ghat End,21.9820827,90.2173327,,R881.lrps.htm
,LRP019,19.026,Km Post,Km post missing,21.9767493,90.2135,,R881.lrps.htm
,LRP019a,19.39,Culvert,Box culvert,21.974916,90.2114167,,R881.lrps.htm
,LRP019b,19.752,Culvert,Box culvert,21.9722493,90.2084444,,R881.lrps.htm
,LRP019c,19.92,Culvert,Box culvert,21.9711104,90.2071667,,R881.lrps.htm
,LRP020,20.026,Km Post,Km post missing,21.9704993,90.2065,,R881.lrps.htm
,LRP020a,20.286,Culvert,Box culvert,21.9690549,90.2046389,,R881.lrps.htm
,LRP021,21.026,Km Post,Km post missing,21.9648889,90.1987497,,R881.lrps.htm
,LRP022,22.026,Km Post,Km post missing,21.9594722,90.1911108,,R881.lrps.htm
,LRP022a,22.686,Culvert,R.C.C culvert,21.9559722,90.1860274,,R881.lrps.htm
,LRP023,23.026,Km Post,Km post missing,21.9538056,90.1835274,,R881.lrps.htm
,LRP024,24.026,Km Post,Km post missing,21.947833,90.1763882,,R881.lrps.htm
,LRP024a,24.621,Culvert,Box culvert,21.9435552,90.1727493,,R881.lrps.htm
,LRP025,25.026,Km Post,Km post missing,21.9408052,90.1705271,,R881.lrps.htm
,LRP025a,25.906,Culvert,Box culvert,21.9343608,90.1652778,,R881.lrps.htm
,LRP026,26.026,Km Post,Km post missing,21.9333886,90.1643889,,R881.lrps.htm
,LRP026a,26.226,Culvert,Box culvert,21.9320271,90.1631111,,R881.lrps.htm
,LRP026b,26.776,Culvert,Box culvert,21.9279993,90.1601389,,R881.lrps.htm
,LRP027,27.026,Km Post,Km post missing,21.9261104,90.15875,,R881.lrps.htm
,LRP027a,27.237,Culvert,Box culvert,21.9245549,90.1574444,,R881.lrps.htm
,LRP027b,27.812,Culvert,Box culvert,21.9205271,90.1540278,,R881.lrps.htm
,LRP028,28.026,Km Post,Km post missing,21.9189716,90.1526389,,R881.lrps.htm
,LRP028a,28.052,Culvert,Box culvert,21.9189438,90.1525833,,R881.lrps.htm
,LRP028b,28.926,Culvert,Box culvert,21.9126111,90.1472774,,R881.lrps.htm
,LRP029,29.026,Km Post,Km post missing,21.9116667,90.1467219,,R881.lrps.htm
,LRP029a,29.334,Culvert,Box culvert,21.9091389,90.1454997,,R881.lrps.htm
,LRP029b,29.766,Culvert,Box culvert,21.9056111,90.143833,,R881.lrps.htm
,LRP030,30.026,Km Post,Km post missing,21.9037222,90.1428608,,R881.lrps.htm
,LRP030a,30.762,Others,Ferry ghat start,21.8975552,90.1407774,,R881.lrps.htm
,LRP031,31.026,Km Post,Km in River,21.8954997,90.1402219,,R881.lrps.htm
,LRP031a,31.116,Others,Ferry ghat end,21.894833,90.1396941,,R881.lrps.htm
,LRP032,32.026,Km Post,Km post missing,21.8868886,90.138583,,R881.lrps.htm
,LRP032a,32.116,Culvert,Box culvert,21.886333,90.1382774,,R881.lrps.htm
,LRP032b,32.776,Culvert,Box culvert,21.8809993,90.1352497,,R881.lrps.htm
,LRP033,33.026,Km Post,Km post missing,21.8788882,90.1340274,,R881.lrps.htm
,LRP033a,33.372,Culvert,Box culvert,21.876166,90.1324716,,R881.lrps.htm
,LRP033b,33.88,Culvert,Box culvert,21.872666,90.1305549,,R881.lrps.htm
,LRP034,34.026,Km Post,Km post missing,21.8708327,90.1295271,,R881.lrps.htm
,LRP035,35.026,Km Post,Km post missing,21.86275,90.1257216,,R881.lrps.htm
,LRP035a,35.334,Bridge,R.C.C Bridge start,21.86025,90.1256382,,R881.lrps.htm
,LRP035b,35.356,Bridge,R.C.C Bridge end,21.86,90.1255827,,R881.lrps.htm
,LRP035c,35.726,Others,Ferry ghat Start,21.8566944,90.1251938,,R881.lrps.htm
,LRP035d,35.809,Others,Ferry Ghat end,21.8558056,90.1247493,,R881.lrps.htm
,LRP036,36.026,Km Post,Km post missing,21.8539722,90.1246938,,R881.lrps.htm
,LRP036a,37.016,Culvert,Box culvert,21.8453052,90.1238049,,R881.lrps.htm
,LRP037,37.026,Km Post,Km post missing,21.8451941,90.1238049,,R881.lrps.htm
,LRP038,38.026,Km Post,Km post missing,21.8449997,90.1228604,,R881.lrps.htm
,LRP038a,38.886,Bridge,Baily Bridge start,21.8283604,90.1219993,,R881.lrps.htm
,LRP038b,38.908,Bridge,Baily Bridge end,21.8281382,90.1219993,,R881.lrps.htm
,LRP039,39.026,Km Post,Km post missing,21.827166,90.1217216,,R881.lrps.htm
,LRP039a,39.825,Bridge,R.C.C Bridge start,21.8208049,90.1201382,,R881.lrps.htm
,LRP039b,39.84,Bridge,R.C.C Bridge end,21.820666,90.1201938,,R881.lrps.htm
,LRP040,40.026,Km Post,Km post missing,21.8188327,90.1208327,,R881.lrps.htm
,LRPE,40.646,Others,End of Road at kuakata Infront of Kuakata Sea Beach Patuakhali,21.8137778,90.122416,,R881.lrps.htm
,,,,,,,,R881.lrps.htm
,,,,,,,,R881.lrps.htm
