,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,Start of road at Gazipur,23.9968886,90.4171382,,R311.lrps.htm
,LRP001,0.15,Km Post,Ordinnce Factory 5 km,23.9969163,90.4171104,,R311.lrps.htm
,LRP002,1.039,Km Post,Ordinnce Factory 4 km,23.0058056,90.4150833,,R311.lrps.htm
,LRP002a,1.514,Bridge,Bridge start,23.0100278,90.4151944,,R311.lrps.htm
,LRP002b,1.548,Bridge,Bridge end,23.0103056,90.4152222,,R311.lrps.htm
,LRP003,2.039,Km Post,Ordinnce Factory 3 km,23.0146944,90.4156667,,R311.lrps.htm
,LRP004,3.039,Km Post,Km post missing,23.0231938,90.4025556,,R311.lrps.htm
,LRP005,4.06,Km Post,Ordinnce Factory 1 km,23.0282493,90.4161944,,R311.lrps.htm
,LRPE,4.561,Others,End of Road,23.032916,90.4161944,,R311.lrps.htm
,,,,,,,,R311.lrps.htm
,,,,,,,,R311.lrps.htm
