,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRP028a,28.093,Culvert,Box culvert,24.3283327,90.5829716,,R314.lrps.htm
,LRP029,28.397,Km Post,Gafargaon 15 km,24.3307493,90.5819993,,R314.lrps.htm
,LRP029a,28.653,Culvert,Box culvert,24.3325549,90.5811104,,R314.lrps.htm
,LRP029b,28.92,Culvert,Box culvert,24.3337497,90.5797771,,R314.lrps.htm
,LRP030,29.402,Km Post,Gafargaon 14 km,24.3379719,90.5798882,,R314.lrps.htm
,LRP030a,29.559,Culvert,Box culvert,24.3393052,90.5794716,,R314.lrps.htm
,LRP030b,29.822,Bridge,Bridge start,24.3413886,90.5783049,,R314.lrps.htm
,LRP030c,29.839,Bridge,Bridge end,24.3415274,90.5782493,,R314.lrps.htm
,LRP030d,30.056,Bridge,Bridge start,24.3433608,90.5778882,,R314.lrps.htm
,LRP030e,30.088,Bridge,Bridge end,24.3436108,90.5778327,,R314.lrps.htm
,LRP030f,30.303,Culvert,Box culvert,24.3454163,90.5776382,,R314.lrps.htm
,LRP031,30.432,Km Post,Information missing,24.3463886,90.5781938,,R314.lrps.htm
,LRP032,31.435,Km Post,Gafargaon 12 km,24.3549167,90.5787771,,R314.lrps.htm
,LRP032a,31.9,Culvert,Box culvert,24.3589167,90.5782771,,R314.lrps.htm
,LRP033,32.437,Km Post,Gafargaon 11 km,24.3631111,90.5758604,,R314.lrps.htm
,LRP033a,33.138,Culvert,Box culvert,24.3513056,90.5726104,,R314.lrps.htm
,LRP034,33.437,Km Post,Information missing,24.3536667,90.5734993,,R314.lrps.htm
,LRP035,34.438,Km Post,Gafargaon 9 km,24.3786938,90.5706938,,R314.lrps.htm
,LRP036,35.423,Km Post,Information missing,24.3862774,90.5670549,,R314.lrps.htm
,LRP036a,35.651,Culvert,Box culvert,24.3876663,90.5653889,,R314.lrps.htm
,LRP037,36.423,Km Post,Km post missing,24.393833,90.563,,R314.lrps.htm
,LRP037a,36.478,Culvert,Box culvert,24.3942774,90.5629722,,R314.lrps.htm
,LRP037b,36.888,Culvert,Box culvert,24.3978608,90.5625556,,R314.lrps.htm
,LRP037c,37.119,Culvert,Box culvert,24.3998886,90.5630278,,R314.lrps.htm
,LRP038,37.424,Km Post,Information missing,24.4025833,90.5625833,,R314.lrps.htm
,LRP038a,37.452,Culvert,Box culvert,24.4027778,90.5625,,R314.lrps.htm
,LRP038b,37.757,Culvert,Box culvert,24.4047222,90.5607778,,R314.lrps.htm
,LRP039,38.421,Km Post,Gafargaon 5 km,24.4105278,90.5601667,,R314.lrps.htm
,LRP039a,39.151,Culvert,Box culvert,24.4168882,90.5593333,,R314.lrps.htm
,LRP040,39.42,Km Post,Gafargaon 4 km,24.4192493,90.5594167,,R314.lrps.htm
,LRP041,40.42,Km Post,Information missing,24.427916,90.5587778,,R314.lrps.htm
,LRP042,41.408,Km Post,Information missing,24.4354997,90.5571667,,R314.lrps.htm
,LRP043,42.408,Km Post,Km post missing,24.4440274,90.5553333,,R314.lrps.htm
,LRP043a,42.556,Culvert,Pipe culvert,24.4452497,90.5550556,,R314.lrps.htm
,LRPE,43.41,Others,"The road end Intersecting Z3033, Mymensingh - Gafargaon - Toke road",24.4519167,90.5549722,,R314.lrps.htm
,,,,,,,,R314.lrps.htm
,,,,,,,,R314.lrps.htm
