,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,"Start at Simultola Barobari from N 506, Lalmonirhat",25.8698049,89.51025,,N509.lrps.htm
,LRP001,0.022,Km Post,Burimary 105 km,25.8699716,89.5102222,,N509.lrps.htm
,LRP002,1.022,Km Post,Km post misasing,25.8724993,89.5019444,,N509.lrps.htm
,LRP002a,1.713,Culvert,Box Culvert,25.8724438,89.50475,,N509.lrps.htm
,LRP002b,1.77,Culvert,Masonry Culvert,25.8719438,89.4944441,,N509.lrps.htm
,LRP003,2.01,Km Post,Lalmonirhat 10 km,25.8716938,89.4919441,,N509.lrps.htm
,LRP003a,2.344,Culvert,Masonry Culvert,25.8714716,89.488583,,N509.lrps.htm
,LRP004,3.01,Km Post,Km post missing,25.8703327,89.4817493,,N509.lrps.htm
,LRP004a,3.252,Culvert,Box Culvert,25.8702216,89.4797771,,N509.lrps.htm
,LRP004b,3.886,Bridge,Bridge start,25.8706382,89.4734438,,N509.lrps.htm
,LRP004c,3.9,Bridge,Bridge end,25.8706104,89.4733882,,N509.lrps.htm
,LRP005,4.01,Km Post,Patgram 88 km,25.8709438,89.4722771,,N509.lrps.htm
,LRP006,5.01,Km Post,Km post missing,25.8741104,89.4629444,,N509.lrps.htm
,LRP006a,5.85,Culvert,Box Culvert,25.874666,89.4549444,,N509.lrps.htm
,LRP007,6.01,Km Post,Lalmonirhat 6 km,25.8754716,89.4534167,,N509.lrps.htm
,LRP007a,6.228,Culvert,Box culvert,25.8750549,89.45125,,N509.lrps.htm
,LRP007b,6.494,"Turn off, Right",Turn off right,25.8747216,89.4453052,,N509.lrps.htm
,LRP007c,6.527,Rail Road Crossing,Rail road crossing,25.8748327,89.4483052,,N509.lrps.htm
,LRP008,7.01,Km Post,Km post missing,25.8761104,89.4458886,,N509.lrps.htm
,LRP008a,7.26,Culvert,Masonry Culvert,25.8782216,89.4464997,,N509.lrps.htm
,LRP008b,7.738,Culvert,Box Culvert,25.8826938,89.4469163,,N509.lrps.htm
,LRP009,8.01,Km Post,Burimary 97 km,25.8848052,89.4460552,,N509.lrps.htm
,LRP009a,8.454,Culvert,Box Culvert,25.8869719,89.4423052,,N509.lrps.htm
,LRP009b,8.782,Culvert,Pipe Culvert,25.887833,89.4393886,,N509.lrps.htm
,LRP009c,9,Culvert,Masonry Culvert,25.8894997,89.4381663,,N509.lrps.htm
,LRP010,9.1,Km Post,Km post missing,25.8895274,89.4382774,,N509.lrps.htm
,LRP011,10.01,Km Post,Lamonirhat 2 km,25.8954719,89.4337497,,N509.lrps.htm
,LRP012,11.01,Km Post,Km post missing,25.9034444,89.4318049,,N509.lrps.htm
,LRP012a,11.277,Bridge,Bridge start R.C.C,25.9053889,89.4331938,,N509.lrps.htm
,LRP012b,11.289,Bridge,Bridge end R.C.C,25.9053611,89.4332493,,N509.lrps.htm
,LRP012c,11.552,Others,Dual carriage way start,25.9071111,89.433583,,N509.lrps.htm
,LRP013,11.98,Km Post,Hatibandha 51 km,25.9114167,89.433833,,N509.lrps.htm
,LRP013a,12.03,Round About,Right Road to Phulbari (Z 5901),25.9118056,89.433833,,N509.lrps.htm
,LRP013b,12.04,Others,Dual carriage way End,25.9118056,89.417166,,N509.lrps.htm
,LRP013c,12.135,Culvert,Box culvert,25.9119444,89.4327771,,N509.lrps.htm
,LRP013d,12.425,Monument,"Mlkijoddasriti stombho ,Lalmonirhat",25.9118333,89.4298604,,N509.lrps.htm
,LRP013e,12.59,Monument,Sritishoudha Lalmonirhat,25.9113889,89.4283327,,N509.lrps.htm
,LRP014,12.98,Km Post,Km post missing,25.9105833,89.4242216,,N509.lrps.htm
,LRP014a,13.805,"Side Road, Right",Road to Mogalhat ( Z 5907),25.9009167,89.4168882,,N509.lrps.htm
,LRP015,13.99,Km Post,Aditmari 8 km,25.908,89.4150833,,N509.lrps.htm
,LRP016,14.99,Km Post,Km post missing,25.90325,89.4065,,N509.lrps.htm
,LRP016a,15.815,Bridge,Bridge start R.C.C,25.9000556,89.3993886,,N509.lrps.htm
,LRP016b,15.825,Bridge,Bridge end R.C.C,25.9000556,89.3992497,,N509.lrps.htm
,LRP017,16.01,Km Post,Burimary 87 km,25.899333,89.3974441,,N509.lrps.htm
,LRP017a,16.075,Culvert,Box Culvert,25.8989719,89.3970552,,N509.lrps.htm
,LRP017b,16.232,"Side Road, Left",Road to Haragaccha (Z 5902),25.8978608,89.396083,,N509.lrps.htm
,LRP017c,16.7,Culvert,Box Culvert,25.8996663,89.3921386,,N509.lrps.htm
,LRP018,17.01,Km Post,Km post missing,25.9003333,89.3892774,,N509.lrps.htm
,LRP018a,17.47,Culvert,Box Culvert,25.9021944,89.3850274,,N509.lrps.htm
,LRP019,18.01,Km Post,Patgram 74 km,25.9036111,89.379916,,N509.lrps.htm
,LRP020,19.01,Km Post,Km post missing,25.9080556,89.3710827,,N509.lrps.htm
,LRP020a,19.53,Bridge,Baily Bridge start,25.9093611,89.3660278,,N509.lrps.htm
,LRP020b,19.588,Bridge,Baily Bridge end,25.9095556,89.3655278,,N509.lrps.htm
,LRP021,19.98,Km Post,Burimary 85 km,25.91175,89.3625278,,N509.lrps.htm
,LRP022,20.98,Km Post,Km post missing,25.9175549,89.3543889,,N509.lrps.htm
,LRP023,21.91,Km Post,Kaliganj 19 km,25.9238049,89.3490552,,N509.lrps.htm
,LRP023a,22.302,Culvert,Box culvert,25.9250827,89.3459719,,N509.lrps.htm
,LRP024,22.91,Km Post,Km post missing,25.9272493,89.3398886,,N509.lrps.htm
,LRP024a,23.045,Culvert,Box Culvert,25.9276382,89.3391108,,N509.lrps.htm
,LRP025,23.97,Km Post,Hatibandha 39 km,25.9291382,89.3302493,,N509.lrps.htm
,LRP025a,24.154,Culvert,Box culvert,25.929416,89.3283882,,N509.lrps.htm
,LRP026,24.97,Km Post,Km post missing,25.9321382,89.3221382,,N509.lrps.htm
,LRP026a,25.9,Culvert,Pipe Culvert,25.9337497,89.3138056,,N509.lrps.htm
,LRP027,25.95,Km Post,Kaliganj 15 km,25.933833,89.3131111,,N509.lrps.htm
,LRP028,26.95,Km Post,Km post missing,25.9336663,89.3033889,,N509.lrps.htm
,LRP028a,27.761,Culvert,Masonry Culvert,25.9305549,89.2965274,,N509.lrps.htm
,LRP029,27.95,Km Post,Km post missing,25.9297493,89.2947497,,N509.lrps.htm
,LRP029a,28.335,Bridge,Bridge start R.C.C,25.9282771,89.2913886,,N509.lrps.htm
,LRP029b,28.373,Bridge,Bridge end R C C,25.9279438,89.2911386,,N509.lrps.htm
,LRP030,28.95,Km Post,Km post missing,25.923916,89.2874719,,N509.lrps.htm
,LRP030a,29.311,Culvert,Box culvert,25.9213327,89.2854719,,N509.lrps.htm
,LRP031,29.93,Km Post,Kaliganj 11 km,25.9193049,89.2803882,,N509.lrps.htm
,LRP031a,30.039,Culvert,Box culvert,25.9193882,89.279166,,N509.lrps.htm
,LRP032,30.93,Km Post,Km post missing,25.9183327,89.2706382,,N509.lrps.htm
,LRP032a,30.947,Culvert,Masonry culvert,25.9183327,89.2703327,,N509.lrps.htm
,LRP033,31.99,Km Post,Patgram 60 km,25.9198049,89.2603056,,N509.lrps.htm
,LRP033a,32.782,Culvert,Masonry Culvert,25.9233049,89.2550833,,N509.lrps.htm
,LRP034,32.99,Km Post,Km post missing,25.925166,89.2550556,,N509.lrps.htm
,LRP034a,33.374,Culvert,Box culvert,25.9284993,89.2548889,,N509.lrps.htm
,LRP034b,33.5,Culvert,Box culvert,25.9295827,89.2548611,,N509.lrps.htm
,LRP035,33.805,Km Post,Kaliganj 7 km,25.9323604,89.2547778,,N509.lrps.htm
,LRP035a,34.438,Culvert,Slab culvert,25.9378052,89.2536944,,N509.lrps.htm
,LRP036,34.805,Km Post,Km post missing,25.940833,89.2517778,,N509.lrps.htm
,LRP037,35.805,Km Post,Burimary 69 km,25.9481941,89.2460552,,N509.lrps.htm
,LRP037a,36.475,Culvert,Pipe Culvert,25.9529722,89.2423608,,N509.lrps.htm
,LRP038,36.805,Km Post,Km post missing,25.9556111,89.2404441,,N509.lrps.htm
,LRP038a,36.924,Rail Road Crossing,Rail Road crossing,25.9564444,89.2405274,,N509.lrps.htm
,LRP039,37.84,Km Post,Hatibandha 25 km,25.96175,89.2341108,,N509.lrps.htm
,LRP039a,38.69,Culvert,Masonry Culvert,25.9665556,89.2282771,,N509.lrps.htm
,LRP040,38.84,Km Post,Km post missing,25.9819438,89.2267216,,N509.lrps.htm
,LRP041,39.8,Km Post,Burimary 65 km,25.9704993,89.219416,,N509.lrps.htm
,LRP042,40.8,Km Post,Km post missing,25.9691382,89.2095833,,N509.lrps.htm
,LRP042a,41.385,Monument,"Sritishoudha, Kaliganj",25.9681382,89.2038056,,N509.lrps.htm
,LRP042b,41.711,Culvert,Box culvert,25.9692216,89.2009444,,N509.lrps.htm
,LRP043,41.82,Km Post,Hatibandha 21 km,25.9691104,89.2001389,,N509.lrps.htm
,LRP043a,41.858,Rail Road Crossing,Rail Road Crossing,25.9688327,89.1999441,,N509.lrps.htm
,LRP043b,41.961,Culvert,Box Culvert,25.9679993,89.1994719,,N509.lrps.htm
,LRP043c,42.763,Culvert,R.C.C Culvert start,25.9649167,89.1946941,,N509.lrps.htm
,LRP043d,42.773,Culvert,R.C.C Culvert end,25.9649722,89.1946386,,N509.lrps.htm
,LRP044,42.82,Km Post,Km post missing,25.9652778,89.1942774,,N509.lrps.htm
,LRP045,43.82,Km Post,Patgram 48 km,25.972416,89.1889163,,N509.lrps.htm
,LRP046,44.82,Km Post,Km post missing,25.9805549,89.1840274,,N509.lrps.htm
,LRP047,45.82,Km Post,Km post missing,25.9882497,89.1788327,,N509.lrps.htm
,LRP047a,46.156,Culvert,Masonry Culvert,25.9910552,89.1774438,,N509.lrps.htm
