,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,Start from R-545 at Santahar more.,24.8065,88.9779993,,R544.lrps.htm
,LRP001,0.006,Km Post,Raninagar 8 km,24.8064722,88.9780271,,R544.lrps.htm
,LRP001a,0.895,Culvert,Box culvert,24.798833,88.981166,,R544.lrps.htm
,LRP002,1,Km Post,Atrai 28 km,24.7979719,88.9814716,,R544.lrps.htm
,LRP003,2.01,Km Post,Singhra 47 km,24.7892497,88.9834997,,R544.lrps.htm
,LRP003a,2.2,Culvert,Box Culvert,24.7870552,88.9828327,,R544.lrps.htm
,LRP004,2.9,Km Post,Raninagar 4 km,24.7816938,88.981416,,R544.lrps.htm
,LRP004a,3.287,Culvert,Slab Culvert,24.7782216,88.9806104,,R544.lrps.htm
,LRP004b,3.456,Culvert,Slab Culvert,24.7767771,88.9802493,,R544.lrps.htm
,LRP005,4.02,Km Post,Atrai 25 km,24.7715271,88.9793882,,R544.lrps.htm
,LRP005a,4.578,Culvert,Box Culvert,24.7668604,88.9780549,,R544.lrps.htm
,LRP005b,4.721,Culvert,Brick Masonary.Culvert,24.7656667,88.977416,,R544.lrps.htm
,LRP005c,4.897,Culvert,Brick Mach.Culvert,24.7642778,88.976916,,R544.lrps.htm
,LRP006,5.02,Km Post,Singhra 24 km,24.7631667,88.9764438,,R544.lrps.htm
,LRP006a,5.505,Bridge,Bridge start,24.7591111,88.974916,,R544.lrps.htm
,LRP006b,5.515,Bridge,Bridge end,24.7590278,88.9748882,,R544.lrps.htm
,LRP007,6.02,Km Post,Raninagar 1 km,24.7545833,88.9732216,,R544.lrps.htm
,LRP007a,6.487,Culvert,Brick Masonary.Culvert,24.7508889,88.9717771,,R544.lrps.htm
,LRP007b,6.898,Culvert,Box culvert,24.7473886,88.9703882,,R544.lrps.htm
,LRP008,7.025,Km Post,Raninagar 0 km,24.7461108,88.9698882,,R544.lrps.htm
,LRP008a,7.573,Others,Start Earth Road,24.7414997,88.969166,,R544.lrps.htm
,LRP009,8.025,Km Post,Km post missing,24.737583,88.9697771,,R544.lrps.htm
,LRP010,9.025,Km Post,Km post missing,24.7286938,88.9701104,,R544.lrps.htm
,LRP011,10.025,Km Post,Km post missing,24.7198049,88.9706104,,R544.lrps.htm
,LRP012,11.025,Km Post,Km post missing,24.7110556,88.9713327,,R544.lrps.htm
,LRP013,12.025,Km Post,Km post missing,24.7022778,88.9724438,,R544.lrps.htm
,LRP014,13.025,Km Post,Km post missing,24.6935274,88.9735549,,R544.lrps.htm
,LRP015,14.025,Km Post,Km post missing,24.6848052,88.9746104,,R544.lrps.htm
,LRP016,15.025,Km Post,Km post missing,24.6759716,88.9756104,,R544.lrps.htm
,LRP017,16.025,Km Post,Not Accessible Alignment,0,0,,R544.lrps.htm
,LRP018,17.025,Km Post,Not Accessible,0,0,,R544.lrps.htm
,LRP019,18.025,Km Post,Not Accessible,0,0,,R544.lrps.htm
,LRP020,19.025,Km Post,Not Accessible,0,0,,R544.lrps.htm
,LRP021,20.025,Km Post,Not Accessible,0,0,,R544.lrps.htm
,LRP022,21.025,Km Post,Not Accessible,0,0,,R544.lrps.htm
,LRP023,22.025,Km Post,Not Accessible,0,0,,R544.lrps.htm
,LRP024,23.025,Km Post,Not Accessible,0,0,,R544.lrps.htm
,LRP025,24.025,Km Post,Not Accessible,0,0,,R544.lrps.htm
,LRP026,25.025,Km Post,Not Accessible,0,0,,R544.lrps.htm
,LRPE,25.7,Others,End at Atrai Railway Station and Meet with R548,24.6136111,88.9744716,,R544.lrps.htm
,,,,,,,,R544.lrps.htm
,,,,,,,,R544.lrps.htm
