,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,Start from R 710 at Alauddin Ali more Kumarkhali Kushtia,23.8782216,89.2014167,,R713.lrps.htm
,LRPSa,0.12,Rail Road Crossing,Rail Road Crossing,23.8793327,89.2018333,,R713.lrps.htm
,LRPSb,0.581,Culvert,Box Culvert,23.8831104,89.2033056,,R713.lrps.htm
,LRP001,0.99,Km Post,Shilahdah 04 km,23.884583,89.2061389,,R713.lrps.htm
,LRP001a,1.427,Culvert,Box Culvert,23.8880552,89.2075278,,R713.lrps.htm
,LRP002,1.995,Km Post,Shilahdah 03 km,23.8931108,89.2081667,,R713.lrps.htm
,LRP002a,2.31,Bridge,Bridge start,23.8958608,89.2075,,R713.lrps.htm
,LRP002b,2.32,Bridge,Bridge end,23.8959163,89.2075,,R713.lrps.htm
,LRP003,2.995,Km Post,Km post missing,23.9015,89.2092778,,R713.lrps.htm
,LRP003a,3.345,Culvert,Masonry Culvert,23.9045278,89.21025,,R713.lrps.htm
,LRP004,4,Km Post,Shilahdah 01 km,23.9101667,89.2115278,,R713.lrps.htm
,LRP004a,4.328,"Turn off, Right",Turn off right,23.9130833,89.2122222,,R713.lrps.htm
,LRP005,5,Km Post,Km post missing,23.9158333,89.2183327,,R713.lrps.htm
,LRP005a,5.084,"Turn off, Left",Turn off left,23.9160556,89.2188327,,R713.lrps.htm
,LRP005b,5.132,Culvert,Box Culvert,23.9164722,89.2189438,,R713.lrps.htm
,LRPE,5.435,Others,End of road infront of Kutibari Maingate Shilahdah Kushtia.,23.9190549,89.2197771,,R713.lrps.htm
,,,,,,,,R713.lrps.htm
,,,,,,,,R713.lrps.htm
