,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRP031,31.015,Km Post,Mymensingh 16 km,24.7640556,90.2620556,,N401.lrps.htm
,LRP031a,31.25,Culvert,Box Culvert,24.7640556,90.2623333,,N401.lrps.htm
,LRP032,32.005,Km Post,Mymensingh 15 km,24.7615833,90.2709993,,N401.lrps.htm
,LRP032a,32.109,Bridge,Bridge start,24.7623056,90.2716382,,N401.lrps.htm
,LRP032b,32.126,Bridge,Bridge end,24.7624167,90.2717493,,N401.lrps.htm
,LRP033,33.01,Km Post,Mymensingh 14 km,24.7617778,90.2796938,,N401.lrps.htm
,LRP034,34.01,Km Post,Mymensingh 13 km,24.7644167,90.2887219,,N401.lrps.htm
,LRP034a,34.868,Culvert,Box culvert,24.7674716,90.2964441,,N401.lrps.htm
,LRP035,35.005,Km Post,Mymensingh 12 km,24.7681104,90.2976941,,N401.lrps.htm
,LRP036,36.005,Km Post,Mymensingh 11 km,24.7722771,90.3064444,,N401.lrps.htm
,LRP036a,36.615,Bridge,Bridge start,24.7749438,90.3116389,,N401.lrps.htm
,LRP036b,36.692,Bridge,Bridge end,24.7754993,90.3120556,,N401.lrps.htm
,LRP037,37.005,Km Post,Mymensingh 10 km,24.7770827,90.3146944,,N401.lrps.htm
,LRP037a,37.224,Culvert,Box culvert,24.7777216,90.3166938,,N401.lrps.htm
,LRP037b,37.782,Culvert,Box culvert,24.7783604,90.3221382,,N401.lrps.htm
,LRP038,38.005,Km Post,Km post missing,24.7785827,90.3244993,,N401.lrps.htm
,LRP039,38.925,Km Post,Information missing,24.7800271,90.3334719,,N401.lrps.htm
,LRP039a,39.398,Culvert,Box culvert,24.7809716,90.3379719,,N401.lrps.htm
,LRP040,40.025,Km Post,Mymensingh 7 km,24.7823604,90.3440274,,N401.lrps.htm
,LRP040a,40.043,"Side Road, Right","N309, Mymensingh Town by pass",24.7824993,90.3442219,,N401.lrps.htm
,LRP040b,40.255,Culvert,Box Culvert,24.7827771,90.3461663,,N401.lrps.htm
,LRP040c,40.705,Rail Road Crossing,Rail road crossing,24.7826104,90.3506111,,N401.lrps.htm
,LRP041,40.925,Km Post,Mymensingh 6 km,24.7823882,90.3527778,,N401.lrps.htm
,LRP041a,41.906,Culvert,Box culvert,24.7804993,90.3621944,,N401.lrps.htm
,LRP042,41.925,Km Post,Km post missing,24.780416,90.3625,,N401.lrps.htm
,LRP043,42.945,Km Post,Mymensingh 4 km,24.7770549,90.3553056,,N401.lrps.htm
,LRP044,43.945,Km Post,Mymensingh 3 km,24.775166,90.3815549,,N401.lrps.htm
,LRP044a,44.341,Culvert,Box culvert,24.772916,90.3844997,,N401.lrps.htm
,LRP045,44.94,Km Post,Mymensingh 2 km,24.7694716,90.3890274,,N401.lrps.htm
,LRP045a,45.374,Culvert,Box culvert,24.7668604,90.392083,,N401.lrps.htm
,LRP046,45.94,Km Post,Mymensingh 1 km,24.7641389,90.3968608,,N401.lrps.htm
,LRP046a,46.541,"Side Road, Right","Z 3035, Mymensingh-Fulbaria road",24.7626111,90.40225,,N401.lrps.htm
,LRPE,46.98,Others,Road End with Mymensingh Zero Point at Kacharir more and connecting R370.,24.7636667,90.4060278,,N401.lrps.htm
,,,,,,,,N401.lrps.htm
,,,,,,,,N401.lrps.htm
