,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,"Road Start from N1 at Teknaff 79 Km Cox,s Bazar 8 Km.",21.4259438,92.0232493,,N110.lrps.htm
,LRPSa,0.38,Culvert,Box culvert,21.4248049,92.0199438,,N110.lrps.htm
,LRPSb,0.837,Culvert,Box culvert,21.4246104,92.0156111,,N110.lrps.htm
,LRPSc,0.951,Culvert,Box culvert,21.4245827,92.0145,,N110.lrps.htm
,LRP001,1,Km Post,Km post missing,21.4245827,92.0139722,,N110.lrps.htm
,LRP001a,1.442,Culvert,Box culvert,21.4260271,92.0102222,,N110.lrps.htm
,LRP001b,1.79,Culvert,Box culvert,21.4271382,92.0071111,,N110.lrps.htm
,LRP001c,1.89,"Side Road, Right",Road to Jhinuk Market (R180),21.4271938,92.0061667,,N110.lrps.htm
,LRP002,2,Km Post,Km post missing,21.4269438,92.0051111,,N110.lrps.htm
,LRP002a,2.054,Culvert,Box culvert,21.4267493,92.0046944,,N110.lrps.htm
,LRP002b,2.612,Culvert,Box culvert,21.4251382,91.9997219,,N110.lrps.htm
,LRP003,3,Km Post,Km post missing,21.423416,91.9964441,,N110.lrps.htm
,LRP003a,3.342,Culvert,Box culvert,21.4219716,91.993583,,N110.lrps.htm
,LRP003b,3.594,Culvert,Box culvert,21.4208882,91.9914719,,N110.lrps.htm
,LRP004,3.98,Km Post,"Cox,s Bazar 4 km",21.4182771,91.9891663,,N110.lrps.htm
,LRP004a,4.542,Culvert,Road to Himchari (Z1098),21.4159167,91.9844719,,N110.lrps.htm
,LRP004b,4.578,Culvert,Box culvert,21.4160833,91.9842497,,N110.lrps.htm
,LRP004c,4.788,Culvert,Box culvert,21.4177216,91.983333,,N110.lrps.htm
,LRP005,4.98,Km Post,Km post missing,21.4193604,91.9823882,,N110.lrps.htm
,LRP005a,5.085,Culvert,Box culvert,21.4201938,91.9819438,,N110.lrps.htm
,LRP005b,5.285,Culvert,Box culvert,21.4218049,91.9810549,,N110.lrps.htm
,LRP005c,5.482,Culvert,Box culvert,21.4233604,91.9801938,,N110.lrps.htm
,LRP005d,5.878,Culvert,Box culvert,21.426416,91.9783604,,N110.lrps.htm
,LRP006,5.98,Km Post,Km post missing,21.4273327,91.9779993,,N110.lrps.htm
,LRP006a,6.042,Culvert,Box culvert,21.4277771,91.9777493,,N110.lrps.htm
,LRP006b,6.324,Culvert,Box culvert,21.429916,91.9764993,,N110.lrps.htm
,LRP007,6.4,Km Post,"Cox,s Bazar 2 km",21.4305271,91.976166,,N110.lrps.htm
,LRP007a,6.5,Culvert,Box Culvert,21.4305549,91.9761382,,N110.lrps.htm
,LRP007b,6.6,Culvert,Box Culvert,21.4310549,91.9757771,,N110.lrps.htm
,LRP007c,7.4,Culvert,Box Culvert,21.4341386,91.9726382,,N110.lrps.htm
,LRP008,7.56,Km Post,Infor.missing,21.4359997,91.9715827,,N110.lrps.htm
,LRPE,8.2,Others,Road end with Intersection of R180 at Laboni Point.,21.4420552,0,,N110.lrps.htm
,,,,,,,,N110.lrps.htm
,,,,,,,,N110.lrps.htm
