Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic,source_file
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),R281.traffic.htm
R281-1,"Rajnagar (road start, int with N208) - Kulaura (Brahman Bazar) Int. with Z2003",LRPS,0,0,LRP014,1105,14.285,14.285,2.0,201.0,156.0,17.0,209.0,326.0,104.0,273.0,2044.0,858.0,598.0,596.0,25.0,4190.0,1219.0,5409.0,5409.0,R281.traffic.htm
R281-2,Kulaura (Brahman Bazar) Int. with Z2003 - Kulaura (Int.with Z2822),LRP014,1105,14.285,LRP020,313,19.468,5.183,2.0,201.0,156.0,17.0,209.0,326.0,104.0,273.0,2044.0,858.0,598.0,596.0,25.0,4190.0,1219.0,5409.0,5409.0,R281.traffic.htm
R281-3,Kulaura (Int.with Z2822) - Juri (Int.with R282),LRP020,313,19.468,LRP032,1609,32.814,13.346,2.0,201.0,156.0,17.0,209.0,326.0,104.0,273.0,2044.0,858.0,598.0,596.0,25.0,4190.0,1219.0,5409.0,5409.0,R281.traffic.htm
R281-4,Juri (Int.with R282) - Bairagirbazar(Int. with Z2812),LRP032,1609,32.814,LRP065,1650,65.475,32.661,1.0,119.0,110.0,13.0,63.0,317.0,3.0,208.0,1887.0,507.0,61.0,52.0,0.0,3228.0,113.0,3341.0,3341.0,R281.traffic.htm
R281-5,Bairagirbazar(Int. with Z2812) - Seola (Int. with Z2014),LRP065,1650,65.475,LRP074,2990,75.755,10.280,1.0,119.0,110.0,13.0,63.0,317.0,3.0,208.0,1887.0,507.0,61.0,52.0,0.0,3228.0,113.0,3341.0,3341.0,R281.traffic.htm
R281-6,"Seola (Int. with Z2014) - Charkhai (road end, int with R250)",LRP074,2990,75.755,LRP083,1291,82.871,7.116,1.0,119.0,110.0,13.0,63.0,317.0,3.0,208.0,1887.0,507.0,61.0,52.0,0.0,3228.0,113.0,3341.0,3341.0,R281.traffic.htm
,,,,,,,,,,,,,,,,,,,,,,,,,,R281.traffic.htm
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,,R281.traffic.htm
